Time,Peak
2.316579,0.014056
2.649214,0.024238
3.146107,0.019007
3.401772,0.014218
3.724177,0.014185
3.846709,0.006986
3.8796,0.013189
4.186156,0.021516
4.518026,0.026014
5.005556,0.017473
5.2564,0.026476
5.586039,0.013349
5.711543,0.011472
5.73887,0.011415
6.051458,0.032768
6.391214,0.034889
6.854258,0.024541
7.099697,0.027449
7.438547,0.015306
7.55533,0.007831
7.589331,0.020789
7.674741,0.060052
7.779094,0.017596
7.879965,0.032551
7.913715,0.01934
8.119901,0.099287
8.229581,0.032822
8.34249,0.02784
8.577369,0.100757
8.682514,0.045251
8.807834,0.034097
8.931914,0.042903
9.047333,0.073578
9.153257,0.035518
9.258133,0.026012
9.415588,0.031146
9.522932,0.099728
9.614781,0.034151
9.717508,0.043262
9.946942,0.099182
10.051249,0.036094
10.165211,0.045384
10.403925,0.093997
10.506944,0.051876
10.624849,0.035786
10.74839,0.04143
10.869797,0.113035
10.978593,0.026515
11.081235,0.040722
11.225268,0.021155
11.322378,0.108741
11.418356,0.040659
11.528876,0.087836
11.764474,0.071957
11.875065,0.045834
11.982111,0.062271
12.211301,0.106162
12.312424,0.041887
12.41998,0.033219
12.567719,0.038837
12.674779,0.096571
12.766295,0.037768
12.872252,0.052777
13.016669,0.011124
13.053645,0.006121
13.123096,0.671211
13.154943,0.065271
13.241547,0.045398
13.291582,0.011791
13.343719,0.00925
13.472406,0.473143
13.581311,0.077323
13.678741,0.030875
13.776632,0.389046
13.930492,0.112755
14.048447,0.258159
14.231866,0.166121
14.382193,0.347488
14.491267,0.260405
14.604485,0.010092
14.676902,0.257043
14.80254,0.010925
14.831048,0.288858
14.954619,0.43088
15.11733,0.017343
15.146038,0.27016
15.260915,0.008843
15.291442,0.254266
15.367159,0.010633
15.399226,0.323863
15.508809,0.027708
15.598204,0.145252
15.673026,0.01138
15.722691,0.010534
15.75028,0.103566
15.867804,0.258504
16.066736,0.095967
16.215166,0.246248
16.320413,0.288864
16.42385,0.153394
16.522729,0.262592
16.659967,0.435679
16.79657,0.250564
16.971517,0.545612
17.122767,0.366838
17.193121,0.020875
17.222509,0.522849
17.416859,0.378229
17.574464,0.150948
17.686942,0.403569
17.886502,0.213345
18.024336,0.457582
18.13191,0.328524
18.231514,0.187989
18.326952,0.384002
18.440874,0.010375
18.475194,0.526305
18.598144,0.427208
18.785727,0.648932
18.935618,0.386541
19.044429,0.796713
19.199681,0.043824
19.229367,0.612733
19.386962,0.450822
19.472226,0.007964
19.513682,0.69909
19.692622,0.52186
19.808655,0.01847
19.840588,0.775826
19.951364,0.311641
20.035245,0.008915
20.11095,0.032352
20.141276,0.73475
20.299292,0.622144
20.422421,0.94274
20.575401,0.035084
20.605418,0.456266
20.713597,0.014494
20.752731,1.001048
20.876603,0.519601
21.013631,0.005602
21.054445,0.710905
21.185722,0.008526
21.213301,0.344208
21.308707,0.024514
21.340641,0.497916
21.522267,0.249088
21.676402,0.416931
21.775226,0.058831
21.87616,0.018941
21.985288,0.040752
22.160024,0.006873
22.239958,0.388661
22.34386,0.492008
22.447739,0.363942
22.548252,0.019705
22.574947,0.444414
22.691017,0.714297
22.844648,0.006741
22.879921,0.411612
23.004184,0.007208
23.033107,0.33046
23.128274,0.014719
23.159415,0.724811
23.320077,0.015413
23.349884,0.307693
23.464811,0.011392
23.49825,0.5108
23.711648,0.022579
23.815008,0.533816
23.958422,0.414996
24.074714,0.028972
24.169209,0.012889
24.276395,0.044452
24.516612,0.097147
24.623937,0.037719
24.738243,0.039104
24.956526,0.120698
25.061123,0.03687
25.139492,0.006225
25.181454,0.037849
25.330334,0.01206
25.414947,0.085838
25.531618,0.034725
25.65273,0.577108
25.811778,0.396947
25.889741,0.014068
25.97944,0.006424
26.054295,0.006326
26.111907,0.047689
26.213085,0.005828
26.252285,0.018124
26.345914,0.088922
26.462067,0.040677
26.583518,0.028495
26.814889,0.110132
26.921547,0.035408
27.028036,0.045768
27.182507,0.020248
27.287195,0.078595
27.377252,0.025241
27.491226,0.043302
27.63182,0.358982
27.737978,0.03978
27.849983,0.411451
28.097892,0.016633
28.201502,0.057287
28.291909,0.033694
28.40645,0.041698
28.542386,0.421734
28.642865,0.060291
28.759392,0.412336
29.006223,0.368018
29.113921,0.360046
29.213487,0.005262
29.269702,0.005697
29.319136,0.446548
29.435537,0.007244
29.462814,0.342535
29.584164,0.018028
29.678898,0.028382
29.797185,0.060856
29.945994,0.017594
30.023423,0.086564
30.139229,0.067976
30.248221,0.034975
30.48947,0.071007
30.543874,0.006218
30.5977,0.04308
30.687973,0.006275
30.718511,0.025575
30.852448,0.054127
30.908042,0.010519
30.968964,0.046072
31.063094,0.034701
31.182982,0.029414
31.214037,0.009798
31.309655,0.063956
31.433552,0.071262
31.537134,0.028339
31.653336,0.05249
31.802911,0.013071
31.878449,0.092387
31.90489,0.019889
32.004113,0.038218
32.117418,0.040631
32.231251,0.029023
32.355208,0.060666
32.466157,0.071667
32.566758,0.0372
32.725433,0.021557
32.832532,0.107495
32.938334,0.028819
33.041988,0.038427
33.178681,0.056241
33.30293,0.123806
33.399947,0.021394
33.519023,0.042749
33.649894,0.013159
33.772975,0.074672
33.874406,0.007675
33.942559,0.005552
33.983374,0.023826
34.111,0.044919
34.226958,0.111547
34.335075,0.04345
34.448818,0.03418
34.591072,0.026689
34.694634,0.125651
34.810538,0.025457
34.920981,0.024899
35.03949,0.041253
35.174741,0.061565
35.264078,0.035491
35.367892,0.042985
35.392998,0.005222
35.524713,0.017316
35.609925,0.045545
35.635492,0.05469
35.732865,0.021392
35.837561,0.031425
35.983389,0.036318
36.09147,0.057981
36.206518,0.030715
36.30827,0.03278
36.460048,0.031672
36.570635,0.064043
36.662395,0.02181
36.779794,0.030274
36.810589,0.010245
36.936628,0.044912
37.034221,0.047829
37.140369,0.027583
37.245745,0.057637
37.414708,0.01561
37.497377,0.075241
37.610696,0.023336
37.7213,0.054572
37.816034,0.005453
37.859531,0.037804
37.959548,0.084469
38.067917,0.030697
38.175408,0.025786
38.318879,0.022378
38.436872,0.05565
38.526186,0.031987
