Take,N,Label SD,SD,C,P,R1,R2,R1 part,R2 part,C Dens,P Dens,R1 Dens,R2 Dens,C Peak,P Peak,R1 Peak,R2 Peak
312,4,05:09,9,,,,,,,,,,,,,,
312,4,05:10,10,8.574312,,,,,,3.5,,,,0.186641,,,
312,4,05:11,11,8.679468,,8.682514,8.675198,,,4,,7,6,0.194093,,0.034097,0.006075
312,4,05:12,12,8.805012,,,,,,4.5,,,,0.406182,,,
312,4,05:13,13,,,8.931914,8.920579,,,,,7.5,6.5,,,0.073578,0.018294
312,4,05:14,14,9.044368,,,,,,5,,,,0.198708,,,
312,4,05:15,15,9.150347,9.157034,,,,,5.5,0.5,,,0.19142,0.20298,,
312,4,05:16,16,9.263712,,9.258133,,,,6,,8.5,,0.026037,,0.031146,
312,4,06:01,1,,9.408516,9.415588,9.377943,,,,1,9,8,,0.551891,0.099728,0.017854
312,4,06:02,2,9.518515,,,,,,7,,,,0.195314,,,
312,4,06:03,3,9.611863,,,,,,7.5,,,,0.237667,,,
312,4,06:04,4,9.714622,9.716887,9.717508,9.708317,,,7.5,1.5,8.5,8.5,0.542551,0.369571,0.099182,0.025544
312,4,06:05,5,,,,,,,,,,,,,,
312,4,06:06,6,9.944827,9.942007,,,,,7,2,,,0.21154,0.129964,,
312,4,06:07,7,10.048419,,10.051249,10.064199,,,7.5,,8,9,0.267373,,0.045384,0.007209
312,4,06:08,8,10.162451,,,,,,7.5,,,,0.513459,,,
312,4,06:09,9,,10.310563,,,,,,2.5,,,,0.686361,,
312,4,06:10,10,10.400915,,,10.400284,,,7,,,9,0.215447,,,0.022604
312,4,06:11,11,10.506294,10.503534,10.506944,,,,7.5,3,8,,0.211271,0.142,0.035786,
312,4,06:12,12,10.622027,,,,,,7.5,,,,0.583283,,,
312,4,06:13,13,,10.764086,10.74839,10.744164,,,,3.5,8,10,,0.259224,0.113035,0.01894
312,4,06:14,14,10.865341,,,,,,7,,,,0.206297,,,
312,4,06:15,15,10.975965,,,,,,7.5,,,,0.208927,,,
312,4,06:16,16,11.078048,,11.081235,11.057931,,,7.5,,8,10.5,0.018901,,0.021155,0.050261
312,4,07:01,1,,11.21473,11.225268,11.192354,,,,3.5,8,10.5,,0.594725,0.108741,0.019438
312,4,07:02,2,11.319285,,,,,,7.5,,,,0.198545,,,
312,4,07:03,3,11.415368,,,,,,7.5,,,,0.352528,,,
312,4,07:04,4,11.526075,11.531188,11.528876,11.510451,,,7.5,3.5,8,10,0.431248,0.3496,0.071957,0.003108
312,4,07:05,5,,,,,,,,,,,,,,
312,4,07:06,6,11.761556,11.760417,,11.72853,,,7,3.5,,9.5,0.17729,0.115974,,0.01207
312,4,07:07,7,11.878369,,11.875065,,,,7.5,,8,,0.342039,,0.062271,
312,4,07:08,8,11.979434,,,11.947366,,,7.5,,,10,0.510119,,,0.008172
312,4,07:09,9,,12.102499,,12.086628,,,,3.5,,10,,0.597849,,0.014807
312,4,07:10,10,12.206832,,,,,,7,,,,0.186346,,,
312,4,07:11,11,12.309412,12.301978,12.312424,12.303363,,,7.5,4,8,11,0.198125,0.32221,0.033219,0.003435
312,4,07:12,12,12.417461,,,12.413859,,,7.5,,,10.5,0.017849,,,0.052916
312,4,07:13,13,,12.562649,12.567719,12.551541,,,,3.5,8,10.5,,0.24421,0.096571,0.016462
312,4,07:14,14,12.671787,,,,,,7.5,,,,0.15825,,,
312,4,07:15,15,12.76324,,,12.761863,,,8,,,10,0.241875,,,0.013227
312,4,07:16,16,12.869432,,,12.876452,,,8,,,10,0.022179,,,0.063572
312,4,08:01,1,,13.015111,,13.010699,,,,3.5,,9.5,,0.582336,,0.024846
312,4,08:02,2,13.115758,,13.123096,,,,8,,8.5,,0.229249,,0.065271,
312,4,08:03,3,13.219198,,,,,,8,,,,0.159074,,,
312,4,08:04,4,13.340819,13.331554,,13.332564,,,8,3.5,,10,0.017332,0.383127,,0.009449
312,4,08:05,5,,,13.472406,,,,,,9.5,,,,0.077323,
312,4,08:06,6,13.582533,13.57874,13.581311,13.580328,,,8,3.5,9.5,11,0.22115,0.153215,0.030875,0.003585
312,4,08:07,7,13.670595,,,13.685446,,,8.5,,,11.5,0.200308,,,0.007513
312,4,08:08,8,13.793227,,13.776632,,,,8.5,,10,,0.555665,,0.112755,
312,4,08:09,9,,13.924407,13.930492,13.922858,,,,3.5,10,11.5,,0.428584,0.258159,0.04022
312,4,08:10,10,14.028332,,14.048447,14.025984,,,8,,10,11,0.202977,,0.166121,0.010887
312,4,08:11,11,14.133616,14.132557,,,,,8.5,3.5,,,0.405287,0.131594,,
312,4,08:12,12,14.25176,,14.231866,14.259128,,,8.5,,10,11,0.018059,,0.347488,0.002718
312,4,08:13,13,,14.407309,14.382193,14.373427,,,,3.5,10,11,,0.314369,0.260405,0.003781
312,4,08:14,14,14.493653,,14.491267,,,,8.5,,10,,0.180025,,0.010092,
312,4,08:15,15,14.601369,,14.604485,14.597911,,,8.5,,10,11.5,0.303997,,0.257043,0.016002
312,4,08:16,16,14.705746,,14.676902,14.71018,,,8.5,,10,11.5,0.51471,,0.010925,0.002718
312,4,09:01,1,,14.851658,14.831048,14.829663,,,,3.5,10.5,12,,0.667427,0.43088,0.01518
312,4,09:02,2,14.941277,,14.954619,,,,8,,10.5,,0.214916,,0.017343,
312,4,09:03,3,15.044592,,,15.051307,,,8,,,12,0.202564,,,0.067674
312,4,09:04,4,15.162223,15.163373,15.146038,15.160361,,,8,3.5,10,12,0.475908,0.40073,0.008843,0.005101
312,4,09:05,5,,,15.291442,,,,,,10,,,,0.010633,
312,4,09:06,6,15.399098,15.385046,15.399226,15.38673,,,7.5,3.5,10,12,0.199502,0.157582,0.027708,0.004347
312,4,09:07,7,15.507938,,15.508809,15.512231,,,7.5,,10,12,0.238362,,0.145252,0.024837
312,4,09:08,8,15.615778,,15.598204,,,,7.5,,10,,0.324329,,0.01138,
312,4,09:09,9,,15.744864,15.75028,15.741252,,,,3.5,11,11.5,,0.473177,0.258504,0.05921
312,4,09:10,10,15.867935,,15.867804,15.855316,,,7,,11,11.5,0.141121,,0.095967,0.023213
312,4,09:11,11,15.958139,15.947047,,,,,7.5,3.5,,,0.225085,0.262356,,
312,4,09:12,12,16.06735,,16.066736,16.074883,,,7.5,,10.5,11.5,0.015214,,0.246248,0.065002
312,4,09:13,13,,16.201477,16.215166,16.21287,,,,3.5,11,11.5,,0.437548,0.288864,0.027279
312,4,09:14,14,16.319842,,16.320413,,,,7.5,,11,,0.193185,,0.153394,
312,4,09:15,15,16.415336,,16.42385,16.421651,,,7.5,,11,10.5,0.244104,,0.262592,0.012514
312,4,09:16,16,16.526386,,16.522729,16.526788,,,7.5,,11,10.5,0.026834,,0.435679,0.057711
312,4,10:01,1,,16.6668,16.659967,16.65672,,,,3.5,11,10.5,,0.674945,0.250564,0.011507
312,4,10:02,2,16.77193,,16.79657,,,,7.5,,11,,0.225827,,0.545612,
312,4,10:03,3,16.876952,,,16.885587,,,8,,,10,0.168257,,,0.034902
312,4,10:04,4,16.987364,16.981861,16.971517,16.981618,,,8,3.5,10,10,0.618019,0.388256,0.366838,0.004602
312,4,10:05,5,,,17.122767,,,,,,10,,,,0.020875,
312,4,10:06,6,17.22042,17.216196,17.222509,17.216709,,,7.5,3.5,10.5,10.5,0.241334,0.16974,0.378229,0.004307
312,4,10:07,7,17.321731,,,17.339737,,,8,,,10.5,0.389607,,,0.038535
312,4,10:08,8,17.435417,,17.416859,,,,8,,9,,0.411281,,0.150948,
312,4,10:09,9,,17.59503,17.574464,,,,,4,9,,,0.883391,0.403569,
312,4,10:10,10,17.665688,17.686042,17.686942,17.667564,,,7.5,4.5,8.5,10,0.194591,0.452139,0.213345,0.006556
312,4,10:11,11,17.776347,,,,,,8,,,,0.267838,,,
312,4,10:12,12,17.893398,,17.886502,17.901819,,,8,,7.5,10.5,0.027931,,0.457582,0.052101
312,4,10:13,13,,18.041549,18.024336,18.023209,,,,4,8,10.5,,0.366087,0.328524,0.027077
312,4,10:14,14,18.137905,,18.13191,,,,8,,8,,0.202509,,0.187989,
312,4,10:15,15,18.2299,,18.231514,18.237901,,,8,,8,10.5,0.254653,,0.384002,0.008867
312,4,10:16,16,18.349278,,18.326952,18.341615,,,8,,8,10.5,0.036218,,0.010375,0.004335
312,4,11:01,1,,18.476541,18.475194,18.477754,,,,4,8.5,11,,0.766549,0.427208,0.005321
312,4,11:02,2,18.594819,,18.598144,,,,8,,8.5,,0.180413,,0.648932,
312,4,11:03,3,18.688782,,,18.696882,,,8,,,11.5,0.252506,,,0.04603
312,4,11:04,4,18.799411,18.808001,18.785727,18.808054,,,8,4,8.5,11.5,0.485472,0.494526,0.386541,0.005113
312,4,11:05,5,,,18.935618,,,,,,8.5,,,,0.796713,
312,4,11:06,6,19.044316,19.043298,19.044429,19.044024,,,7.5,4,8.5,11.5,0.222507,0.248637,0.043824,0.032306
312,4,11:07,7,19.142214,,,19.151803,,,8,,,11.5,0.219463,,,0.004299
312,4,11:08,8,19.253434,,19.229367,,,,8,,8,,0.021824,,0.450822,
312,4,11:09,9,,19.403927,19.386962,19.403228,,,,4,8.5,11.5,,0.684706,0.007964,0.042597
312,4,11:10,10,19.480841,,19.513682,19.495198,,,8,,9,11.5,0.243846,,0.52186,0.00726
312,4,11:11,11,19.589819,19.607262,,,,,8.5,3.5,,,0.322841,0.31524,,
312,4,11:12,12,19.712039,,19.692622,19.716647,,,8.5,,8.5,12,0.035624,,0.01847,0.002911
312,4,11:13,13,,19.873686,19.840588,19.839891,,,,3.5,9.5,12,,0.259795,0.311641,0.013735
312,4,11:14,14,19.948985,,19.951364,,,,8.5,,9.5,,0.210487,,0.008915,
312,4,11:15,15,20.056573,,,20.050733,,,8.5,,,12,0.402657,,,0.016443
312,4,11:16,16,20.165332,,20.141276,20.155597,,,8.5,,10,12,0.026934,,0.622144,0.004235
312,4,12:01,1,,20.31176,20.299292,20.280056,,,,3.5,10,12.5,,0.624474,0.94274,0.003197
312,4,12:02,2,20.41051,,20.422421,,,,8.5,,10,,0.230206,,0.035084,
312,4,12:03,3,20.511944,,,20.513736,,,8.5,,,13,0.223943,,,0.030785
312,4,12:04,4,20.628601,20.623324,20.605418,20.609683,,,8.5,3.5,9.5,12.5,0.03936,0.356377,0.014494,0.004485
312,4,12:05,5,,,20.752731,,,,,,10.5,,,,0.519601,
312,4,12:06,6,20.870124,20.854353,20.876603,20.852507,,,8.5,3.5,10.5,13,0.227167,0.18,0.005602,0.00275
312,4,12:07,7,20.969769,,,20.970142,,,9,,,13.5,0.145355,,,0.010319
312,4,12:08,8,21.089372,,21.054445,,,,9,,10.5,,0.017812,,0.008526,
312,4,12:09,9,,21.223079,21.213301,21.181644,,,,3.5,11,13.5,,0.442713,0.024514,0.009478
312,4,12:10,10,21.317743,,21.340641,21.308854,,,9,,11.5,13,0.227562,,0.249088,0.010049
312,4,12:11,11,21.424528,21.427776,,,,,9,3.5,,,0.333497,0.406968,,
312,4,12:12,12,21.529494,,21.522267,21.537209,,,9,,10.5,13,0.026719,,0.416931,0.043006
312,4,12:13,13,,21.683511,21.676402,21.672555,,,,3.5,11,12.5,,0.419144,0.058831,0.0161
312,4,12:14,14,21.768108,,,,,,9,,,,0.208962,,,
312,4,12:15,15,21.869778,,,21.894971,,,9,,,12,0.2222,,,0.010698
312,4,12:16,16,21.982628,,,21.990975,,,9,,,12,0.351948,,,0.044648
312,4,13:01,1,,22.141336,,22.122159,,,,3.5,,12,,0.667402,,0.016463
312,4,13:02,2,22.225801,,22.239958,,,,8.5,,10,,0.158645,,0.492008,
312,4,13:03,3,22.331052,,22.34386,22.349315,,,8.5,,10,11,0.206052,,0.363942,0.051581
312,4,13:04,4,22.435003,22.456558,22.447739,22.457597,,,8.5,3.5,10,10.5,0.019905,0.382933,0.019705,0.013599
312,4,13:05,5,,,22.574947,,,,,,11,,,,0.714297,
312,4,13:06,6,22.69278,22.686041,22.691017,22.687758,,,8.5,3.5,10.5,10.5,0.218963,0.183023,0.006741,0.028175
312,4,13:07,7,22.782839,,,22.79896,,,8.5,,,10,0.199148,,,0.017315
312,4,13:08,8,22.896614,,22.879921,,,,8.5,,10,,0.450901,,0.007208,
312,4,13:09,9,,23.040792,23.033107,23.0428,,,,3.5,10.5,9.5,,0.532735,0.014719,0.026251
312,4,13:10,10,23.152108,,23.159415,23.149586,,,8,,11,9.5,0.181114,,0.015413,0.004638
312,4,13:11,11,23.258364,23.245204,,,,,8,3.5,,,0.186861,0.2398,,
312,4,13:12,12,23.369593,,23.349884,23.362852,,,8,,10,9.5,0.035102,,0.011392,0.046987
312,4,13:13,13,,23.502056,23.49825,23.495381,,,,3.5,11,9.5,,0.118173,0.022579,0.006987
312,4,13:14,14,23.595732,,,,,,8,,,,0.224609,,,
312,4,13:15,15,23.70877,23.711988,,23.713767,,,8,3.5,,9.5,0.347888,0.193266,,0.016928
312,4,13:16,16,23.817858,,23.815008,23.824659,,,8,,10.5,9.5,0.017738,,0.414996,0.033883
312,4,14:01,1,,23.966324,23.958422,23.962816,,,,4,10.5,9.5,,0.74749,0.028972,0.010271
312,4,14:02,2,24.064502,,,,,,8,,,,0.200773,,,
312,4,14:03,3,24.15963,24.174602,,24.173967,,,8.5,4,,10,0.294802,0.129497,,0.011266
312,4,14:04,4,24.273103,,,24.292933,,,8.5,,,10.5,0.427129,,,0.002579
312,4,14:05,5,,,,,,,,,,,,,,
312,4,14:06,6,24.511915,24.522646,,24.524498,,,8,4.5,,11,0.180232,0.293981,,0.005801
312,4,14:07,7,24.621141,,,24.643541,,,8,,,11.5,0.182811,,,0.008151
312,4,14:08,8,24.735373,24.720155,,,,,8,4.5,,,0.494272,0.263163,,
312,4,14:09,9,,24.873282,,24.870655,,,,5,,11.5,,0.857129,,0.003211
312,4,14:10,10,24.953298,24.980379,,24.982515,,,7.5,5.5,,12,0.184162,0.453005,,0.005648
312,4,14:11,11,25.05789,,,,,,8,,,,0.190352,,,
312,4,14:12,12,25.178574,,,,,,8,,,,0.02311,,,
312,4,14:13,13,,25.329637,,25.330713,,,,5,,11.5,,0.783201,,0.01235
312,4,14:14,14,25.404945,,,,,,8,,,,0.181484,,,
312,4,14:15,15,25.528775,25.538385,,,,,8,5,,,0.163723,0.133996,,
312,4,14:16,16,25.64394,,25.65273,,,,8,,8.5,,0.351328,,0.396947,
312,4,15:01,1,,25.795493,25.811778,,,,,5,8.5,,,0.733362,0.014068,
312,4,15:02,2,25.875818,,,25.879006,,,7.5,,,12.5,0.189829,,,0.035894
312,4,15:03,3,25.991885,,,26.009047,,,7.5,,,12.5,0.306146,,,0.222047
312,4,15:04,4,26.108473,26.123706,,26.092737,,,7.5,5,,12.5,0.019168,0.362868,,0.007898
312,4,15:05,5,,,,26.240404,,,,,,12,,,,0.260637
312,4,15:06,6,26.340551,26.368672,,26.356245,,,7.5,4.5,,12,0.222461,0.229616,,0.191541
312,4,15:07,7,26.459341,,,26.465054,,,8,,,11.5,0.139672,,,0.556864
312,4,15:08,8,26.580054,,,26.559671,,,8,,,11.5,0.472111,,,0.498616
312,4,15:09,9,,26.711357,,,,,,4.5,,,,0.660196,,
312,4,15:10,10,26.810634,,,26.81979,,,7.5,,,10.5,0.209447,,,0.061091
312,4,15:11,11,26.918543,26.928988,,,,,8,4,,,0.272794,0.514634,,
312,4,15:12,12,27.025265,,,27.02032,,,8,,,9.5,0.028064,,,0.495489
312,4,15:13,13,,27.183032,,27.170461,,,,4,,9.5,,0.177988,,0.329648
312,4,15:14,14,27.27785,,,27.26907,,,8,,,9.5,0.125868,,,0.144024
312,4,15:15,15,27.374423,,,,,,8,,,,0.173134,,,
312,4,15:16,16,27.488306,,,27.489831,,,8,,,10.5,0.02602,,,0.212664
312,4,16:01,1,,27.63849,27.63182,27.629922,,,,3.5,9.5,10,,0.506751,0.03978,0.008509
312,4,16:02,2,27.73105,,,27.759317,,,8,,,10,0.139846,,,0.007299
312,4,16:03,3,27.835629,,27.849983,,,,8.5,,9.5,,0.18045,,0.016633,
312,4,16:04,4,27.950383,27.954068,,27.958323,,,8.5,3.5,,10,0.274881,0.336051,,0.584501
312,4,16:05,5,,,,28.087101,,,,,,10,,,,0.304351
312,4,16:06,6,28.194073,28.218343,,28.182842,,,8,3.5,,10,0.159363,0.144703,,0.163043
312,4,16:07,7,28.289165,,,,,,8,,,,0.210273,,,
312,4,16:08,8,28.403571,,,28.406695,,,8,,,10,0.447728,,,0.650938
312,4,16:09,9,,28.549036,28.542386,,,,,3.5,8,,,0.449104,0.060291,
312,4,16:10,10,28.637131,,,28.664551,,,7.5,,,9.5,0.20257,,,0.009129
312,4,16:11,11,28.753493,28.777367,28.759392,,,,8,3.5,8.5,,0.192383,0.311994,0.368018,
312,4,16:12,12,28.864993,,,,,,8,,,,0.028084,,,
312,4,16:13,13,,29.032176,29.006223,29.015535,,,,3.5,8,10.5,,0.279467,0.360046,0.154218
312,4,16:14,14,29.103111,,29.113921,,,,8,,8,,0.197016,,0.005262,
312,4,16:15,15,29.209855,,,,,,8,,,,0.203102,,,
312,4,16:16,16,29.324161,,29.319136,29.330159,,,8,,8.5,11,0.021096,,0.007244,0.024314
312,4,17:01,1,,29.497893,29.462814,,,,,3.5,9,,,0.592408,0.018028,
312,4,17:02,2,29.571575,,,29.592435,,,8,,,10.5,0.196004,,,0.016048
312,4,17:03,3,29.675727,,,,,,8,,,,0.15281,,,
312,4,17:04,4,29.782632,29.812409,29.797185,29.814826,,,8,3.5,9,9.5,0.401385,0.260516,0.017594,0.581375
312,4,17:05,5,,,,29.933424,,,,,,9.5,,,,0.350836
312,4,17:06,6,30.020219,30.058613,,30.032014,,,7.5,3.5,,9.5,0.187539,0.133487,,0.095652
312,4,17:07,7,30.131729,,30.139229,,,,8,,9.5,,0.164069,,0.034975,
312,4,17:08,8,30.245288,,,30.260024,,,8,,,9.5,0.299345,,,0.497198
312,4,17:09,9,,30.417996,,,,,,3.5,,,,0.516409,,
312,4,17:10,10,30.480616,,,30.523231,,,7.5,,,9.5,0.15712,,,0.004388
312,4,17:11,11,30.594708,30.626868,30.5977,,,,8,3.5,9.5,,0.119642,0.405889,0.006275,
312,4,17:12,12,30.715283,,,,,,8,,,,0.020802,,,
312,4,17:13,13,,30.883572,30.852448,30.882728,,,,3.5,10,10,,0.410528,0.010519,0.227819
312,4,17:14,14,30.956433,,,,,,8,,,,0.183637,,,
312,4,17:15,15,31.060778,,,,,,8,,,,0.12673,,,
312,4,17:16,16,31.179987,,,31.195983,,,8,,,10.5,0.339521,,,0.128675
312,4,18:01,1,,31.332538,31.309655,31.339936,,,,3.5,11,9.5,,0.616033,0.071262,0.010728
312,4,18:02,2,31.430378,,,31.458922,,,7.5,,,10.5,0.180176,,,0.070495
312,4,18:03,3,31.534124,,31.537134,,,,7.5,,10.5,,0.158787,,0.05249,
312,4,18:04,4,31.644996,31.661244,31.653336,31.655599,,,7.5,3.5,10.5,10,0.347372,0.221523,0.013071,0.580198
312,4,18:05,5,,,,31.794252,,,,,,10.5,,,,0.303891
312,4,18:06,6,31.894346,31.920161,31.878449,31.890591,,,7,3.5,10.5,10.5,0.185341,0.180472,0.019889,0.078484
312,4,18:07,7,32.001286,,,,,,7.5,,,,0.170883,,,
312,4,18:08,8,32.112546,,32.117418,32.102139,,,7.5,,11,10.5,0.286552,,0.029023,0.243973
312,4,18:09,9,,32.259372,32.231251,32.248524,,,,3.5,11,10,,0.470942,0.060666,0.010875
312,4,18:10,10,32.352015,,,32.376221,,,7,,,10.5,0.13342,,,0.277255
312,4,18:11,11,32.457909,32.486336,32.466157,,,,7.5,3.5,11.5,,0.148624,0.495033,0.0372,
312,4,18:12,12,32.563802,,,32.562127,,,7.5,,,10.5,0.018979,,,0.740786
312,4,18:13,13,,32.725966,32.725433,32.717787,,,,3.5,10,10.5,,0.085736,0.107495,0.264078
312,4,18:14,14,32.823983,,32.832532,32.816661,,,7.5,,10.5,10.5,0.147648,,0.028819,0.040792
312,4,18:15,15,32.935482,32.938162,,,,,7.5,3.5,,,0.143908,0.919227,,
312,4,18:16,16,33.038966,,33.041988,33.036986,,,7.5,,10,10,0.533709,,0.056241,0.653494
312,4,19:01,1,,,33.178681,,,,,,10,,,,0.123806,
312,4,19:02,2,33.29981,33.331817,,33.292607,,,7,4,,9,0.133116,0.358858,,0.072628
312,4,19:03,3,33.393466,,33.399947,,,,7.5,,9.5,,0.119126,,0.042749,
312,4,19:04,4,33.508738,,33.519023,33.506305,,,7.5,,9.5,8,0.021865,,0.013159,0.495216
312,4,19:05,5,,33.652179,,33.640935,,,,4,,8.5,,0.724089,,0.354792
312,4,19:06,6,33.767427,33.785018,33.772975,33.74916,,,7.5,4,9.5,8.5,0.102127,0.185009,0.007675,0.127043
312,4,19:07,7,33.873731,,,,,,8,,,,0.118749,,,
312,4,19:08,8,33.97969,33.974109,33.942559,33.965241,,,8,4,9,8.5,0.026662,0.440377,0.023826,0.025503
312,4,19:09,9,,34.118574,34.111,,,,,4.5,9.5,,,0.385792,0.111547,
312,4,19:10,10,34.223548,34.25113,,34.224803,,,8,5,,9,0.145292,0.205988,,0.676596
312,4,19:11,11,34.331652,,34.335075,,,,8.5,,9.5,,0.171711,,0.03418,
312,4,19:12,12,34.445928,34.428799,,,,,8.5,5,,,0.02729,0.445646,,
312,4,19:13,13,,34.587479,34.591072,34.57978,,,,5,9,7.5,,0.590983,0.125651,0.025793
312,4,19:14,14,34.691829,,34.694634,,,,8.5,,9.5,,0.105478,,0.025457,
312,4,19:15,15,34.803523,34.791373,,,,,8.5,5,,,0.134291,0.20123,,
312,4,19:16,16,34.917148,,34.920981,,,,8.5,,9.5,,0.378082,,0.041253,
312,4,20:01,1,,35.061493,35.03949,,,,,5,9.5,,,0.464651,0.061565,
312,4,20:02,2,35.167852,,,35.184423,,,8,,,9,0.172594,,,0.174377
312,4,20:03,3,35.261282,,35.264078,35.276534,,,8.5,,9.5,9.5,0.254394,,0.042985,0.448293
312,4,20:04,4,35.365022,35.406433,35.392998,35.376589,,,8.5,5,10,9.5,0.019424,0.346359,0.017316,0.010401
312,4,20:05,5,,,,35.511998,,,,,,10,,,,0.500476
312,4,20:06,6,35.630823,35.667244,35.609925,35.64681,,,8.5,5,10,10,0.150205,0.110381,0.05469,0.022866
312,4,20:07,7,35.730088,,,,,,8.5,,,,0.20741,,,
312,4,20:08,8,35.836606,,35.837561,35.834922,,,8.5,,10.5,10,0.361845,,0.036318,0.005274
312,4,20:09,9,,36.028891,35.983389,,,,,4.5,9.5,,,0.488956,0.057981,
312,4,20:10,10,36.083395,,,36.1044,,,8,,,10,0.130211,,,0.004115
312,4,20:11,11,36.203523,36.227664,36.206518,,,,8,4.5,10,,0.192837,0.395657,0.03278,
312,4,20:12,12,36.305408,,,,,,8,,,,0.018034,,,
312,4,20:13,13,,36.477044,36.460048,36.459633,,,,4,9.5,9.5,,0.346649,0.064043,0.405651
312,4,20:14,14,36.558276,,36.570635,36.559852,,,8,,10,10,0.134786,,0.02181,0.099099
312,4,20:15,15,36.6596,,,,,,8,,,,0.189527,,,
312,4,20:16,16,36.776979,,36.810589,36.784741,,,8,,10,11,0.374784,,0.044912,0.340008
