Take,N,Label SD,SD,C,P,R1,R2,R1 part,R2 part,C Dens,P Dens,R1 Dens,R2 Dens,C Peak,P Peak,R1 Peak,R2 Peak
242,3,02:16,16,,,6.436496,,,,,,15,,,,0.069861,
242,3,03:01,1,,,6.647353,,,,,,15,,,,0.075988,
242,3,03:02,2,,,6.780878,,,,,,15,,,,0.096248,
242,3,03:03,3,,6.901153,6.920048,,,,,1.5,15,,,0.059172,0.053394,
242,3,03:04,4,,,7.057199,,,,,,15,,,,0.054907,
242,3,03:05,5,,7.167647,7.194695,,,,,2,15,,,0.465984,0.052679,
242,3,03:06,6,,7.319675,7.32849,,,,,2.5,15,,,0.134497,0.067312,
242,3,03:07,7,7.466407,,7.467401,,,,2,,15,,0.15205,,0.071203,
242,3,03:08,8,7.584768,7.568808,7.606265,,,,2.5,2.5,15,,0.088712,0.115381,0.063562,
242,3,03:09,9,7.729353,7.738698,7.74295,,,,3,3,15,,0.256673,0.364668,0.075486,
242,3,03:10,10,7.879987,7.885823,7.883759,,,,3.5,3.5,15,,0.064164,0.134709,0.063534,
242,3,03:11,11,8.016621,,8.018914,,,,4,,15,,0.08004,,0.072122,
242,3,03:12,12,8.144689,8.143245,8.155831,,,,4.5,4,15,,0.189844,0.223761,0.059114,
242,3,03:13,13,8.305023,8.311396,8.308625,,,,5,4.5,14.5,,0.177646,0.174838,0.062497,
242,3,03:14,14,8.447525,8.451342,8.44387,,,,5.5,5,14.5,,0.065436,0.073822,1.000038,
242,3,03:15,15,8.587362,,,,,,6,,,,0.118737,,,
242,3,03:16,16,8.701112,,8.69518,,,,6,,13.5,,0.270581,,0.268511,
242,3,04:01,1,8.874047,8.890088,,,,,6.5,5.5,,,0.254876,0.278366,,
242,3,04:02,2,9.018109,,8.985393,,,,6.5,,12,,0.105334,,0.734339,
242,3,04:03,3,9.134833,,9.128557,,,,7,,11,,0.252224,,0.426083,
242,3,04:04,4,9.27532,9.274005,9.266631,,,,7.5,5,11,,0.109687,0.032712,0.021083,
242,3,04:05,5,9.423123,,,,,,7.5,,,,0.271999,,,
242,3,04:06,6,9.555476,9.568439,9.553521,,,,7.5,5.5,9,,0.112118,0.16923,0.05608,
242,3,04:07,7,9.703546,9.723841,9.707009,,,,7.5,5.5,8.5,,0.176227,0.098204,0.008623,
242,3,04:08,8,9.823135,,,,,,7.5,,,,0.151197,,,
242,3,04:09,9,9.988749,10.022952,,,,,7.5,5,,,0.220101,0.052536,,
242,3,04:10,10,10.136294,,10.12139,,,,7.5,,7,,0.086248,,0.035506,
242,3,04:11,11,10.263663,10.278302,,,,,7.5,5,,,0.129435,0.164574,,
242,3,04:12,12,10.392951,10.400748,,,,,7.5,5,,,0.204013,0.066533,,
242,3,04:13,13,10.559724,10.577808,10.565198,,,,7.5,5,6,,0.200986,0.125234,0.029948,
242,3,04:14,14,10.69378,,,,,,7.5,,,,0.05384,,,
242,3,04:15,15,10.84138,10.839494,,,,,7.5,5,,,0.090271,0.120331,,
242,3,04:16,16,10.961313,,10.944551,,,,7.5,,7,,0.23799,,0.042298,
242,3,05:01,1,11.131146,11.136286,11.127551,,,,7.5,5,7,,0.35917,0.305923,0.039395,
242,3,05:02,2,11.277592,,,,,,7,,,,0.079608,,,
242,3,05:03,3,11.399876,11.388485,,,,,7.5,5,,,0.222916,0.358009,,
242,3,05:04,4,11.539676,11.540745,11.54054,,,,7.5,5,7.5,,0.126167,0.031413,0.020058,
242,3,05:05,5,11.690563,,,,,,7.5,,,,0.342857,,,
242,3,05:06,6,11.846405,11.831143,,,,,7,5.5,,,0.077376,0.200135,,
242,3,05:07,7,11.969581,,11.959173,,,,7.5,,7.5,,0.142148,,0.037081,
242,3,05:08,8,12.100111,12.102988,,,,,7.5,5.5,,,0.143345,0.033591,,
242,3,05:09,9,12.249428,12.267915,,,,,7.5,6.5,,,0.320695,0.29459,,
242,3,05:10,10,12.395478,12.397086,12.388939,,,,7,6.5,7.5,,0.068106,0.124805,0.015644,
242,3,05:11,11,12.522063,12.525872,,,,,7.5,6.5,,,0.210637,0.328032,,
242,3,05:12,12,12.651244,,,,,,7.5,,,,0.24891,,,
242,3,05:13,13,12.823317,12.839454,12.83366,,,,7.5,6.5,7,,0.352927,0.134987,0.025199,
242,3,05:14,14,12.964223,,,,,,7,,,,0.123661,,,
242,3,05:15,15,13.098057,,,,,,7.5,,,,0.175949,,,
242,3,05:16,16,13.232135,,,,,,7.5,,,,0.191055,,,
242,3,06:01,1,13.387608,13.401187,13.391268,,,,7.5,5.5,7.5,,0.278005,0.192298,0.392036,
242,3,06:02,2,13.537393,,13.545913,,,,7.5,,7,,0.102008,,0.525885,
242,3,06:03,3,13.673966,13.666528,,,,,7.5,5,,,0.232071,0.296044,,
242,3,06:04,4,13.808601,13.794841,,,,,7.5,5,,,0.122868,0.031521,,
242,3,06:05,5,13.961833,13.964294,13.934622,,,,7.5,5.5,7,,0.223041,0.454664,0.548063,
242,3,06:06,6,14.114606,14.08979,14.102002,,,,7,6,6.5,,0.131135,0.282518,0.711659,
242,3,06:07,7,14.245668,,,,,,7.5,,,,0.147533,,,
242,3,06:08,8,14.367941,14.355791,,,,,7.5,5,,,0.116099,0.039748,,
242,3,06:09,9,14.526528,14.522904,14.505721,,,,7,5.5,6.5,,0.351456,0.325395,0.674463,
242,3,06:10,10,14.666695,14.646411,14.6767,,,,7,5.5,6,,0.163188,0.256801,0.280888,
242,3,06:11,11,14.788594,14.790011,,,,,7.5,6,,,0.166464,0.33877,,
242,3,06:12,12,14.91401,,14.88589,,,,7.5,,6,,0.214526,,0.598276,
242,3,06:13,13,15.08289,15.09761,15.078832,,,,7.5,6,6,,0.229093,0.283823,0.547008,
242,3,06:14,14,15.232152,,15.241114,,,,7,,5.5,,0.090627,,0.374504,
242,3,06:15,15,15.35605,,,,,,7.5,,,,0.099574,,,
242,3,06:16,16,15.493457,,15.456712,,,,7.5,,5.5,,0.153784,,0.714716,
242,3,07:01,1,15.65645,15.665422,15.633439,,,,7.5,6,5,,0.17993,0.266245,0.134686,
242,3,07:02,2,15.809426,,15.782707,,,,7,,5.5,,0.118782,,0.034532,
242,3,07:03,3,15.926014,15.914407,,,,,7.5,5,,,0.387532,0.302569,,
242,3,07:04,4,16.065776,16.035761,16.045515,,,,7.5,5,6,,0.147128,0.519766,0.037448,
242,3,07:05,5,16.213148,,,,,,7.5,,,,0.374845,,,
242,3,07:06,6,16.352808,16.315199,16.326453,,,,7.5,5,5.5,,0.192161,0.31078,0.007197,
242,3,07:07,7,16.491088,,,,,,7.5,,,,0.176193,,,
242,3,07:08,8,16.619278,16.585943,,,,,7.5,4,,,0.154744,0.031443,,
242,3,07:09,9,16.7696,16.746274,16.766504,,,,7.5,4.5,5.5,,0.478867,0.391204,0.027915,
242,3,07:10,10,16.891399,16.885088,,,,,7.5,4.5,,,0.132653,0.232088,,
242,3,07:11,11,17.026398,17.028118,,,,,7.5,5,,,0.187066,0.25907,,
242,3,07:12,12,17.153099,,,,,,7.5,,,,0.302267,,,
242,3,07:13,13,17.320331,17.329095,17.323753,,,,7.5,5,6,,0.387025,0.063291,0.022159,
242,3,07:14,14,17.456212,,,,,,7.5,,,,0.100314,,,
242,3,07:15,15,17.588826,17.6083,,,,,7.5,5.5,,,0.27431,0.274376,,
242,3,07:16,16,17.723318,,,,,,7.5,,,,0.197101,,,
242,3,08:01,1,17.889939,17.89891,17.876379,,,,7.5,5.5,6.5,,0.451552,0.245101,0.026511,
242,3,08:02,2,18.038313,,,,,,7.5,,,,0.111651,,,
242,3,08:03,3,18.159007,18.158203,,,,,7.5,5,,,0.183201,0.09296,,
242,3,08:04,4,18.295054,18.286823,18.296411,,,,7.5,5.5,7,,0.171484,0.153652,0.009209,
242,3,08:05,5,18.447831,18.446735,,,,,7.5,5.5,,,0.330487,0.389344,,
242,3,08:06,6,18.588188,18.582108,18.586453,,,,7.5,6,7,,0.124122,0.183664,0.008263,
242,3,08:07,7,18.72153,,,,,,7.5,,,,0.226096,,,
242,3,08:08,8,18.847119,18.856071,,,,,7.5,5,,,0.158294,0.140936,,
242,3,08:09,9,19.006539,19.018143,19.010939,,,,7.5,5,7.5,,0.334701,0.248293,0.025685,
242,3,08:10,10,19.136104,19.134742,,,,,7.5,5,,,0.11571,0.227426,,
242,3,08:11,11,19.283387,19.277283,,,,,7.5,5.5,,,0.141965,0.206879,,
242,3,08:12,12,19.406891,,,,,,7.5,,,,0.270051,,,
242,3,08:13,13,19.57632,19.578373,19.563364,,,,7.5,5.5,7.5,,0.233388,0.256771,0.016086,
242,3,08:14,14,19.715272,,,,,,7.5,,,,0.082202,,,
242,3,08:15,15,19.849516,,,,,,7.5,,,,0.119392,,,
242,3,08:16,16,19.978913,,19.942393,,,,7.5,,7,,0.177347,,0.366086,
242,3,09:01,1,20.144273,20.137951,20.135599,,,,7.5,5,7,,0.467005,0.224315,0.54242,
242,3,09:02,2,20.300675,,20.307366,,,,7,,6.5,,0.123112,,0.26799,
242,3,09:03,3,20.409194,20.414018,,,,,7.5,4.5,,,0.127812,0.308955,,
242,3,09:04,4,20.553081,20.556722,20.515784,,,,7.5,4.5,6.5,,0.134479,0.459364,0.007555,
242,3,09:05,5,20.709512,,,,,,7.5,,,,0.21212,,,
242,3,09:06,6,20.856458,20.833913,20.818624,,,,7,4.5,6.5,,0.128244,0.226944,0.007849,
242,3,09:07,7,20.988557,,,,,,7.5,,,,0.111461,,,
242,3,09:08,8,21.115707,21.087207,21.084288,,,,7.5,4,7,,0.122247,0.116736,0.409184,
242,3,09:09,9,21.271661,21.24677,,,,,7.5,4,,,0.200976,0.34433,,
242,3,09:10,10,21.412923,21.381251,21.350281,,,,7,4,6.5,,0.096008,0.187624,0.384318,
242,3,09:11,11,21.531764,21.525534,21.52759,,,,7.5,4.5,6.5,,0.101013,0.034251,0.026752,
242,3,09:12,12,21.642671,,,,,,7.5,,,,0.13988,,,
242,3,09:13,13,21.807312,21.810966,21.809868,,,,7.5,5,6,,0.253439,0.172385,0.289992,
242,3,09:14,14,21.949323,,21.946046,,,,7.5,,6,,0.104219,,0.244999,
242,3,09:15,15,22.076305,,22.081436,,,,7.5,,6.5,,0.137902,,0.265263,
242,3,09:16,16,22.199879,,22.21688,,,,7.5,,6.5,,0.180725,,0.293725,
242,3,10:01,1,22.37155,22.369828,22.366591,,,,7.5,5,6.5,,0.236967,0.288078,0.035333,
242,3,10:02,2,22.531746,,22.509819,,,,7.5,,7,,0.085218,,0.012083,
242,3,10:03,3,22.653345,22.625989,,,,,7.5,4.5,,,0.142442,0.248486,,
242,3,10:04,4,22.780952,22.745816,22.774314,,,,7.5,5,7,,0.129171,0.135099,0.013174,
242,3,10:05,5,22.933603,22.901583,,,,,7.5,5,,,0.457745,0.541444,,
242,3,10:06,6,23.066503,23.037407,,,,,7.5,5.5,,,0.155407,0.311665,,
242,3,10:07,7,23.193343,,23.183864,,,,7.5,,6.5,,0.160375,,0.009188,
242,3,10:08,8,23.313477,23.295975,,,,,7.5,5,,,0.174947,0.25217,,
242,3,10:09,9,23.465842,23.4669,,,,,7.5,5,,,0.286314,0.304885,,
242,3,10:10,10,23.600309,23.594357,23.602095,,,,7.5,5,7,,0.159754,0.266198,0.012722,
242,3,10:11,11,23.722488,23.722539,,,,,7.5,5,,,0.178034,0.226299,,
242,3,10:12,12,23.839919,,,,,,7.5,,,,0.267353,,,
242,3,10:13,13,24.006862,24.012477,24.010088,,,,7.5,5,7.5,,0.310285,0.338686,0.021102,
242,3,10:14,14,24.152293,,,,,,7.5,,,,0.150763,,,
242,3,10:15,15,24.276127,,,,,,7.5,,,,0.248666,,,
242,3,10:16,16,24.399744,,24.402819,,,,7.5,,7.5,,0.250841,,0.014424,
242,3,11:01,1,24.561416,24.544025,,,,,7.5,5,,,0.379154,0.34078,,
242,3,11:02,2,24.70916,,,,,,7.5,,,,0.162698,,,
242,3,11:03,3,24.818843,24.801164,24.843953,,,,7.5,4.5,7.5,,0.243051,0.304497,0.053881,
242,3,11:04,4,24.940664,24.918823,,,,,7.5,4.5,,,0.190982,0.033869,,
242,3,11:05,5,25.093495,25.081876,,,,,7.5,5,,,0.25343,0.465582,,
242,3,11:06,6,25.235698,25.198369,25.23177,,,,7.5,5.5,7.5,,0.161638,0.297924,0.488304,
242,3,11:07,7,25.349743,,,,,,7.5,,,,0.231756,,,
242,3,11:08,8,25.462768,25.436411,25.485075,,,,8,5.5,7,,0.251706,0.201136,0.362346,
242,3,11:09,9,25.609391,25.606478,,,,,7.5,5,,,0.347855,0.367202,,
242,3,11:10,10,25.760372,25.730827,25.736513,,,,7.5,5,6.5,,0.185043,0.227349,0.374783,
242,3,11:11,11,25.866551,25.864361,,,,,7.5,5.5,,,0.259712,0.323431,,
242,3,11:12,12,25.981006,,25.985965,,,,8,,6.5,,0.293847,,0.007269,
242,3,11:13,13,26.136606,26.146611,,,,,8,5.5,,,0.456368,0.374343,,
242,3,11:14,14,26.272231,,26.260423,,,,8,,6.5,,0.180372,,0.171837,
242,3,11:15,15,26.385662,,,,,,8,,,,0.322293,,,
242,3,11:16,16,26.498877,,26.51451,,,,8,,6,,0.23309,,0.058811,
242,3,12:01,1,26.64816,26.666382,26.681713,,,,8,5.5,6,,0.513845,0.302181,0.10211,
242,3,12:02,2,26.787407,,26.783216,,,,8,,6,,0.126317,,0.192731,
242,3,12:03,3,26.894698,26.899348,26.908136,,,,8,5.5,6,,0.346412,0.315793,0.078398,
242,3,12:04,4,27.009458,27.01757,27.044224,,,,8,5,7,,0.211563,0.285359,0.375646,
242,3,12:05,5,27.155442,27.159661,27.180651,,,,8,5,7,,0.43523,0.506789,0.345843,
242,3,12:06,6,27.292717,27.285581,27.326684,,,,8,5,7,,0.156469,0.364066,0.207715,
242,3,12:07,7,27.402759,,,,,,8,,,,0.179809,,,
242,3,12:08,8,27.515593,27.510109,27.511477,,,,8,5,7,,0.189137,0.036475,0.363318,
242,3,12:09,9,27.66221,27.672189,27.668792,,,,8,5.5,7.5,,0.549133,0.328797,0.506089,
242,3,12:10,10,27.783003,27.792224,27.815701,,,,8,5.5,7.5,,0.254636,0.225777,0.534818,
242,3,12:11,11,27.899543,27.915105,,,,,8,5.5,,,0.205228,0.297765,,
242,3,12:12,12,28.008844,,28.02499,,,,8,,7.5,,0.182838,,0.632894,
242,3,12:13,13,28.153826,28.183642,,,,,8,5.5,,,0.508832,0.425249,,
242,3,12:14,14,28.288149,,28.29656,,,,8,,7,,0.154978,,0.021107,
242,3,12:15,15,28.395692,,,,,,8,,,,0.233973,,,
242,3,12:16,16,28.503817,,28.507003,,,,8,,7.5,,0.230102,,0.025306,
242,3,13:01,1,28.65256,28.673582,28.655721,,,,8,5.5,7.5,,0.599597,0.245492,0.315113,
242,3,13:02,2,28.787486,,28.787696,,,,8,,7,,0.166416,,0.010691,
242,3,13:03,3,28.887655,28.90302,,,,,8.5,5.5,,,0.228473,0.316288,,
242,3,13:04,4,28.998392,29.022146,,,,,8.5,5.5,,,0.18427,0.154398,,
242,3,13:05,5,29.141766,29.156282,29.156189,,,,8.5,6,6.5,,0.606578,0.464679,0.416718,
242,3,13:06,6,29.270763,29.26943,29.293799,,,,8.5,6,6.5,,0.188548,0.308392,0.378916,
242,3,13:07,7,29.371744,,,,,,8.5,,,,0.30769,,,
242,3,13:08,8,29.487704,29.49124,29.478816,,,,8.5,6,6.5,,0.173044,0.183094,0.338483,
242,3,13:09,9,29.628418,29.641064,29.645121,,,,8.5,5.5,6.5,,0.673657,0.357904,0.397102,
242,3,13:10,10,29.74923,29.759375,29.79008,,,,8.5,5.5,6.5,,0.149059,0.197219,0.344322,
242,3,13:11,11,29.853419,29.883507,,,,,8.5,5.5,,,0.120037,0.225289,,
242,3,13:12,12,29.960492,,29.966724,,,,8.5,,6.5,,0.199659,,0.358654,
242,3,13:13,13,30.1064,30.134394,30.126713,,,,8.5,5.5,6.5,,0.529543,0.327122,0.303878,
242,3,13:14,14,30.234066,,30.249279,,,,8.5,,7,,0.159467,,0.309592,
242,3,13:15,15,30.337655,,,,,,8.5,,,,0.340688,,,
242,3,13:16,16,30.450896,,30.428958,,,,8.5,,7,,0.262096,,0.329271,
242,3,14:01,1,30.587036,30.611883,30.604447,,,,8.5,5.5,7,,0.798091,0.30494,0.273243,
242,3,14:02,2,30.710323,,30.738363,,,,8.5,,7,,0.164966,,0.311694,
242,3,14:03,3,30.818586,30.82391,,,,,8.5,5.5,,,0.303933,0.232383,,
242,3,14:04,4,30.926377,30.942215,30.918512,,,,8.5,5.5,6.5,,0.149412,0.246572,0.256943,
242,3,14:05,5,31.052335,31.06794,31.075074,,,,8.5,5.5,6.5,,0.994491,0.467425,0.012828,
242,3,14:06,6,31.176212,31.178869,31.194005,,,,8.5,5.5,7,,0.173387,0.322659,0.251752,
242,3,14:07,7,31.279371,,,,,,8.5,,,,0.304027,,,
242,3,14:08,8,31.388066,31.389485,31.384034,,,,8.5,5.5,7,,0.148222,0.142387,0.01538,
242,3,14:09,9,31.520722,,31.534879,,,,8.5,,7.5,,0.875418,,0.328973,
242,3,14:10,10,31.639453,31.651876,31.667483,,,,8.5,5.5,7.5,,0.145681,0.165669,0.013708,
242,3,14:11,11,31.751311,31.769943,,,,,8.5,5.5,,,0.133473,0.160584,,
242,3,14:12,12,31.861017,,31.834632,,,,8.5,,8,,0.132741,,0.433895,
242,3,14:13,13,31.984027,32.011731,31.996222,,,,8.5,5.5,8,,0.893906,0.290724,0.210868,
242,3,14:14,14,32.114317,,32.103725,,,,8.5,,8.5,,0.146062,,0.454922,
242,3,14:15,15,32.219427,,,,,,9,,,,0.135242,,,
242,3,14:16,16,32.335089,,32.298696,,,,9,,8,,0.121146,,0.021474,
242,3,15:01,1,32.463981,32.473004,32.461036,,,,8.5,5.5,8.5,,0.707387,0.32831,0.412249,
242,3,15:02,2,32.586831,,32.602643,,,,9,,9,,0.206444,,0.015254,
242,3,15:03,3,32.693643,32.689973,,,,,9,5.5,,,0.214762,0.307135,,
242,3,15:04,4,32.810148,32.801892,32.784609,,,,9,6,9,,0.017978,0.54483,0.421082,
242,3,15:05,5,,,32.936731,,,,,,9,,,,0.516705,
242,3,15:06,6,33.040651,33.038596,33.04884,,,,9,5.5,9.5,,0.183904,0.308037,0.014846,
242,3,15:07,7,33.158684,,,,,,9,,,,0.204342,,,
242,3,15:08,8,33.26818,33.266312,33.24695,,,,9,5,9,,0.72556,0.107913,0.008464,
242,3,15:09,9,,,33.403541,,,,,,9.5,,,,0.423714,
242,3,15:10,10,33.503505,33.51701,33.524429,,,,8.5,5.5,9.5,,0.221735,0.209334,0.25759,
242,3,15:11,11,33.6145,33.640211,,,,,8.5,5.5,,,0.12573,0.394289,,
242,3,15:12,12,33.734389,,33.710499,,,,8.5,,9,,0.017208,,0.27042,
242,3,15:13,13,,33.875694,33.853878,,,,,5,8.5,,,0.054334,0.390061,
242,3,15:14,14,33.983054,,33.961466,,,,8.5,,9,,0.232549,,0.229793,
242,3,15:15,15,34.096207,,34.064383,,,,8.5,,9,,0.431899,,0.017956,
242,3,15:16,16,34.206704,,34.210698,,,,8.5,,9,,0.782674,,0.056407,
242,3,16:01,1,,34.335722,34.330629,,,,,5.5,9,,,0.382255,0.055458,
242,3,16:02,2,34.444044,,,,,,8,,,,0.188565,,,
242,3,16:03,3,34.551184,34.544465,,,,,8,5.5,,,0.249771,0.341526,,
242,3,16:04,4,34.661128,34.65375,34.665211,,,,8,6,9,,0.862448,0.512144,0.065967,
242,3,16:05,5,,,,,,,,,,,,,,
242,3,16:06,6,34.894677,34.888757,,,,,7.5,5.5,,,0.27376,0.228654,,
242,3,16:07,7,35.015383,,35.018917,,,,7.5,,8.5,,0.225639,,0.015511,
242,3,16:08,8,35.134919,35.107498,35.138026,,,,7.5,5.5,8,,0.730656,0.131344,0.051449,
242,3,16:09,9,,35.256204,,,,,,6,,,,0.363545,,
242,3,16:10,10,35.36112,35.366344,35.35693,,,,7,6,8,,0.311711,0.112825,0.030488,
242,3,16:11,11,35.477009,35.476182,,,,,7.5,6,,,0.307815,0.226155,,
242,3,16:12,12,35.587273,,,,,,7.5,,,,0.775401,,,
242,3,16:13,13,,35.72892,35.722006,,,,,5.5,7.5,,,0.313555,0.060068,
242,3,16:14,14,35.824443,,,,,,7,,,,0.248297,,,
242,3,16:15,15,35.929417,35.95181,,,,,7,5.5,,,0.254501,0.337871,,
242,3,16:16,16,36.049744,,,,,,7,,,,0.01535,,,
242,3,17:01,1,,36.187402,36.178849,,,,,5.5,8,,,0.334716,0.047739,
242,3,17:02,2,36.29838,,,,,,7,,,,0.193708,,,
242,3,17:03,3,36.406047,36.402967,,,,,7.5,5.5,,,0.267414,0.239728,,
242,3,17:04,4,36.517334,36.514974,36.515359,,,,7.5,6,8,,0.882593,0.122271,0.065918,
242,3,17:05,5,,36.639584,,,,,,6,,,,0.390609,,
242,3,17:06,6,36.756134,36.748405,36.75651,,,,7,6,7.5,,0.247882,0.258934,0.015784,
242,3,17:07,7,36.857147,,,,,,7.5,,,,0.451698,,,
242,3,17:08,8,36.974574,36.96177,,,,,7.5,6,,,0.625403,0.147888,,
242,3,17:09,9,,37.110976,37.114279,,,,,6,8,,,0.276111,0.042465,
242,3,17:10,10,37.216056,37.22263,,,,,7,6.5,,,0.217211,0.212185,,
242,3,17:11,11,37.337738,37.331166,,,,,7.5,6.5,,,0.310209,0.219371,,
242,3,17:12,12,37.44485,,,,,,7.5,,,,0.962192,,,
242,3,17:13,13,,37.579433,37.578621,,,,,6,8.5,,,0.29018,0.069157,
242,3,17:14,14,37.67602,,,,,,7,,,,0.276123,,,
242,3,17:15,15,37.790295,,,,,,7.5,,,,0.403469,,,
242,3,17:16,16,37.898249,,,,,,7.5,,,,0.021602,,,
242,3,18:01,1,,38.039711,38.026637,,,,,5.5,8.5,,,0.325981,0.042256,
242,3,18:02,2,38.148598,,,,,,7.5,,,,0.221039,,,
242,3,18:03,3,38.252904,38.251472,,,,,7.5,5.5,,,0.477488,0.169051,,
242,3,18:04,4,38.363035,38.368572,38.366285,,,,7.5,6,8.5,,0.711051,0.221495,0.009992,
242,3,18:05,5,,38.485664,,,,,,6,,,,0.407487,,
242,3,18:06,6,38.616028,38.603171,38.61226,,,,7,6,8.5,,0.186484,0.290988,0.013359,
242,3,18:07,7,38.721534,,,,,,7.5,,,,0.219286,,,
242,3,18:08,8,38.829414,38.81247,,,,,7.5,5.5,,,0.632021,0.229787,,
242,3,18:09,9,,38.954687,38.960328,,,,,6,9,,,0.279615,0.048043,
242,3,18:10,10,39.073885,39.065913,,,,,7,6,,,0.152762,0.223818,,
242,3,18:11,11,39.178915,39.176933,,,,,7.5,6,,,0.269089,0.1785,,
242,3,18:12,12,39.286636,,,,,,7.5,,,,0.623314,,,
242,3,18:13,13,,39.427117,39.409726,,,,,5.5,9,,,0.408379,0.053395,
242,3,18:14,14,39.536573,,,,,,7,,,,0.163924,,,
242,3,18:15,15,39.647596,,,,,,7.5,,,,0.15249,,,
242,3,18:16,16,39.760165,,39.788047,,,,7.5,,9.5,,0.018373,,0.202071,
242,3,19:01,1,,39.889278,39.861815,,,,,5.5,9.5,,,0.343046,0.43789,
242,3,19:02,2,39.999017,,39.974763,,,,7.5,,9.5,,0.142498,,0.416373,
242,3,19:03,3,40.097274,40.105496,40.087812,,,,7.5,5.5,9.5,,0.121498,0.362572,0.547342,
242,3,19:04,4,40.216536,40.222376,40.202184,,,,7.5,6,9.5,,0.66193,0.506905,0.045234,
242,3,19:05,5,,,,,,,,,,,,,,
242,3,19:06,6,40.474466,40.452386,,,,,7,5.5,,,0.16866,0.296238,,
242,3,19:07,7,40.575195,,,,,,7.5,,,,0.166516,,,
242,3,19:08,8,40.686266,40.665058,40.677413,,,,7.5,5,9,,0.437147,0.145068,0.185649,
242,3,19:09,9,,40.821582,40.801975,,,,,5,9.5,,,0.395988,0.344772,
242,3,19:10,10,40.929404,40.924848,40.913502,,,,7,5.5,9.5,,0.142216,0.135065,0.326326,
242,3,19:11,11,41.034559,41.034252,41.044766,,,,7.5,5.5,9.5,,0.196144,0.03303,0.19936,
242,3,19:12,12,41.136185,,41.14803,,,,7.5,,9.5,,0.022427,,0.315966,
242,3,19:13,13,,41.295479,41.274337,,,,,5.5,9.5,,,0.34385,0.549304,
242,3,19:14,14,41.385088,,41.379258,,,,7.5,,9.5,,0.16647,,0.229192,
242,3,19:15,15,41.499709,,,,,,8,,,,0.348706,,,
242,3,19:16,16,41.607512,,41.605428,,,,8,,9,,0.018575,,0.295772,
242,3,20:01,1,,41.753659,,,,,,5.5,,,,0.392632,,
242,3,20:02,2,41.853532,,41.835617,,,,8,,8,,0.156826,,0.65953,
242,3,20:03,3,41.96249,41.968615,,,,,8,5.5,,,0.233082,0.206607,,
242,3,20:04,4,42.070589,42.077247,42.069764,,,,8,6,7.5,,0.602779,0.593568,0.743418,
242,3,20:05,5,,,,,,,,,,,,,,
242,3,20:06,6,42.3107,42.307896,42.313136,,,,7.5,5.5,7,,0.204884,0.256742,0.049501,
242,3,20:07,7,42.421229,,,,,,8,,,,0.233932,,,
242,3,20:08,8,42.534356,42.526757,42.543645,,,,8,5.5,7,,0.619155,0.143166,0.432991,
242,3,20:09,9,,42.668911,,,,,,5.5,,,,0.435484,,
242,3,20:10,10,42.776812,42.779495,42.795713,,,,7.5,6,6,,0.183687,0.191138,0.320806,
242,3,20:11,11,42.891279,42.8949,,,,,8,6,,,0.214003,0.28561,,
242,3,20:12,12,42.995304,,43.000066,,,,8,,5.5,,0.641274,,0.371048,
