Time,Peak
2.520417,0.020713
2.879252,0.016297
3.789276,0.015745
4.336821,0.01715
4.698821,0.015389
5.155756,0.018505
5.727435,0.033966
5.827399,0.027066
6.059964,0.027988
6.143483,0.015055
6.649907,0.180373
6.73196,0.099488
6.839344,0.254253
6.953855,0.035332
7.054214,0.507831
7.156272,0.160186
7.266236,0.201119
7.395254,0.21681
7.525325,0.793322
7.626971,0.163864
7.725914,0.184381
7.850122,0.121457
7.970499,0.646789
8.072932,0.161293
8.178957,0.191688
8.299612,0.148159
8.418527,0.452827
8.515872,0.130421
8.621414,0.185313
8.75017,0.220889
8.865969,0.395863
8.968855,0.119257
9.067592,0.164391
9.208715,0.107686
9.33503,0.40582
9.420735,0.157827
9.529268,0.196521
9.654734,0.021151
9.767116,0.774411
9.859406,0.171719
9.967185,0.188949
10.0806,0.136813
10.200268,0.441405
10.294602,0.149776
10.39379,0.21192
10.524523,0.259395
10.644762,0.426905
10.744791,0.139377
10.843393,0.205309
10.969469,0.268052
11.09484,0.487674
11.189306,0.167446
11.29182,0.193135
11.413306,0.083694
11.53487,0.275013
11.632493,0.191035
11.743651,0.158904
11.873314,0.158655
11.984283,0.338137
12.080714,0.12619
12.179971,0.144848
12.318042,0.224115
12.432854,0.341975
12.533891,0.139629
12.62818,0.127847
12.761392,0.183961
12.882068,0.407717
12.98718,0.12589
13.087425,0.208457
13.21685,0.169661
13.317305,0.316535
13.429713,0.118979
13.529305,0.165825
13.661216,0.149092
13.761858,0.283334
13.872131,0.129438
13.96503,0.153764
14.105166,0.274732
14.221205,0.216566
14.323804,0.083717
14.419967,0.137873
14.553303,0.304147
14.67319,0.273075
14.771816,0.129112
14.87062,0.12307
14.999646,0.119204
15.122037,0.274724
15.218594,0.110055
15.320907,0.100841
15.458569,0.12722
15.561213,0.33873
15.664226,0.115737
15.763975,0.199514
15.899466,0.277699
16.003059,0.415896
16.1117,0.196924
16.214878,0.149674
16.348088,0.171242
16.463281,0.497072
16.563786,0.096983
16.655653,0.114405
16.787706,0.170223
16.907136,0.349641
17.012132,0.088759
17.11268,0.107577
17.240229,0.126186
17.355816,0.262195
17.453539,0.103494
17.559462,0.113801
17.704875,0.2287
17.821894,0.331036
17.930416,0.098988
18.033184,0.214943
18.160614,0.146053
18.282522,0.312862
18.384904,0.124141
18.488376,0.211464
18.619793,0.169679
18.72395,0.365288
18.834022,0.13969
18.946362,0.125657
19.074753,0.120798
19.187692,0.481139
19.28876,0.12353
19.387247,0.235354
19.524902,0.313084
19.645281,0.307878
19.74002,0.066438
19.841763,0.246444
19.978924,0.252967
20.106023,0.37392
20.199565,0.077017
20.301162,0.126369
20.425895,0.138637
20.538693,0.364896
20.639347,0.158036
20.737449,0.085919
20.874951,0.126985
20.986743,0.258841
21.087533,0.152091
21.181651,0.095488
21.331112,0.187394
21.454307,0.272609
21.548379,0.08356
21.652835,0.094433
21.798458,0.182507
21.909192,0.270997
22.011328,0.134331
22.12288,0.118248
22.258777,0.140144
22.368637,0.27644
22.469578,0.117051
22.574542,0.127939
22.707449,0.150238
22.825065,0.286687
22.920032,0.135212
23.024411,0.133937
23.169208,0.204029
23.272684,0.255464
23.383505,0.142714
23.481327,0.126633
23.626811,0.160833
23.744831,0.374758
23.835255,0.135261
23.943255,0.217955
24.08601,0.181997
24.198728,0.294868
24.296892,0.176886
24.396176,0.08957
24.537226,0.101059
24.649011,0.283827
24.744493,0.119305
24.845012,0.127516
24.993239,0.191685
25.103648,0.260313
25.208129,0.109787
25.313984,0.116164
25.449332,0.235557
25.567958,0.164641
25.670598,0.143293
25.788823,0.104956
25.918418,0.085794
26.037131,0.271295
26.135567,0.106271
26.24686,0.163414
26.374875,0.133383
26.483263,0.219429
26.579665,0.131087
26.689163,0.172848
26.829111,0.251541
26.951404,0.324298
27.039302,0.12715
27.146829,0.199856
27.281062,0.408669
27.394013,0.188109
27.4985,0.139782
27.600556,0.200093
27.727796,0.140868
27.839114,0.28403
27.946008,0.122763
28.054829,0.160299
28.179214,0.254795
28.301608,0.293045
28.396527,0.143109
28.506787,0.055623
28.63905,0.166842
28.752003,0.241134
28.840278,0.07815
28.955834,0.15237
29.098226,0.454362
29.210976,0.419931
29.307799,0.176691
29.416758,0.353299
29.545202,0.176057
29.663033,0.367101
29.76421,0.112367
29.859177,0.376046
29.99431,0.181957
30.11198,0.375289
30.210217,0.157296
30.312064,0.205778
30.448237,0.197374
30.569438,0.411888
30.672482,0.089527
30.780812,0.126499
30.910267,0.183072
31.020355,0.366571
31.129578,0.11744
31.235211,0.184666
31.363756,0.275413
31.47924,0.458812
31.582065,0.13364
31.684998,0.087046
31.821938,0.106585
31.935683,0.427748
32.033361,0.124549
32.144682,0.105051
32.279143,0.106943
32.389168,0.388959
32.490053,0.101497
32.606317,0.052503
32.733598,0.207932
32.852934,0.353301
32.95344,0.096858
33.061599,0.113352
33.181746,0.168198
33.297599,0.383654
33.400785,0.072374
33.499802,0.169371
33.640129,0.153204
33.758099,0.403278
33.855927,0.084958
33.958691,0.094331
34.090186,0.255759
34.216312,0.372243
34.315505,0.096919
34.418336,0.102832
34.557179,0.073748
34.6727,0.381166
34.767764,0.136663
34.871371,0.079689
35.013729,0.098685
35.115476,0.348055
35.219533,0.115779
35.321907,0.083741
35.449855,0.100678
35.559394,0.501835
35.664233,0.121187
35.761543,0.089936
35.900939,0.136391
36.014482,0.247722
36.125304,0.150026
36.222365,0.065601
36.359055,0.119212
36.477244,0.40257
36.57374,0.113905
36.675665,0.09506
36.806514,0.108491
36.924317,0.498551
37.035138,0.097349
37.135381,0.065962
37.264374,0.116276
37.371067,0.479175
37.47833,0.102141
37.576317,0.088881
37.71061,0.10411
37.829279,0.646554
37.925943,0.074213
38.031575,0.060278
38.167472,0.088304
38.297617,0.377185
38.397488,0.066899
38.507011,0.068589
38.627605,0.074716
38.735139,0.525137
38.84338,0.115415
38.96653,0.093084
39.082531,0.019824
39.179522,0.336851
39.299012,0.130016
39.417319,0.080742
39.523823,0.069581
39.637319,0.353627
39.731525,0.063863
39.851024,0.155656
39.962387,0.068653
40.086092,0.371488
40.195977,0.101165
40.310194,0.11641
40.432671,0.104257
40.533524,0.33455
40.646721,0.122916
40.760282,0.091334
40.894772,0.073663
40.989302,0.345839
41.097133,0.123502
41.205683,0.112664
41.345503,0.121711
41.453366,0.301483
41.555681,0.074013
41.652063,0.101516
41.788958,0.044985
41.91071,0.384318
42.004911,0.079555
42.115667,0.258773
42.234163,0.128711
42.356714,0.348356
42.456188,0.057076
42.554146,0.127514
42.681907,0.172498
42.800781,0.377986
42.910932,0.136161
43.008403,0.102816
43.132893,0.117916
43.244873,0.38325
43.346202,0.133078
43.450256,0.110121
43.591456,0.098739
43.702471,0.351695
43.802392,0.075387
43.906122,0.080301
44.034158,0.107608
44.149455,0.370101
44.25076,0.133633
44.350178,0.081039
44.485824,0.127595
44.592789,0.633389
44.694079,0.103255
44.802152,0.075203
44.940112,0.109731
45.053325,0.439357
45.154664,0.10386
45.257159,0.102129
45.389606,0.10244
45.511089,0.429813
45.600653,0.099808
45.705468,0.194033
45.832838,0.139981
45.949099,0.55448
46.051647,0.133183
46.154804,0.132746
46.284878,0.0906
46.395341,0.498073
46.505168,0.100438
46.602085,0.135702
46.729584,0.082947
46.855764,0.364371
46.951259,0.117553
47.052375,0.070473
47.180494,0.09825
47.303644,0.312421
47.406341,0.058122
