Time,Peak
0.271291,0.07369
0.469643,0.430864
1.369995,0.084499
1.935454,0.917444
2.257218,0.481338
3.174371,0.12742
3.71224,0.766561
3.831916,0.413077
4.05853,0.500272
4.278732,0.070931
4.370464,0.712382
4.594323,0.231316
4.707144,0.268278
4.947017,0.286028
5.04393,0.033388
5.157315,0.145225
5.252585,0.207871
5.402887,0.448204
5.505918,0.535442
5.609794,0.102067
5.721176,0.226885
5.874157,0.298112
5.979265,0.099124
6.102097,0.131524
6.193675,0.404121
6.316924,0.048166
6.420559,0.171032
6.544959,0.190331
6.628737,0.062434
6.772919,0.302276
6.856921,0.058064
6.982441,0.201461
7.08402,0.181657
7.220783,0.226642
7.326839,0.156568
7.446692,0.126197
7.542362,0.046836
7.678585,0.267042
7.776471,0.071621
7.893611,0.14443
7.988424,0.358545
8.221184,0.278348
8.350609,0.184319
8.436333,0.073006
8.580997,0.236204
8.668199,0.067449
8.794638,0.180033
8.899001,0.119519
9.036062,0.183314
9.135715,0.087985
9.257802,0.083613
9.349918,0.03085
9.488312,0.210118
9.595714,0.060878
9.717129,0.132282
9.818136,0.246704
9.948237,0.074709
10.042295,0.499868
10.165347,0.092205
10.263941,0.107119
10.385191,0.181507
10.476504,0.040793
10.609632,0.150644
10.70983,0.121119
10.847256,0.197934
10.958185,0.087185
11.069934,0.092536
11.304276,0.176214
11.412729,0.206117
11.51671,0.214969
11.621253,0.090846
11.743277,0.064468
11.841893,0.358676
11.973943,0.22446
12.072459,0.153909
12.209283,0.154501
12.298594,0.31145
12.428666,0.17277
12.528148,0.045009
12.653993,0.341115
12.751581,0.044153
12.882271,0.174335
13.125531,0.204962
13.208842,0.031415
13.337288,0.06856
13.431563,0.248029
13.673736,0.066986
13.797341,0.19571
14.024307,0.22369
14.232149,0.084995
14.343268,0.129259
14.485743,0.089846
14.704518,0.072536
14.935052,0.185484
15.156799,0.058312
15.263895,0.274651
15.389748,0.054325
15.48722,0.08633
15.610273,0.177727
15.830795,0.271651
16.045314,0.119045
16.154241,0.203677
16.289703,0.135862
16.40091,0.070247
16.518911,0.095157
16.755362,0.257228
16.845735,0.039963
16.993892,0.052415
17.074856,0.327636
17.211006,0.034467
17.311482,0.054944
17.433544,0.175532
17.655457,0.239143
17.757987,0.06764
17.885341,0.115865
17.976272,0.37502
18.11771,0.047693
18.226948,0.107226
18.349245,0.139918
18.577186,0.24854
18.67147,0.062128
18.811476,0.117516
18.894426,0.53928
19.124176,0.64736
19.237638,0.179041
19.346799,0.106707
19.47381,0.254375
19.691294,0.181488
19.786943,0.16687
19.93107,0.29637
20.143563,0.207381
20.257695,0.220317
20.396514,0.226655
20.714722,0.694327
20.893942,0.038049
21.07105,0.365005
21.317346,0.473116
21.539657,0.135213
21.6277,0.600966
21.76936,0.037798
21.989022,0.369421
22.23028,0.440103
22.46285,0.098825
22.549859,0.544359
22.740345,0.068485
22.930558,0.312052
23.161096,0.367978
23.379017,0.17166
23.462389,0.451243
23.621913,0.687344
23.822117,0.183397
23.927006,0.379371
24.085728,0.231025
24.317561,0.082757
24.402534,0.695946
24.636428,0.653392
24.853032,0.207726
24.988757,0.40586
25.226153,0.144232
25.30597,0.330451
25.465128,0.68519
25.55322,0.063708
25.687289,0.25858
25.785446,0.180006
25.930326,0.219993
26.036225,0.049433
26.152914,0.07815
26.248788,0.321049
26.386738,0.123831
26.63141,0.13486
26.864002,0.258773
26.962791,0.039031
27.094202,0.074214
27.180597,0.237122
27.324996,0.165212
27.554065,0.105422
27.788605,0.176052
27.892311,0.035562
