Time,Peak
2.448644,0.034823
3.060961,0.041418
4.878449,0.031616
5.458694,0.030977
5.74348,0.396081
5.807167,0.042842
5.884726,0.020223
6.071048,0.035949
6.201612,0.49505
6.282054,0.024289
6.385543,0.020104
6.468242,0.109551
6.659441,0.081976
6.773909,0.418096
6.869195,0.020637
6.935176,0.080591
7.066431,0.02606
7.235111,0.308456
7.518554,0.301309
7.655411,0.039553
7.819467,0.107854
7.975083,0.03261
8.126997,0.038736
8.26406,0.114314
8.431894,0.089062
8.717228,0.036244
8.854484,0.033272
9.034636,0.149565
9.172834,0.032784
9.328601,0.119224
9.450817,0.081298
9.629075,0.160786
9.756167,0.037219
9.902319,0.055632
10.051063,0.043023
10.21503,0.189745
10.36653,0.048187
10.512796,0.111946
10.653158,0.177874
10.828562,0.095504
10.964371,0.075014
11.115416,0.109108
11.240091,0.057123
11.411182,0.176428
11.536116,0.064071
11.696851,0.176878
11.833028,0.085614
12.023475,0.159043
12.152084,0.075587
12.286417,0.057677
12.43403,0.075179
12.596952,0.137929
12.748834,0.233033
12.894683,0.333932
13.030724,0.176165
13.202845,0.231617
13.332665,0.393068
13.412119,0.02071
13.487912,0.140863
13.620001,0.098309
13.686959,0.015254
13.791234,0.095144
13.912463,0.439504
14.071907,0.155701
14.220516,0.076439
14.397819,0.292569
14.541821,0.145436
14.681315,0.367979
14.827614,0.11766
14.989755,0.188062
15.118903,0.091387
15.266819,0.146694
15.388211,0.281371
15.559792,0.289089
15.674237,0.449158
15.753231,0.059263
15.83396,0.158041
15.962261,0.118399
16.132128,0.282516
16.266059,0.072666
16.423718,0.153448
16.550772,0.139277
16.725063,0.215944
16.878488,0.262745
17.023862,0.427113
17.161873,0.186047
17.227464,0.029143
17.329394,0.246345
17.493302,0.061259
17.611211,0.131782
17.743759,0.378632
17.909796,0.069424
18.031606,0.155824
18.188062,0.296347
18.316206,0.078857
18.488558,0.184535
18.628561,0.087775
18.775584,0.122324
18.91085,0.124471
19.07928,0.440245
19.214032,0.542226
19.361258,0.12477
19.497131,0.2683
19.562241,0.016047
19.662511,0.153445
19.789192,0.118527
19.935726,0.158318
20.073759,0.558528
20.239002,0.097797
20.363434,0.208935
20.518797,0.262325
20.648519,0.120709
20.808516,0.22486
20.936115,0.15358
21.08693,0.16394
21.205442,0.192039
21.384699,0.211514
21.498549,0.170189
21.643189,0.155629
21.786807,0.106881
21.946749,0.31172
22.09025,0.166689
22.236373,0.169728
22.360804,0.400343
22.425627,0.021031
22.526832,0.135373
22.652849,0.190714
22.801627,0.219319
22.926979,0.135665
23.100948,0.273431
23.218129,0.179106
23.371734,0.146833
23.50463,0.234686
23.668494,0.598823
23.794851,0.720935
23.926559,0.132228
24.066078,0.486184
24.129181,0.032119
24.230596,0.303632
24.356133,0.131231
24.500548,0.175464
24.631852,0.546221
24.797674,0.237215
24.92878,0.234058
25.074364,0.37554
25.204818,0.118062
25.359362,0.343051
25.489981,0.200854
25.636858,0.178288
25.760084,0.201434
25.827278,0.017788
25.920137,0.286483
26.168357,0.955323
26.228822,0.133465
26.303712,0.04083
26.381602,0.020898
26.475276,0.205346
26.594873,0.57658
26.742326,0.515539
26.87771,0.177766
27.035958,0.203877
27.153842,0.770604
27.309499,0.211559
27.425286,0.179704
27.59155,0.469997
27.864287,0.180658
27.97606,0.277073
28.148677,0.70479
28.227272,0.083806
28.354321,0.017919
28.423099,0.401011
28.492676,0.02139
28.55301,0.173382
28.724881,0.161691
28.851436,0.279619
28.989616,0.393999
29.104594,0.387048
29.269318,0.343277
29.382984,0.685082
29.527656,0.327903
29.657927,0.142858
29.721084,0.01603
29.815643,0.355705
29.948045,0.432947
30.078814,0.380087
30.201911,0.282785
30.299873,0.023333
30.366642,0.593023
30.502796,0.397761
30.618811,0.465515
30.747179,0.263347
30.841058,0.0228
30.913319,0.275127
31.038751,0.157981
31.176828,0.184057
31.299703,0.573377
31.467593,0.35619
31.573249,0.699858
31.718279,0.339436
31.839789,0.301583
32.001843,0.419357
32.129474,0.154778
32.259757,0.189904
32.377464,0.235987
32.535366,0.426203
32.669161,0.380954
32.73472,0.024506
32.798488,0.359894
32.910812,0.430678
33.065048,0.808659
33.196989,0.388521
33.327505,0.190909
33.461368,0.702845
33.608208,0.230516
33.727123,0.771892
33.865026,0.273379
34.000744,0.163675
34.141535,0.350787
34.266817,0.127988
34.388761,0.165833
34.504259,0.25262
34.656648,0.390165
34.784202,0.153191
34.917755,0.105044
35.039334,0.078899
35.17202,0.312339
35.299481,0.083318
35.42563,0.133242
35.542437,0.288864
35.690494,0.153947
35.817022,0.121662
35.964798,0.135519
36.079254,0.144667
36.219647,0.330425
36.34219,0.1085
36.47898,0.180769
36.594308,0.146106
36.755811,0.305219
36.873592,0.228523
36.953601,0.58116
37.016393,0.102931
37.083484,0.55217
37.16042,0.51493
37.310138,0.340874
37.430084,0.180512
37.565245,0.14353
37.672119,0.805547
37.834417,0.073525
37.943816,0.21449
38.079966,0.19132
38.20093,0.118819
38.354146,0.308743
38.462899,0.233549
38.608348,0.14696
38.728018,0.323172
38.897546,0.758023
39.021015,0.687236
39.151963,0.039231
39.268161,0.4315
39.331887,0.022452
39.425114,0.198138
39.542736,0.116933
39.682608,0.149346
39.796709,0.542397
39.860044,0.018331
39.949905,0.293028
40.054662,0.590883
40.197587,0.197387
40.321152,0.173164
40.469832,0.408665
40.595456,0.117786
40.718601,0.169379
40.816824,0.240321
40.883363,0.017786
40.972752,0.283516
41.093634,0.442784
41.207377,0.592886
41.330677,0.207091
41.398342,0.041641
41.491277,0.354564
41.610907,0.173932
41.737203,0.164375
41.844997,0.639831
41.992971,0.102999
42.093909,0.378175
42.230215,0.309688
42.337016,0.123903
42.49326,0.416833
42.598443,0.134257
42.723961,0.189511
42.836253,0.246958
42.903026,0.016255
42.984211,0.281064
43.094887,0.132716
43.224398,0.115216
43.326128,0.082775
43.454019,0.326601
43.562927,0.104434
43.685014,0.155137
43.783471,0.386221
43.848524,0.023822
43.926845,0.054638
44.033606,0.226246
44.164054,0.187205
44.258046,0.039891
44.414714,0.257927
44.518366,0.058902
44.636497,0.132822
44.73542,0.189522
44.874511,0.413506
44.994481,0.492836
45.107416,0.109113
45.218466,0.197553
45.2805,0.022406
45.351506,0.250631
45.445822,0.077561
45.572841,0.145114
45.672543,0.461314
45.737038,0.020864
45.813964,0.023497
45.914378,0.26127
46.045696,0.221954
46.13866,0.068422
46.276255,0.256428
46.371632,0.078104
46.49408,0.154508
46.591611,0.154175
46.658712,0.018579
46.727223,0.279284
46.830877,0.131748
46.949644,0.086831
47.050476,0.026495
47.185973,0.27607
47.296089,0.075262
47.408946,0.112114
47.506345,0.325157
47.641322,0.054589
47.748876,0.207894
47.87761,0.143606
47.966521,0.056002
48.106993,0.252215
48.189068,0.107593
48.323638,0.162744
48.421043,0.181637
48.488015,0.017016
48.560462,0.299606
48.663089,0.131232
48.786804,0.083193
48.879533,0.030413
49.015829,0.35106
49.122788,0.132303
49.227851,0.255796
49.331626,0.345639
49.396438,0.023292
49.465638,0.051895
49.566756,0.551353
49.634933,0.05148
49.697622,0.128011
49.800701,0.2705
49.865695,0.031101
49.930821,0.117475
50.023585,0.577614
50.157565,0.17189
50.25004,0.037387
50.325457,0.026275
50.386423,0.569417
50.524884,0.03104
50.594079,0.32942
50.71425,0.142072
50.780328,0.021625
50.853239,0.228444
50.941782,0.057612
51.064221,0.13402
51.163102,0.433892
51.299437,0.170652
51.386485,0.483201
51.517868,0.187165
51.611314,0.149745
51.748987,0.272905
51.844767,0.047478
51.971361,0.214554
52.072277,0.222912
52.221359,0.250268
52.315,0.072199
52.436119,0.116055
52.525776,0.079674
52.660655,0.184168
52.773444,0.327967
52.878068,0.434358
52.980648,0.135812
53.1175,0.259463
53.206717,0.414525
53.272954,0.02601
53.335342,0.25609
53.441342,0.174301
53.503964,0.025189
53.579271,0.175711
53.667337,0.490351
53.796753,0.171685
53.909036,0.164617
54.03292,0.563735
54.147146,0.034927
54.24212,0.40458
54.351212,0.12003
54.489327,0.325596
54.585806,0.07231
54.695799,0.103391
54.786873,0.526265
54.850946,0.016855
55.013693,0.221794
55.142637,0.206854
55.243207,0.074769
55.390851,0.219689
55.477383,0.096129
55.606371,0.138336
55.702022,0.203471
55.768926,0.015397
55.8417,0.250144
55.941974,0.151634
56.063096,0.112075
56.154068,0.041651
56.285001,0.346253
56.38886,0.123989
56.498848,0.08477
56.590903,0.537272
56.823122,0.309382
56.952039,0.283974
57.038882,0.073166
57.183382,0.336757
57.281567,0.126432
57.403147,0.208417
57.498826,0.285835
57.633631,0.650221
57.7418,0.676986
57.874386,0.054918
57.943716,0.253495
58.005067,0.023312
58.073018,0.36678
58.168673,0.159919
58.288521,0.147146
58.386887,0.683139
58.519218,0.033578
58.624801,0.348781
58.754615,0.269658
58.842756,0.092592
58.987529,0.346588
59.079963,0.088233
59.207498,0.183003
59.302206,0.217215
59.36909,0.016182
59.440159,0.321781
59.534741,0.158286
59.6585,0.125909
59.730772,0.04542
59.875785,0.234204
59.98841,0.447627
60.086121,0.702764
60.202183,0.487636
60.411614,0.344116
60.538922,0.20505
60.642995,0.066558
60.708202,0.023045
60.771013,0.204465
60.868576,0.149356
60.993132,0.129008
61.091733,0.173373
61.227078,0.285588
61.308009,0.155393
61.433119,0.118676
61.5299,0.049308
61.674269,0.157988
61.779996,0.475448
61.889099,0.546731
62.003423,0.453194
62.208246,0.853921
62.333067,0.30539
62.428595,0.231487
62.492993,0.046732
62.562448,0.070317
62.659078,0.526567
62.77842,0.370218
62.887251,0.315477
63.009612,0.78004
63.133705,0.084177
63.222195,0.303583
63.316625,0.230961
63.458273,0.130033
63.551866,0.074464
63.661499,0.492967
63.783828,0.388189
63.848602,0.026051
63.922673,0.019382
63.997613,0.755596
64.117881,0.265606
64.227918,0.123233
64.352627,0.197464
64.454216,0.214063
64.5569,0.612746
64.66845,0.208937
64.800345,0.637981
64.910312,0.085984
65.00355,0.476509
65.112342,0.276375
65.262788,0.278986
65.366092,0.136474
65.4876,0.262016
65.585387,0.489002
65.731705,0.112676
65.808976,0.674319
65.933956,0.253241
66.03317,0.167917
66.095596,0.031105
66.170107,0.199357
66.25924,0.119136
66.37896,0.156246
66.472025,0.359646
66.60409,0.642137
66.705833,0.384862
66.830025,0.305748
66.925816,0.101347
66.998954,0.021541
67.059325,0.222355
67.160043,0.186705
67.272285,0.053188
67.370422,0.659294
67.608053,0.387651
67.732418,0.290321
67.825284,0.075938
67.966045,0.418408
68.058445,0.130695
68.177157,0.154562
68.271313,0.328182
68.410818,0.336144
68.504723,0.173647
68.631697,0.141473
68.727249,0.081106
68.856074,0.216905
68.966689,0.469849
69.070221,0.583763
69.17697,0.348735
69.305935,0.164649
69.404523,0.655612
69.518496,0.354194
69.623086,0.186521
69.687833,0.022971
69.755817,0.188433
69.848063,0.521252
69.975449,0.271304
70.069837,0.216636
70.135167,0.026849
70.199452,0.341641
70.297912,0.235218
70.428354,0.291708
70.536846,0.184651
70.599605,0.022158
70.661089,0.280069
70.754897,0.126789
70.876056,0.075653
70.966345,0.556681
71.029791,0.017446
71.099134,0.052294
71.199975,0.329721
71.328047,0.229902
71.416367,0.092403
71.560663,0.333059
71.652747,0.091081
71.778163,0.125201
71.87047,0.245106
