Time,Peak
14.047103,0.500336
14.359345,0.198102
14.761773,0.411817
15.043559,0.228392
15.469972,0.09169
15.728142,0.237795
16.049058,0.145475
16.610465,0.181703
16.999251,0.385575
17.293249,0.31971
17.725738,0.154879
17.991288,0.285026
18.169128,0.033116
18.295558,0.234119
18.877106,0.132253
19.281339,0.286941
19.561934,0.244095
20.004722,0.106675
20.261955,0.254879
20.574748,0.121333
21.144335,0.175961
21.538673,0.345385
21.615341,0.033046
21.842697,0.201546
22.291524,0.09952
22.565385,0.290551
22.868044,0.150789
23.428908,0.163269
23.843495,0.436942
24.142774,0.252453
24.565568,0.07388
24.830141,0.315714
25.142423,0.204957
25.712535,0.228783
26.119146,0.373579
26.43046,0.271149
26.896048,0.097561
27.131488,0.25805
27.454779,0.124867
28.037636,0.128331
28.44187,0.333172
28.748995,0.136928
29.20051,0.074848
29.46667,0.200388
29.783827,0.202711
30.388162,0.165797
30.798288,0.309512
31.114505,0.203495
31.597329,0.072518
31.853485,0.220069
32.156072,0.174811
32.769827,0.142534
33.172225,0.314333
33.495155,0.189589
33.945321,0.112794
34.217177,0.056343
34.327436,0.103009
34.505528,0.306781
34.653666,0.243661
34.779298,0.506105
35.104648,0.26623
35.518593,0.389949
35.807194,0.273571
36.241645,0.192808
36.492052,0.477355
36.80529,0.147588
37.357206,0.383126
37.749289,0.492926
37.871233,0.033305
38.029764,0.316046
38.436082,0.164285
38.681676,0.514779
38.991945,0.367652
39.531906,0.310916
39.893976,0.546498
40.173235,0.404817
40.576853,0.176861
40.828178,0.539342
41.125007,0.33075
41.65298,0.143788
42.005967,0.527162
42.267945,0.30052
42.673563,0.163791
42.901702,0.534266
43.188159,0.148734
43.390355,0.107533
43.692733,0.225941
43.925782,0.683628
44.18593,0.179966
44.325183,0.650096
44.516169,0.27811
44.689592,0.203626
44.812427,0.505538
45.01317,0.212739
45.165591,0.396277
45.298616,0.283168
45.401329,0.434825
45.688715,0.338569
46.044752,0.507633
46.303571,0.281801
46.672051,0.331851
47.150051,0.708608
47.477688,0.311828
47.641789,0.538294
47.778128,0.256992
47.974176,0.425373
48.119639,0.316268
48.252243,0.40943
48.452699,0.25059
48.6102,0.234986
48.744043,0.350642
48.957776,0.149725
49.119042,0.386391
49.321936,0.590502
49.609832,0.259959
49.94567,0.588721
50.201561,0.366627
50.581668,0.234709
50.785576,0.623531
51.066669,0.480573
51.551986,0.361619
51.880865,0.530933
52.148426,0.354273
52.536037,0.203105
52.755647,0.598196
53.029557,0.396935
53.499435,0.304609
53.839352,0.620194
54.097814,0.340027
54.487942,0.139904
54.702411,0.545157
54.965603,0.329102
55.172208,0.120548
55.455971,0.224195
55.660209,0.599297
55.791841,0.333494
55.938109,0.073166
56.032649,0.63421
56.243808,0.204033
56.419485,0.291832
56.535241,0.527433
56.920367,0.258492
57.137442,0.576972
57.414597,0.249946
57.744391,0.56524
57.99915,0.263082
58.376174,0.428901
58.873601,0.784387
58.987738,0.054405
59.10541,0.041595
59.194726,0.372275
59.345959,0.506175
59.491094,0.213287
59.683053,0.552165
59.838161,0.323641
59.96268,0.568603
60.171071,0.510137
60.319873,0.168992
60.459742,0.578841
60.672628,0.182562
60.830587,0.496697
61.038679,0.715226
61.314801,0.341091
61.645168,0.705557
61.913418,0.483204
62.280729,0.287601
62.498991,0.730638
62.777852,0.140827
63.258883,0.394271
63.598008,0.624549
63.854898,0.347592
64.231399,0.227178
64.44284,0.553927
64.722273,0.409084
65.201518,0.139558
65.533623,0.650041
65.798613,0.43374
66.180388,0.16446
66.392548,0.632789
66.66707,0.441756
67.171193,0.224861
67.496259,0.693887
67.7571,0.46833
68.147108,0.291503
68.364447,0.70785
68.481829,0.032663
68.64327,0.623343
69.125914,0.143885
69.461741,0.714703
69.551978,0.064109
69.715199,0.450415
70.113494,0.243585
70.329803,0.661139
70.604621,0.33042
70.814324,0.119109
71.077342,0.227881
71.304593,0.713346
71.442963,0.484878
71.581627,0.314846
