Time,Peak
3.174699,0.04144
3.615181,0.038977
4.226243,0.029841
4.573229,0.048741
5.18684,0.035093
5.602153,0.040292
6.036283,0.044614
6.633441,0.039472
6.949292,0.064954
7.378289,0.015069
7.550062,0.05994
7.971419,0.064349
8.401813,0.061535
8.947628,0.048009
9.274682,0.067377
9.677619,0.011144
9.851914,0.047443
10.265283,0.051462
10.671947,0.059699
11.264412,0.04783
11.557279,0.062729
11.958944,0.020453
12.123332,0.046504
12.269025,0.02555
12.504336,0.048039
12.671749,0.007877
12.794696,0.023008
12.928421,0.048202
13.064883,0.010464
13.220135,0.015318
13.357011,0.023908
13.47465,0.043907
13.608886,0.016101
13.770713,0.050674
13.91455,0.020514
14.158942,0.018885
14.338815,0.06386
14.48935,0.017525
14.634754,0.006137
14.765977,0.042753
14.901214,0.011828
15.030792,0.018529
15.170793,0.048246
15.302548,0.011959
15.461568,0.013524
15.602906,0.026666
15.737137,0.035591
15.859232,0.013348
16.030814,0.040331
16.16802,0.020546
16.304784,0.008566
16.419423,0.015941
16.580238,0.050342
16.74751,0.02042
16.988238,0.049038
17.157256,0.012107
17.269083,0.014768
17.430879,0.055186
17.555757,0.011696
17.704922,0.016216
17.855508,0.027625
17.987334,0.03937
18.115536,0.011016
18.291388,0.060323
18.429107,0.017821
18.565775,0.006786
18.682148,0.023807
18.843775,0.052664
19.004646,0.018928
19.253972,0.046501
19.399113,0.010278
19.569978,0.018854
19.699414,0.050553
19.826764,0.010102
19.991806,0.010786
20.104058,0.0239
20.148065,0.014612
20.245481,0.040719
20.407087,0.009586
20.542815,0.049162
20.709117,0.025267
20.831935,0.006407
20.973311,0.458791
21.092681,0.009574
21.272117,0.448013
21.532463,0.011903
21.699977,0.778215
21.829472,0.552356
21.871751,0.222039
21.925859,0.022071
21.972458,0.02052
22.094268,0.670252
22.257736,0.006895
22.403106,0.66831
22.531747,0.008994
22.84336,0.578011
22.956197,0.315732
23.002098,0.139616
23.079833,0.026954
23.228066,0.440656
23.355828,0.016674
23.402548,0.284861
23.574351,0.752432
23.73984,0.009823
23.790856,0.324395
23.981405,0.562987
24.105671,0.384754
24.153214,0.146979
24.240223,0.013514
24.375023,0.579456
24.545189,0.009731
24.689783,0.682558
25.11986,0.533696
25.245469,0.17243
25.373147,0.268242
25.523046,0.596976
25.692666,0.447669
25.828856,0.006212
25.87053,0.544702
26.091428,0.019706
26.276185,0.458925
26.405776,0.580568
26.47813,0.17956
26.666717,0.578549
27.011193,0.811575
27.262197,0.012827
27.440808,0.616867
27.570476,0.188835
27.708544,0.349393
27.846513,0.651333
28.010859,0.550629
28.193919,0.008711
28.448016,0.03538
28.604316,0.00977
28.746887,0.026957
28.876918,0.603167
28.918908,0.104357
29.0637,0.012411
29.185218,0.012147
29.330629,0.609902
29.466754,0.074079
29.629467,0.091697
29.762931,0.413084
29.805692,0.211565
29.900703,0.024838
30.04001,0.161542
30.194555,0.600405
30.500105,0.172851
30.655902,0.674063
30.804913,0.015841
30.957897,0.011504
31.105418,0.625108
31.253715,0.019515
31.374024,0.670881
31.521622,0.006289
31.683176,0.176177
31.746304,0.158276
31.8136,0.353813
31.966149,0.417229
32.135883,0.339194
32.247823,0.006417
32.314597,0.454924
32.457813,0.014645
32.52949,0.404554
32.672685,0.01314
32.736959,0.407517
32.816461,0.006523
32.88018,0.017284
32.986254,0.170009
33.060747,0.285142
33.138305,0.299605
33.198642,0.024445
33.327104,0.596992
33.465792,0.025503
33.522295,0.565387
33.601792,0.008082
33.660264,0.019072
33.745817,0.414259
33.824659,0.012055
33.883787,0.018687
33.951274,0.407055
34.030593,0.011638
34.089519,0.013378
34.18667,0.162864
34.269284,0.189656
34.339189,0.34333
34.517036,0.644583
34.629389,0.011936
34.696611,0.486132
34.776203,0.010435
34.840369,0.019012
34.922784,0.575925
35.060559,0.024885
35.10376,0.674712
35.246866,0.019361
35.391524,0.016686
35.483494,0.050476
35.536939,0.008315
35.691352,0.014779
35.834523,0.032462
35.935806,0.505173
35.977256,0.215726
36.019997,0.081479
36.086047,0.050017
36.244818,0.017981
36.368442,0.414226
36.510013,0.266812
36.641096,0.177463
36.792174,0.598667
36.86647,0.064117
36.948072,0.021722
37.038592,0.142436
37.174435,0.606833
37.340986,0.344013
37.472268,0.162702
37.590813,0.381322
37.730828,0.4685
37.896411,0.357197
38.00428,0.016877
38.065236,0.49878
38.208865,0.012309
38.256472,0.526867
38.395988,0.024671
38.436613,0.599042
38.54457,0.007935
38.606827,0.497657
38.71459,0.010068
38.755047,0.017459
38.799298,0.487981
38.911786,0.007468
38.974895,0.558969
39.087457,0.018426
39.137725,0.537325
39.285798,0.026374
39.328816,0.467271
39.500441,0.614555
39.612926,0.018455
39.669367,0.411888
39.81208,0.019515
39.855265,0.433135
40.029071,0.576709
40.199093,0.33537
40.345327,0.015353
40.394109,0.38881
40.561215,0.481927
40.730229,0.267071
40.871591,0.016853
40.923475,0.418323
41.101245,0.528424
41.213722,0.007832
41.255022,0.409383
41.398559,0.020084
41.449024,0.296216
41.619503,0.20521
41.705878,0.006847
41.776856,0.436892
41.920223,0.025062
41.972424,0.498293
42.146824,0.432842
42.254737,0.0074
42.299559,0.40565
42.442569,0.029689
42.486265,0.37387
42.652855,0.30048
42.74132,0.006143
42.805138,0.320212
42.948082,0.021726
42.994657,0.438796
43.163718,0.506476
43.311144,0.347848
43.502327,0.40927
43.659381,0.446578
43.806292,0.026857
43.871517,0.241588
44.017478,0.193913
44.282745,0.062529
44.380573,0.638105
44.427388,0.028711
44.660818,0.013777
44.782661,0.060043
44.895061,0.039181
45.019279,0.04692
45.158479,0.560906
45.227829,0.01045
45.287265,0.043706
45.40341,0.017408
45.510771,0.020631
45.655235,0.035854
45.784219,0.583743
45.884991,0.328346
46.007349,0.384053
46.145849,0.596322
46.282398,0.452989
46.495473,0.765939
46.771262,0.568101
46.912015,0.008914
46.952391,0.010721
47.000159,0.013725
47.148258,0.495502
47.257182,0.272902
47.325707,0.073518
47.486432,0.368273
47.642431,0.225665
47.751199,0.012682
47.848931,0.047304
47.978821,0.04377
48.1094,0.013537
48.155576,0.008051
48.235656,0.06078
48.352287,0.620593
48.430943,0.011185
48.591509,0.015758
48.71471,0.063965
48.822948,0.007796
48.931953,0.014181
49.087956,0.691828
49.268478,0.009243
49.321325,0.008173
49.421185,0.021291
49.576348,0.023523
49.695745,0.576025
49.808255,0.641059
49.917674,0.654806
50.067819,0.849939
50.195707,0.735613
50.39573,0.538863
50.677249,0.868142
50.888444,0.014899
51.043175,0.694592
51.153621,0.366944
51.194416,0.072166
51.24077,0.012119
51.383463,0.659182
51.537584,0.413327
51.674283,0.526976
51.820242,0.011354
51.863384,0.32281
52.014837,0.583084
52.136089,0.021887
52.245452,0.007628
52.342209,0.552465
52.617211,0.733374
52.978486,0.817326
53.096117,0.276967
53.322213,0.479847
53.488888,0.270167
53.62406,0.52447
53.813567,0.208234
53.967136,0.561058
54.083004,0.477153
54.146827,0.067117
54.309416,0.564387
54.490348,0.008218
54.587949,0.777052
54.806081,0.011897
54.956656,0.606097
55.062627,0.218109
55.143677,0.092147
55.29015,0.569337
55.44423,0.164348
55.573332,0.596656
55.758318,0.021539
55.919381,0.739552
56.037785,0.427579
56.120449,0.047297
56.197635,0.016719
56.256082,0.768929
56.428,0.006297
56.537188,0.842657
56.724129,0.013083
56.901402,0.706107
57.03855,0.009825
57.083551,0.018863
57.167602,0.007323
57.368577,0.012826
57.426863,0.006217
57.509556,0.514838
57.621031,0.409644
57.734075,0.492648
57.874487,0.483477
58.008363,0.791467
58.208401,0.655644
58.361998,0.175013
58.496239,0.718362
58.678339,0.238419
58.849089,0.602893
58.958307,0.503172
59.033399,0.11493
59.181878,0.508198
59.328935,0.678378
59.483066,0.045631
59.687764,0.033303
59.823186,0.012134
59.946917,0.062636
60.017292,0.00672
60.065182,0.544594
60.108565,0.034352
60.172637,0.044463
60.306201,0.009584
60.447773,0.217301
60.537661,0.015429
60.66191,0.084869
60.806987,0.714103
60.893114,0.078811
61.022898,0.006719
61.153923,0.522787
61.429557,0.82743
61.645435,0.012294
61.786015,0.608778
61.909498,0.32831
61.950737,0.032038
62.032512,0.006406
62.121767,0.502198
62.394908,0.489506
62.528361,0.00691
62.590417,0.023887
62.754523,0.418931
62.866208,0.262405
62.912843,0.122193
63.081118,0.45435
63.228722,0.52319
63.358837,0.740852
63.543815,0.032735
63.706599,0.669021
63.832294,0.628892
63.900532,0.039345
64.046392,0.563461
64.183393,0.013699
64.224036,0.011955
64.325002,0.637671
64.537036,0.008008
64.693727,0.603719
64.813038,0.229739
64.925142,0.396608
65.028868,0.543492
65.179994,0.431217
65.323829,0.548689
65.460343,0.009877
65.509936,0.039089
65.670742,0.577622
65.776748,0.483154
66.006551,0.651637
66.292084,0.592319
66.472263,0.007243
66.654356,0.724678
66.759532,0.133371
66.804188,0.099446
66.892456,0.008159
66.990007,0.486611
67.142494,0.350648
67.280503,0.535904
67.463466,0.021866
67.625146,0.552082
67.739826,0.490316
67.962978,0.562922
68.135492,0.006335
68.238415,0.667469
68.44863,0.007016
68.611749,0.667745
68.712939,0.218474
68.758278,0.150987
68.834424,0.029099
68.946025,0.640122
69.101714,0.585662
69.184374,0.00624
69.250335,0.030991
69.294719,0.011984
69.342033,0.007581
69.461166,0.038295
69.587373,0.007508
69.717066,0.053685
69.841133,0.701029
69.889108,0.032507
69.992271,0.015808
70.222551,0.492935
70.335839,0.039178
70.440182,0.133817
70.591499,0.569338
70.665736,0.068518
70.73357,0.011635
70.8255,0.235565
70.935861,0.523938
71.094526,0.467943
71.242399,0.03632
71.42945,0.050138
71.579757,0.046007
71.678518,0.02372
71.810419,0.056939
71.943428,0.024983
72.062312,0.010575
72.178336,0.065414
72.296422,0.017343
72.396936,0.012692
72.551508,0.057016
72.680117,0.027867
