Time,Peak
7.32706,0.018916
8.771668,0.169951
8.897839,0.079976
9.022778,0.086809
9.144966,0.07137
9.265733,0.258243
9.393947,0.112622
9.51231,0.105212
9.640898,0.103102
9.767915,0.179712
9.882959,0.089634
9.991903,0.129474
10.149623,0.188226
10.270905,0.136208
10.389761,0.100247
10.51176,0.117229
10.692067,0.167091
10.815155,0.278222
10.9245,0.116076
11.055237,0.124769
11.186495,0.114034
11.309072,0.255579
11.435001,0.128867
11.547495,0.128313
11.68977,0.138472
11.817592,0.150734
11.932496,0.115742
12.051488,0.115398
12.209084,0.182201
12.33679,0.239285
12.44623,0.109427
12.565622,0.128922
12.706632,0.165642
12.843775,0.387738
12.970215,0.123417
13.085575,0.123653
13.222212,0.136194
13.356594,0.218267
13.483449,0.161908
13.597105,0.177685
13.738536,0.175649
13.863697,0.296455
13.986056,0.131225
14.092626,0.124887
14.251692,0.217442
14.388688,0.369984
14.499518,0.096688
14.615379,0.115046
14.755713,0.21143
14.898803,0.263034
15.012404,0.148365
15.133694,0.163255
15.274592,0.167305
15.40757,0.521291
15.523819,0.167325
15.641158,0.154592
15.780699,0.193337
15.90688,0.456721
16.027574,0.161253
16.145164,0.135924
16.288072,0.268353
16.428389,0.399843
16.54166,0.164264
16.668892,0.144094
16.809187,0.238455
16.946615,0.45703
17.069229,0.231555
17.180775,0.13566
17.321595,0.170056
17.461931,0.465449
17.575225,0.195625
17.697637,0.195482
17.843205,0.165903
17.971551,0.328211
18.091917,0.150278
18.204398,0.112933
18.38925,0.22696
18.511488,0.369325
18.648042,0.149324
18.809113,0.176002
18.930806,0.082056
19.034138,0.315723
19.157396,0.159588
19.276057,0.170695
19.412962,0.119146
19.538681,0.337502
19.652494,0.135523
19.775789,0.140204
19.914267,0.215655
20.055094,0.343463
20.174379,0.118052
20.289013,0.092993
20.452233,0.197821
20.58359,0.29617
20.701273,0.115288
20.826734,0.115413
20.976176,0.180813
21.120991,0.386408
21.235537,0.144478
21.34925,0.187035
21.489715,0.1333
21.61862,0.445187
21.735654,0.182399
21.855058,0.178821
21.998403,0.168317
22.1264,0.300213
22.244854,0.13473
22.363605,0.127639
22.516866,0.187639
22.651019,0.35913
22.771408,0.143395
22.896799,0.138067
23.04918,0.15241
23.184912,0.397859
23.304238,0.194116
23.423412,0.184753
23.568308,0.153309
23.693618,0.554569
23.817358,0.22878
23.943032,0.221167
24.096017,0.159873
24.237561,0.721341
24.35774,0.326557
24.464962,0.197732
24.645018,0.015032
24.7519,0.208444
24.864244,0.073111
24.990438,0.057241
25.140294,0.095623
25.276034,0.314462
25.398187,0.148381
25.52238,0.094161
25.667343,0.107417
25.790886,0.351686
25.925376,0.120715
26.042242,0.110384
26.177364,0.107656
26.315348,0.343058
26.440735,0.155845
26.558634,0.135306
26.704589,0.192721
26.849884,0.33639
26.960201,0.18945
27.082956,0.19807
27.229648,0.227093
27.371517,0.424442
27.485934,0.201858
27.609467,0.201157
27.749027,0.170065
27.883461,0.454124
28.005016,0.172335
28.130718,0.169604
28.270576,0.156419
28.403859,0.319964
28.532665,0.127165
28.6591,0.13224
28.797838,0.170408
28.931915,0.407744
29.047697,0.145798
29.173619,0.15199
29.313409,0.165819
29.460558,0.417315
29.567324,0.150902
29.695687,0.103762
29.81904,0.148023
29.968563,0.447154
30.069233,0.140092
30.209544,0.142104
30.348307,0.165263
