Time,Peak
2.732433,0.017227
3.133261,0.020943
3.661103,0.025174
3.944791,0.025339
4.467122,0.01546
4.819654,0.00552
4.854818,0.02163
5.217074,0.023575
5.749717,0.019805
6.017307,0.024588
6.54849,0.019675
6.952134,0.020947
7.343578,0.021361
7.809738,0.019052
7.876251,0.005094
8.107837,0.019662
8.64372,0.017057
8.774175,0.016979
8.900449,0.012795
9.002835,0.011809
9.14746,0.005518
9.268409,0.023849
9.396008,0.016394
9.514602,0.009316
9.643237,0.009072
9.770728,0.019657
9.87974,0.010711
9.994099,0.011643
10.148773,0.027278
10.272755,0.01387
10.391262,0.014981
10.496108,0.007167
10.672363,0.020813
10.817614,0.025646
10.923893,0.01017
11.029036,0.02096
11.188696,0.010362
11.310542,0.020331
11.430328,0.02093
11.54994,0.011523
11.692158,0.012806
11.819547,0.013998
11.910157,0.025861
12.053925,0.009554
12.190819,0.039946
12.339457,0.020637
12.448618,0.009166
12.546429,0.011785
12.695602,0.042361
12.846351,0.031996
12.969606,0.010556
13.061586,0.02766
13.224536,0.010566
13.359019,0.014478
13.454667,0.0461
13.599459,0.013447
13.740945,0.01403
13.866253,0.023925
13.966535,0.03264
14.094015,0.005067
14.249011,0.049091
14.39131,0.033881
14.501844,0.008215
14.616927,0.020072
14.76153,0.048512
14.900607,0.015502
15.014418,0.012994
15.116447,0.040721
15.276912,0.01206
15.410082,0.040297
15.516214,0.035252
15.643618,0.009084
15.782939,0.015617
15.909378,0.040004
16.025495,0.021812
16.14704,0.011186
16.290546,0.0354
16.430125,0.026925
16.543901,0.014411
16.656895,0.013479
16.803349,0.040503
16.94938,0.032271
17.071617,0.013819
17.190974,0.033595
17.323841,0.020324
17.464346,0.04048
17.566602,0.027996
17.699935,0.015533
17.845536,0.01281
17.97325,0.026403
18.064507,0.022109
18.206806,0.009279
18.370638,0.044513
18.513262,0.027838
18.650334,0.012861
18.740405,0.020692
18.811419,0.012494
18.915033,0.036606
19.036086,0.026841
19.159728,0.012887
19.287315,0.034242
19.415218,0.008796
19.540542,0.030492
19.680275,0.025527
19.778161,0.010466
19.916449,0.020501
20.057935,0.03824
20.176936,0.010084
20.228541,0.006361
20.291557,0.005183
20.452307,0.044566
20.585336,0.024642
20.703413,0.01219
20.815611,0.019921
20.973903,0.066833
21.123049,0.033624
21.237842,0.017556
21.341567,0.039445
21.492067,0.010286
21.621237,0.036823
21.728001,0.041864
21.857,0.013432
22.000678,0.013775
22.128293,0.026995
22.247789,0.022733
22.366177,0.009477
22.519251,0.020785
22.548068,0.030807
22.653031,0.029981
22.774031,0.016802
22.886642,0.02014
23.045427,0.039556
23.186963,0.027473
23.306135,0.016561
23.412459,0.038266
23.570829,0.012617
23.696356,0.042024
23.801345,0.032045
23.945314,0.013661
24.098374,0.018236
24.239376,0.052357
24.328378,0.027123
24.467113,0.01269
24.633522,0.037199
24.754308,0.039434
24.866617,0.020124
24.992694,0.019154
25.142735,0.035615
25.278467,0.046222
25.400436,0.015532
25.503599,0.035578
25.669784,0.011013
25.793828,0.032115
25.914676,0.037679
26.044628,0.011188
26.179648,0.011581
26.317917,0.035859
26.425543,0.036318
26.56094,0.016428
26.711089,0.045192
26.851991,0.024102
26.962177,0.017052
27.085368,0.026523
27.238992,0.050587
27.374251,0.032159
27.488369,0.022687
27.596737,0.031837
27.751421,0.016345
27.885335,0.03416
27.995749,0.027626
28.13316,0.01843
28.272749,0.016271
28.406049,0.028142
28.509885,0.028848
28.661538,0.014662
28.798161,0.045668
28.93377,0.033243
29.050238,0.021797
29.172714,0.020881
29.315879,0.026325
29.462449,0.038852
29.569216,0.020343
29.645677,0.007145
29.673193,0.024683
29.821399,0.016737
29.970947,0.037253
30.066128,0.038597
30.203682,0.012441
30.350551,0.020099
30.482659,0.048654
30.578561,0.019142
30.733239,0.016023
30.869582,0.042893
30.995334,0.036325
31.117469,0.026528
31.237486,0.023477
31.389112,0.042824
31.552324,0.058168
31.654339,0.023439
31.742401,0.035161
31.781246,0.007991
31.911408,0.016688
32.040191,0.043204
32.146018,0.035596
32.288832,0.018688
32.429103,0.018596
32.556019,0.059953
32.669798,0.043529
32.792411,0.021436
32.947974,0.03986
33.075255,0.052271
33.198693,0.0267
33.309621,0.041405
33.452922,0.020388
33.586538,0.596592
33.615234,0.049248
33.646933,0.131323
33.759631,0.026582
33.842812,0.008308
33.997202,0.313134
34.101346,0.048598
34.131916,0.128771
34.340944,0.240023
34.600171,0.049828
34.627085,0.263745
34.846068,0.01534
35.011837,0.313764
35.113729,0.247849
35.155283,0.018926
35.182392,0.032148
35.348612,0.289971
35.500638,0.203664
35.647738,0.367167
35.846195,0.009118
35.889744,0.019782
36.016211,0.297091
36.126951,0.379274
