Take,N,Label SD,SD,C,P,R1,R2,R1 part,R2 part,C Dens,P Dens,R1 Dens,R2 Dens,C Peak,P Peak,R1 Peak,R2 Peak
321,4,03:05,5,5.20749,,,,,,8,,,,0.226465,,,
321,4,03:06,6,5.344518,5.347936,5.330822,5.347504,,,8,3.5,9,8.5,0.072386,0.049766,0.139476,0.004042
321,4,03:07,7,5.453267,,,,,,8,,,,0.173357,,,
321,4,03:08,8,5.582309,5.582533,,5.581562,,,8,4.5,,8.5,0.118874,0.020849,,0.029573
321,4,03:09,9,5.738276,5.750945,5.724812,5.747976,,,8,5,9.5,8.5,0.354695,0.560773,0.234367,0.021812
321,4,03:10,10,5.867282,5.850674,5.877038,,,,7.5,5.5,9,,0.09242,0.119566,0.062036,
321,4,03:11,11,5.984992,5.990068,,,,,8,6,,,0.205968,0.103643,,
321,4,03:12,12,6.11116,6.093594,6.08383,6.083211,,,8,6.5,9,8.5,0.09345,0.482974,0.430836,0.00515
321,4,03:13,13,6.267363,6.254101,6.264425,6.254562,,,8,6.5,9,9,0.29924,0.493939,0.006714,0.011572
321,4,03:14,14,6.40478,6.37986,6.435412,,,,7.5,7,9.5,,0.067468,0.086386,0.201719,
321,4,03:15,15,6.518282,6.501443,,,,,8,7.5,,,0.168453,0.190062,,
321,4,03:16,16,6.641845,6.615342,6.633239,6.630781,,,8,8,9.5,9,0.106295,0.21465,0.092434,0.380026
321,4,04:01,1,6.793001,6.781486,6.799894,6.784413,,,8,8,9.5,9,0.271914,0.048818,0.025116,0.008224
321,4,04:02,2,6.931195,,,,,,8,,,,0.078639,,,
321,4,04:03,3,7.046172,7.033248,,,,,8,8.5,,,0.152487,0.330327,,
321,4,04:04,4,7.174764,7.137703,7.173024,7.13834,,,8,8.5,8.5,8,0.079063,0.028514,0.005247,0.008258
321,4,04:05,5,7.322429,,,,,,8,,,,0.353165,,,
321,4,04:06,6,7.457469,7.401214,7.455055,,,,7.5,8.5,8,,0.096337,0.173033,0.013516,
321,4,04:07,7,7.562476,7.542941,7.5776,7.565521,,,8,8.5,8,8.5,0.122487,0.068598,0.008513,0.019517
321,4,04:08,8,7.685907,7.658067,,,,,8,8.5,,,0.092,0.21452,,
321,4,04:09,9,7.835503,7.829716,,,,,8,8,,,0.322782,0.11101,,
321,4,04:10,10,7.974096,7.955051,7.976443,,,,8,8,8,,0.070939,0.167905,0.017296,
321,4,04:11,11,8.081872,8.075644,,8.120732,,,8,8,,10,0.130363,0.157142,,0.003944
321,4,04:12,12,8.211374,8.198648,,,,,8,8,,,0.046356,0.248649,,
321,4,04:13,13,8.36342,8.353749,8.386853,8.385656,,,8,8,8,10,0.24368,0.120824,0.026085,0.160084
321,4,04:14,14,8.491345,8.474653,,,,,8,8,,,0.084513,0.10438,,
321,4,04:15,15,8.60856,8.608145,,,,,8,8,,,0.139571,0.042704,,
321,4,04:16,16,8.735792,8.722813,,8.730558,,,8,8,,11,0.198512,0.262845,,0.00607
321,4,05:01,1,8.891743,8.887708,8.891968,,,,8,7.5,8,,0.362836,0.093295,0.042846,
321,4,05:02,2,9.02312,9.013599,,9.012098,,,8,8,,11,0.085593,0.163222,,0.003562
321,4,05:03,3,9.152989,9.132229,,,,,8,8,,,0.115283,0.356706,,
321,4,05:04,4,9.277103,9.24576,9.270569,,,,8,8,8,,0.080092,0.094412,0.00923,
321,4,05:05,5,9.417444,9.4025,,,,,8,7.5,,,0.38553,0.258261,,
321,4,05:06,6,9.552326,9.522343,,,,,8,8,,,0.074761,0.197377,,
321,4,05:07,7,9.675405,9.66508,9.674225,9.643634,,,8,7.5,8,11.5,0.083928,0.083192,0.011362,0.245327
321,4,05:08,8,9.792099,9.770937,,9.793761,,,8,8,,11,0.077728,0.212685,,0.434639
321,4,05:09,9,9.939593,9.926441,,9.950247,,,8,8,,10.5,0.31381,0.090077,,0.004281
321,4,05:10,10,10.073944,,10.076645,10.113705,,,8,,8.5,10.5,0.056836,,0.028625,0.285494
321,4,05:11,11,10.191429,10.166748,,,,,8,8,,,0.094878,0.185511,,
321,4,05:12,12,10.316735,10.295108,,10.30878,,,8,8,,10,0.151132,0.47048,,0.447745
321,4,05:13,13,10.461562,10.462957,10.463685,10.489109,,,8,8,8.5,9,0.227421,0.481954,0.024366,0.107603
321,4,05:14,14,10.596079,10.579697,,,,,8,8,,,0.064,0.049088,,
321,4,05:15,15,10.702716,10.712388,,10.753961,,,8,8,,9,0.112606,0.257169,,0.115086
321,4,05:16,16,10.835356,10.849174,,10.820915,,,8,8,,9.5,0.125966,0.14641,,0.158524
321,4,06:01,1,10.983658,11.003485,10.987489,10.990582,,,8,8,8,10,0.309097,0.034021,0.033821,0.030167
321,4,06:02,2,11.12661,,,11.164921,,,8,,,10.5,0.060546,,,0.298851
321,4,06:03,3,11.229669,,,,,,8,,,,0.12646,,,
321,4,06:04,4,11.359952,11.364894,,11.366947,,,8,8,,9.5,0.11401,0.045214,,0.004271
321,4,06:05,5,11.508797,11.529926,,11.541889,,,8,7.5,,9.5,0.241575,0.057102,,0.148976
321,4,06:06,6,11.646348,,,,,,8,,,,0.096898,,,
321,4,06:07,7,11.759219,11.768312,11.76128,11.742791,,,8,8,8.5,8.5,0.134568,0.195043,0.01489,0.09447
321,4,06:08,8,11.884486,,,11.891122,,,8,,,9,0.165476,,,0.326769
321,4,06:09,9,12.031399,12.040798,,12.048695,,,8,7,,9,0.315655,0.029958,,0.168369
321,4,06:10,10,12.173551,,12.176175,,,,8,,8,,0.119028,,0.010875,
321,4,06:11,11,12.282743,12.283869,,12.281197,,,8,7.5,,8.5,0.173284,0.116517,,0.01438
321,4,06:12,12,12.412835,12.402617,,,,,8,7.5,,,0.147967,0.203246,,
321,4,06:13,13,12.571386,12.560038,12.574656,,,,8,7.5,8.5,,0.356822,0.039467,0.036895,
321,4,06:14,14,12.710093,,,12.670506,,,7.5,,,9,0.106295,,,0.117065
321,4,06:15,15,12.827549,12.826147,,,,,8,7.5,,,0.145349,0.032891,,
321,4,06:16,16,12.950668,,12.952934,12.934393,,,8,,9,7.5,0.141999,,0.016294,0.008666
321,4,07:01,1,13.086036,13.092786,13.116342,,,,8,7.5,9.5,,0.317141,0.409358,0.039034,
321,4,07:02,2,13.226039,,,13.225498,,,8,,,7,0.11983,,,0.003024
321,4,07:03,3,13.341389,13.319692,,,,,8,7,,,0.172687,0.046184,,
321,4,07:04,4,13.469769,,13.472264,13.47522,,,8,,10,8.5,0.147217,,0.014426,0.004684
321,4,07:05,5,13.616933,13.626611,,,,,8,7,,,0.584708,0.545382,,
321,4,07:06,6,13.755674,13.736002,,13.738788,,,8,7,,8.5,0.093379,0.054244,,0.004023
321,4,07:07,7,13.86666,,13.895775,,,,8,,10,,0.16128,,0.015964,
321,4,07:08,8,13.996818,13.975234,,14.010284,,,8,7.5,,8,0.146071,0.110869,,0.210426
321,4,07:09,9,14.147481,14.149429,,,,,8,7,,,0.493892,0.458026,,
321,4,07:10,10,14.277821,14.249896,14.280268,14.279537,,,8,7.5,10.5,8,0.138826,0.131917,0.009146,0.004704
321,4,07:11,11,14.390766,14.38995,,,,,8,7.5,,,0.17736,0.05673,,
321,4,07:12,12,14.513838,14.51159,,14.526664,,,8,7.5,,8.5,0.155439,0.21007,,0.005817
321,4,07:13,13,14.663382,14.701762,14.665443,,,,8,7,10.5,,0.401275,0.018143,0.038516,
321,4,07:14,14,14.799211,,,14.804248,,,8,,,8,0.087333,,,0.197569
321,4,07:15,15,14.913587,14.923258,,,,,8,7.5,,,0.140588,0.046389,,
321,4,07:16,16,15.040032,,,15.046883,,,8,,,8,0.181146,,,0.004393
321,4,08:01,1,15.191543,15.197256,,,,,8,7.5,,,0.406076,0.022243,,
321,4,08:02,2,15.333405,,,15.332448,,,8,,,8,0.089597,,,0.008226
321,4,08:03,3,15.446388,15.453379,15.448251,,,,8,7.5,10,,0.15804,0.276584,0.012541,
321,4,08:04,4,15.573635,15.554366,,,,,8,8,,,0.218148,0.13313,,
321,4,08:05,5,15.72149,,,,,,8,,,,0.473999,,,
321,4,08:06,6,15.856084,15.830276,15.858495,,,,8,7.5,9.5,,0.118767,0.164558,0.007447,
321,4,08:07,7,15.961526,15.972971,,15.970523,,,8,7.5,,7,0.125889,0.046145,,0.125165
321,4,08:08,8,16.09278,16.085828,,16.109779,,,8,7.5,,7.5,0.110171,0.204106,,0.065868
321,4,08:09,9,16.250604,16.264398,16.251806,16.256699,,,8,7,9,8.5,0.315424,0.040513,0.035488,0.015213
321,4,08:10,10,16.378557,,,16.419216,,,8,,,9.5,0.068439,,,0.002605
321,4,08:11,11,16.498334,16.499469,,,,,8,7.5,,,0.097895,0.080104,,
321,4,08:12,12,16.626988,16.625432,,16.611652,,,8,7.5,,10.5,0.10235,0.183346,,0.00714
321,4,08:13,13,16.779073,16.777089,16.825775,16.788989,,,8,7.5,8.5,11.5,0.201587,0.157111,0.02021,0.096191
321,4,08:14,14,16.915739,16.910352,,16.94327,,,7.5,7.5,,11.5,0.076574,0.357699,,0.061889
321,4,08:15,15,17.026774,17.028444,,,,,8,7.5,,,0.102848,0.216879,,
321,4,08:16,16,17.155834,17.151199,,,,,8,7.5,,,0.196744,0.243882,,
321,4,09:01,1,17.312169,17.313249,17.318763,17.283773,,,8,7,8.5,12.5,0.33292,0.051886,0.038816,0.003516
321,4,09:02,2,17.453731,,,17.461697,,,7.5,,,13,0.067353,,,0.255005
321,4,09:03,3,17.555489,17.547921,,,,,8,7.5,,,0.092995,0.544965,,
321,4,09:04,4,17.683323,17.666518,17.684752,17.656483,,,8,7.5,8.5,13.5,0.079359,0.229747,0.006838,0.186457
321,4,09:05,5,17.834093,,,17.838018,,,8,,,13,0.266574,,,0.007207
321,4,09:06,6,17.964152,17.926822,,,,,7.5,7.5,,,0.068623,0.229485,,
321,4,09:07,7,18.068677,18.068838,18.108406,18.053446,,,8,7.5,8.5,12.5,0.091721,0.049731,0.00788,0.133056
321,4,09:08,8,18.191148,18.171472,,18.197352,,,8,7.5,,12,0.13602,0.200861,,0.003675
321,4,09:09,9,18.337684,18.336715,,18.363739,,,8,7.5,,11.5,0.31754,0.046304,,0.012025
321,4,09:10,10,18.481865,,18.484294,18.52759,,,8,,9,11,0.068861,,0.005824,0.002582
321,4,09:11,11,18.590717,18.577166,,,,,8,7.5,,,0.12022,0.205242,,
321,4,09:12,12,18.714424,18.698751,,18.719159,,,8,7.5,,10.5,0.152672,0.246965,,0.228932
321,4,09:13,13,18.872138,18.867126,18.874798,18.890356,,,8,7.5,8.5,10,0.353618,0.140032,0.045427,0.239009
321,4,09:14,14,19.002733,18.989015,,19.035699,,,8,7.5,,9.5,0.055548,0.031055,,0.1143
321,4,09:15,15,19.107449,19.115069,,,,,8,7.5,,,0.106354,0.023215,,
321,4,09:16,16,19.23619,,19.238615,19.247177,,,8,,8,9,0.148194,,0.027459,0.357067
321,4,10:01,1,19.391325,19.383216,19.396821,19.409913,,,8,7.5,8,8.5,0.215469,0.038272,0.021694,0.042929
321,4,10:02,2,19.528401,,,,,,8,,,,0.081282,,,
321,4,10:03,3,19.640415,19.622873,,19.641361,,,8,7.5,,10,0.09659,0.413294,,0.193588
321,4,10:04,4,19.767448,19.738672,19.7673,19.768908,,,8,7.5,8,10,0.079876,0.103626,0.006704,0.056075
321,4,10:05,5,19.916424,19.891528,,,,,8,8,,,0.355457,0.23292,,
321,4,10:06,6,20.037213,20.017935,20.040139,20.036931,,,8,8,8,10,0.075292,0.151005,0.027096,0.017147
321,4,10:07,7,20.154436,20.154768,,20.188959,,,8,8,,10,0.091315,0.028596,,0.076165
321,4,10:08,8,20.274811,,,,,,8,,,,0.146018,,,
321,4,10:09,9,20.426204,20.420157,20.432489,20.432676,,,8,8,7.5,10,0.245526,0.043403,0.033808,0.004257
321,4,10:10,10,20.560801,,,20.556698,,,8,,,10,0.075142,,,0.132997
321,4,10:11,11,20.673297,20.664323,,20.696117,,,8,8,,10,0.137334,0.209527,,0.166495
321,4,10:12,12,20.794003,20.772007,,20.789206,,,8,8,,10,0.121659,0.605973,,0.393184
321,4,10:13,13,20.954776,20.940974,20.956016,20.942631,,,8,8,7.5,10,0.287084,0.724244,0.02941,0.018542
321,4,10:14,14,21.083126,21.057431,,,,,8,8,,,0.086845,0.526625,,
321,4,10:15,15,21.187452,21.18845,,21.185889,,,8,8,,12,0.104501,0.27889,,0.453112
321,4,10:16,16,21.313168,,,21.306959,,,8,,,12,0.088419,,,0.008983
321,4,11:01,1,21.459449,21.445341,21.46104,,,,8,7.5,8.5,,0.275653,0.108326,0.02586,
321,4,11:02,2,21.598264,21.565119,,21.573801,,,8,7.5,,11.5,0.076511,0.131846,,0.01786
321,4,11:03,3,21.694569,21.689816,,,,,8,7.5,,,0.097265,0.716496,,
321,4,11:04,4,21.819631,21.798768,21.822502,21.824131,,,8,7.5,8.5,11,0.07209,0.021972,0.006274,0.008895
321,4,11:05,5,21.96157,,,,,,8,,,,0.333149,,,
321,4,11:06,6,22.081455,22.06121,22.083682,,,,8,7.5,8.5,,0.088489,0.24478,0.006821,
321,4,11:07,7,22.188532,22.199243,,22.196043,,,8,7.5,,10.5,0.131443,0.06694,,0.142248
321,4,11:08,8,22.313528,22.304463,,,,,8,7.5,,,0.123182,0.280345,,
321,4,11:09,9,22.459859,22.461817,22.480777,,,,8,7.5,9,,0.420189,0.076657,0.047595,
321,4,11:10,10,22.589567,22.561251,,,,,8,7.5,,,0.10453,0.206445,,
321,4,11:11,11,22.695492,22.69388,,22.717837,,,8,7.5,,11.5,0.141823,0.178297,,0.427321
321,4,11:12,12,22.816421,22.797415,22.815684,,,,8,7.5,9,,0.136918,0.332818,0.030466,
321,4,11:13,13,22.970304,22.956997,22.992457,22.979515,,,8,7.5,9,11,0.287922,0.180491,0.027279,0.011683
321,4,11:14,14,23.09433,23.072571,,,,,8,7.5,,,0.071566,0.109034,,
321,4,11:15,15,23.204331,23.203667,,,,,8,7.5,,,0.144542,0.038495,,
321,4,11:16,16,23.322046,23.305025,,23.31383,,,8,8,,10,0.271163,0.236968,,0.015466
321,4,12:01,1,23.463505,23.458511,23.465795,,,,8,8,8.5,,0.260822,0.553105,0.027847,
321,4,12:02,2,23.594084,23.579872,,23.614875,,,8.5,8,,9.5,0.080492,0.499876,,0.139435
321,4,12:03,3,23.702306,23.708257,,23.711949,,,8,8,,10,0.159414,0.18581,,0.18378
321,4,12:04,4,23.819299,23.824955,23.794854,23.825102,,,8.5,8,9,10,0.159005,0.017003,0.017144,0.003834
321,4,12:05,5,23.967943,23.965138,,23.984783,,,8,9,,10.5,0.321041,0.557672,,0.012519
321,4,12:06,6,24.083939,24.074263,,,,,8,8.5,,,0.081793,0.117465,,
321,4,12:07,7,24.193045,,24.195819,,,,8,,9,,0.123909,,0.010861,
321,4,12:08,8,24.317606,24.312631,,,,,8,8.5,,,0.180361,0.02696,,
321,4,12:09,9,24.460813,24.475573,,,,,8,9,,,0.328437,0.534613,,
321,4,12:10,10,24.582851,24.572932,,24.589577,,,8.5,9,,9,0.074657,0.212409,,0.009596
321,4,12:11,11,24.694986,24.702489,24.725221,24.709758,,,8.5,9,8.5,9,0.126961,0.068685,0.013918,0.18573
321,4,12:12,12,24.817598,,,24.804655,,,8,,,9,0.151325,,,0.372576
321,4,12:13,13,24.959739,24.927347,24.988677,24.972069,,,8.5,9.5,9.5,9.5,0.279588,0.317674,0.024906,0.010782
321,4,12:14,14,25.086617,,,,,,8.5,,,,0.080401,,,
321,4,12:15,15,25.196692,25.203841,,,,,8.5,9.5,,,0.144755,0.108679,,
321,4,12:16,16,25.315125,25.32417,,,,,8.5,9.5,,,0.26736,0.184072,,
321,4,13:01,1,25.456623,25.476675,25.45876,,,,8.5,9.5,9.5,,0.334339,0.123515,0.038418,
321,4,13:02,2,25.584052,,,25.58958,,,8.5,,,9,0.081309,,,0.207934
321,4,13:03,3,25.693211,25.706362,,25.709079,,,8.5,9.5,,9,0.139067,0.311304,,0.149783
321,4,13:04,4,25.811837,25.811465,25.814409,25.800239,,,8.5,9.5,9,9,0.137999,0.567006,0.014979,0.00271
321,4,13:05,5,25.946994,,,25.960781,,,8.5,,,9,0.3434,,,0.190676
321,4,13:06,6,26.069245,26.062985,,26.098922,,,8.5,8.5,,8.5,0.092764,0.026395,,0.003639
321,4,13:07,7,26.189423,26.186165,26.21075,,,,8.5,8.5,8.5,,0.139462,0.044806,0.014737,
321,4,13:08,8,26.304791,,,26.31009,,,8.5,,,9,0.21909,,,0.637059
321,4,13:09,9,26.451079,26.45819,,,,,8.5,8,,,0.361409,0.082187,,
321,4,13:10,10,26.577453,,,26.595195,,,8.5,,,8.5,0.079175,,,0.009754
321,4,13:11,11,26.682455,26.699258,26.720721,,,,8.5,7.5,9,,0.13415,0.135893,0.013096,
321,4,13:12,12,26.808001,26.790978,,26.816781,,,8.5,7.5,,7.5,0.198366,0.227311,,0.567562
321,4,13:13,13,26.950939,26.969621,26.98565,26.976406,,,8.5,7,9,7.5,0.311234,0.177213,0.033261,0.2284
321,4,13:14,14,27.083271,,,27.07942,,,8.5,,,8,0.047378,,,0.106233
321,4,13:15,15,27.192676,27.199502,,,,,8.5,6.5,,,0.130966,0.04007,,
321,4,13:16,16,27.310608,,,27.320021,,,8.5,,,8.5,0.192468,,,0.552527
321,4,14:01,1,27.451141,27.473045,27.459525,,,,8.5,6.5,8.5,,0.300515,0.441104,0.036348,
321,4,14:02,2,27.584359,,,27.593606,,,8,,,7.5,0.07385,,,0.003861
321,4,14:03,3,27.686371,27.692691,,,,,8.5,6.5,,,0.136489,0.03459,,
321,4,14:04,4,27.80115,,27.803585,27.802764,,,8.5,,9,7,0.138543,,0.015704,0.406783
321,4,14:05,5,27.945942,27.969147,,27.963245,,,8.5,6.5,,6.5,0.384325,0.670921,,0.242617
321,4,14:06,6,28.066533,28.082239,28.069623,28.075415,,,8.5,6.5,9,7,0.086472,0.15749,0.010432,0.028511
321,4,14:07,7,28.18546,28.219205,,,,,8.5,6.5,,,0.120488,0.138544,,
321,4,14:08,8,28.307309,28.306677,28.308789,28.316851,,,8,7,8,7.5,0.172302,0.051734,0.023126,0.452162
321,4,14:09,9,28.452141,28.468639,28.454607,,,,8,7,8.5,,0.303061,0.593705,0.042335,
321,4,14:10,10,28.570962,28.573298,,28.595184,,,8.5,7.5,,8,0.0919,0.111298,,0.520502
321,4,14:11,11,28.683499,28.693042,,,,,8,8,,,0.11897,0.103007,,
321,4,14:12,12,28.807831,28.812062,,,,,8.5,7.5,,,0.198548,0.376588,,
321,4,14:13,13,28.953688,28.979057,28.955958,28.969372,,,8,7.5,8.5,7.5,0.39322,0.021242,0.006423,0.075969
321,4,14:14,14,29.078264,,,29.066584,,,8.5,,,7.5,0.070532,,,0.039117
321,4,14:15,15,29.186051,29.195489,,,,,8.5,8.5,,,0.138452,0.062369,,
321,4,14:16,16,29.31219,29.31741,,29.311699,,,8,8.5,,7.5,0.2137,0.251783,,0.007224
321,4,15:01,1,29.455399,29.460563,,,,,8,8.5,,,0.247896,0.177848,,
321,4,15:02,2,29.584757,,,29.588346,,,8,,,8,0.07346,,,0.006737
321,4,15:03,3,29.689611,29.693885,29.707045,,,,8,8,9,,0.103687,0.308945,0.048683,
321,4,15:04,4,29.807972,29.81507,,29.809747,,,8,8.5,,7.5,0.109767,0.067607,,0.430603
321,4,15:05,5,29.945437,29.966653,,29.962861,,,8.5,8.5,,8,0.329882,0.601615,,0.271388
321,4,15:06,6,30.066446,30.065827,30.069257,30.079237,,,8.5,8.5,10,7.5,0.087628,0.160612,0.012681,0.095141
321,4,15:07,7,30.183291,,,,,,8.5,,,,0.136205,,,
321,4,15:08,8,30.309461,,,30.313951,,,8,,,7.5,0.087235,,,0.007236
321,4,15:09,9,30.453545,30.464088,30.494283,,,,8,7,9.5,,0.295773,0.115533,0.077146,
321,4,15:10,10,30.57598,,,30.596331,,,8,,,7.5,0.06991,,,0.010819
321,4,15:11,11,30.680875,30.708234,,,,,8.5,6,,,0.140674,0.095309,,
321,4,15:12,12,30.806412,30.819189,,30.812082,,,8.5,6,,8,0.019466,0.182575,,0.453573
321,4,15:13,13,30.964785,30.956174,30.972363,30.97311,,,8,6.5,9,8,0.305131,0.042933,0.035965,0.076675
321,4,15:14,14,31.08339,31.073698,,31.084508,,,8,6.5,,8,0.052114,0.050768,,0.076095
321,4,15:15,15,31.176191,31.196526,,31.204737,,,8.5,6,,7.5,0.172242,0.355829,,0.466086
321,4,15:16,16,31.301057,,,31.304961,,,8.5,,,8,0.139265,,,0.006891
321,4,16:01,1,31.451973,31.457215,,31.462605,,,8.5,6,,8.5,0.22747,0.037514,,0.006352
321,4,16:02,2,31.583865,,31.589848,,,,8.5,,8,,0.067399,,0.080443,
321,4,16:03,3,31.684398,31.696173,,,,,8.5,6,,,0.101188,0.418973,,
321,4,16:04,4,31.808076,31.79096,,31.818293,,,8,6.5,,8.5,0.096423,0.037579,,0.002721
321,4,16:05,5,31.958488,,,,,,8,,,,0.259496,,,
321,4,16:06,6,32.082149,32.056278,32.054564,,,,8,6.5,8,,0.098488,0.1283,0.007312,
321,4,16:07,7,32.182564,32.194093,,32.202254,,,8.5,6.5,,9,0.195875,0.03691,,0.007623
321,4,16:08,8,32.309242,32.29597,32.299632,,,,8.5,7,8.5,,0.07411,0.204139,0.233635,
321,4,16:09,9,32.45801,32.452356,,,,,8,7.5,,,0.339434,0.047609,,
321,4,16:10,10,32.575247,32.564307,32.583715,32.579687,,,8.5,7.5,7,10,0.09166,0.131987,0.006022,0.005473
321,4,16:11,11,32.680653,32.690122,32.733143,,,,8.5,8,8,,0.116391,0.130548,0.349731,
321,4,16:12,12,32.807834,32.801609,,,,,8,8,,,0.155158,0.220797,,
321,4,16:13,13,32.957071,32.955977,32.965702,32.967295,,,8.5,8,8,10.5,0.233474,0.092956,0.135126,0.009621
321,4,16:14,14,33.072745,33.072099,33.100336,,,,8.5,8,7.5,,0.08859,0.062429,0.345891,
321,4,16:15,15,33.185755,33.199749,,,,,8,7.5,,,0.141555,0.018426,,
321,4,16:16,16,33.310415,,33.317126,33.305333,,,8,,7.5,10,0.211607,,0.278133,0.059657
321,4,17:01,1,33.45187,33.454771,,33.464398,,,8.5,8.5,,9.5,0.387773,0.036363,,0.020311
321,4,17:02,2,33.576112,33.572214,33.582101,,,,8.5,8,7.5,,0.083895,0.108281,0.083973,
321,4,17:03,3,33.677838,33.691572,33.679832,,,,8.5,8.5,6.5,,0.15754,0.346148,0.097149,
321,4,17:04,4,33.804584,33.801733,33.807869,33.81647,,,8.5,8,7,10.5,0.235483,0.024456,0.007539,0.012175
321,4,17:05,5,33.949087,,33.956499,,,,8.5,,8,,0.313513,,0.217662,
321,4,17:06,6,34.066979,34.058814,34.099473,34.07421,,,8.5,8,7.5,9.5,0.092937,0.10223,0.008911,0.004383
321,4,17:07,7,34.173932,34.189253,,,,,8.5,8.5,,,0.126933,0.024311,,
321,4,17:08,8,34.303194,,34.277037,34.298702,,,8.5,,8,9.5,0.27655,,0.342723,0.053508
321,4,17:09,9,34.447052,34.441639,34.459513,34.452548,,,8.5,8.5,8,9.5,0.325795,0.040521,0.177213,0.014549
321,4,17:10,10,34.56591,,34.575333,,,,8.5,,8.5,,0.065515,,0.075008,
321,4,17:11,11,34.678992,34.67211,34.666707,34.673011,,,8.5,8.5,8.5,9,0.140239,0.220227,0.172969,0.006666
321,4,17:12,12,34.793929,34.783198,34.798869,34.82009,,,8.5,8.5,8.5,9,0.15528,0.540904,0.326515,0.034571
321,4,17:13,13,34.945687,34.938016,34.95024,34.962525,,,8.5,8.5,9,9.5,0.25913,0.551541,0.014827,0.02004
321,4,17:14,14,35.067413,35.054796,35.079387,,,,8.5,8.5,9.5,,0.06464,0.171084,0.007314,
321,4,17:15,15,35.173017,35.176823,,35.17576,,,8.5,8.5,,10,0.152538,0.390616,,0.022161
321,4,17:16,16,35.291036,35.295606,35.283526,35.291836,,,8.5,8.5,10,10,0.251545,0.236369,0.014171,0.002607
321,4,18:01,1,35.431238,35.443835,35.411702,35.43893,,,8.5,8.5,10.5,10.5,0.250862,0.123539,0.073127,0.009496
321,4,18:02,2,35.5554,35.547196,35.523476,,,,8.5,8.5,11,,0.034272,0.087385,0.106715,
321,4,18:03,3,35.673597,35.663385,35.656359,35.673222,,,8.5,8.5,11.5,10.5,0.187144,0.716817,0.024768,0.032971
321,4,18:04,4,35.782717,35.765399,35.793038,35.765906,,,8.5,8.5,11.5,10,0.185457,0.039889,0.112352,0.010725
321,4,18:05,5,35.922753,,35.901495,,,,8.5,,11.5,,0.353744,,0.087829,
321,4,18:06,6,36.037873,36.021241,36.063903,36.044261,,,8.5,8.5,12,10.5,0.08466,0.180848,0.036532,0.031213
321,4,18:07,7,36.151609,36.15711,36.13718,36.145709,,,8.5,8.5,11.5,10.5,0.197383,0.032408,0.144203,0.009635
321,4,18:08,8,36.268534,36.247903,36.274981,,,,8.5,8.5,12.5,,0.260636,0.182887,0.082263,
321,4,18:09,9,36.414383,36.407222,36.396159,36.404685,,,8.5,8.5,12.5,10.5,0.389917,0.065311,0.045182,0.037363
