Time,Peak
6.037335,0.357172
6.304287,0.185676
6.646315,0.351665
6.894263,0.195684
7.257552,0.127928
7.494105,0.087625
7.598274,0.110705
7.766019,0.113591
8.233628,0.157272
8.576576,0.380509
8.832257,0.194187
9.211849,0.101708
9.442231,0.218009
9.707835,0.114286
10.174981,0.16793
10.52161,0.262763
10.770844,0.127516
11.140783,0.070292
11.369596,0.20449
11.633066,0.151245
12.107135,0.138529
12.447085,0.337189
12.698923,0.191584
13.040472,0.067393
13.275876,0.168949
13.548611,0.093414
13.742165,0.073281
14.028051,0.092856
14.261142,0.449445
14.42335,0.030514
14.502372,0.141139
14.626635,0.510116
14.80825,0.13529
14.968163,0.05449
15.084653,0.466817
15.287077,0.13015
15.446838,0.354845
15.55894,0.189532
15.756934,0.155051
15.91993,0.202461
16.248068,0.433846
16.479476,0.251912
16.843031,0.092212
17.05505,0.254803
17.325814,0.167847
17.78447,0.147216
18.108109,0.393274
18.351787,0.171434
18.715585,0.109875
18.934033,0.238325
19.1968,0.16908
19.646752,0.219931
19.981339,0.368922
20.239357,0.182755
20.596483,0.106536
20.816529,0.367368
21.075759,0.277805
21.542109,0.283786
21.864242,0.502915
22.117725,0.15974
22.485978,0.119122
22.704158,0.313257
22.97044,0.290512
23.172114,0.08347
23.555256,0.702912
23.694486,0.031879
23.890071,0.370957
24.030125,0.557562
24.215774,0.240329
24.357104,0.289159
24.492033,0.454824
24.672096,0.131563
24.832539,0.517589
25.027379,0.560114
25.287413,0.055785
25.593321,0.653792
25.846601,0.396867
26.203793,0.246707
26.406742,0.47934
26.663343,0.193392
27.095129,0.147448
27.407281,0.610534
27.65316,0.297141
28.011274,0.20746
28.208954,0.407626
28.464779,0.312918
28.912905,0.225631
29.222128,0.562281
29.468213,0.318111
29.820675,0.188103
30.028472,0.392053
30.265189,0.094614
30.462298,0.100942
30.732645,0.226028
30.928049,0.603324
31.052977,0.545928
31.169922,0.081338
31.275427,0.815756
31.469841,0.340495
31.63664,0.294906
31.745409,0.649375
32.099876,0.443036
32.29989,0.626192
32.564609,0.247403
32.871692,0.666042
33.112285,0.397939
33.472178,0.248841
33.674459,0.535053
33.932276,0.413207
34.377129,0.297514
34.678634,0.625527
34.928284,0.321643
35.28272,0.236295
35.499436,0.453819
35.748718,0.358747
36.193938,0.22425
36.402555,0.715696
36.626494,0.335184
36.746621,0.73192
36.940103,0.347135
37.098437,0.363595
37.204349,0.550565
37.390723,0.467965
37.523503,0.478588
37.64008,0.312401
37.721329,0.528582
37.982887,0.343949
38.297324,0.71648
38.534109,0.314391
38.880715,0.250456
39.076056,0.38553
39.322265,0.424977
39.75635,0.386225
40.07691,0.648586
40.327445,0.34861
40.668369,0.221372
40.881504,0.608117
41.142523,0.421162
41.582358,0.311239
41.893275,0.67319
42.127482,0.413212
42.476908,0.181807
42.691046,0.532977
42.936748,0.528919
43.405875,0.308022
43.713531,0.632928
43.805144,0.030701
43.95417,0.364802
44.30529,0.222163
44.524504,0.549405
44.776862,0.388513
45.241745,0.346626
45.552156,0.656482
45.796679,0.33906
46.150423,0.190149
46.361094,0.488351
46.615756,0.422485
46.819547,0.111221
47.198079,0.950839
47.511152,0.472315
47.636087,0.799639
47.824668,0.458071
47.971356,0.322433
48.095667,0.543104
48.283127,0.137502
48.429528,0.798037
48.626044,0.573328
48.877187,0.120344
49.192067,0.825111
49.278468,0.057303
49.358125,0.031772
49.444366,0.495828
49.811554,0.206926
50.021685,0.31316
50.263763,0.436425
50.70895,0.242913
51.017089,0.545774
51.263881,0.27106
51.606378,0.126917
51.822822,0.397248
52.083318,0.319981
52.533945,0.179913
52.840315,0.566759
53.087849,0.264466
53.440173,0.180417
53.655683,0.343935
53.908124,0.321653
54.374334,0.256312
54.694486,0.502837
54.946515,0.285975
55.28061,0.143294
55.494653,0.3998
55.747246,0.320639
55.956093,0.058613
56.209032,0.207039
56.413853,0.577689
56.546659,0.413602
56.675261,0.117284
56.770878,0.718377
56.972281,0.280258
57.128311,0.264243
57.236533,0.583954
57.579728,0.319315
57.789398,0.580622
58.043413,0.205951
58.365491,0.4883
58.60538,0.283116
58.953283,0.123234
59.15856,0.393052
59.408667,0.39516
59.616069,0.178204
60.00529,0.774121
60.313908,0.396368
60.446161,0.582062
60.633147,0.338034
60.775925,0.34415
60.899677,0.395451
61.097897,0.174761
61.244581,0.549508
61.431211,0.511632
61.699338,0.244083
62.013984,0.434664
62.281613,0.290924
62.627467,0.169839
62.851636,0.389534
63.108605,0.312186
63.570355,0.572833
63.896323,0.757043
64.050295,0.354069
64.150056,0.515784
64.326515,0.299047
64.499353,0.520706
64.626644,0.357031
64.831091,0.280953
64.97603,0.59693
65.180426,0.608676
65.438709,0.277413
65.75508,0.546328
66.004579,0.423428
66.360703,0.217471
66.577283,0.523541
66.833808,0.236722
67.291256,0.19466
67.60483,0.572349
67.856528,0.348298
68.209921,0.183125
68.431182,0.446865
68.695389,0.342056
69.154012,0.258301
69.463398,0.527664
69.714271,0.273078
70.063645,0.160789
70.280213,0.392812
70.537998,0.295998
70.999162,0.157397
71.313766,0.546686
71.559611,0.300226
71.918997,0.149682
72.128844,0.393346
72.385412,0.384463
72.843064,0.257401
73.154984,0.579785
73.232252,0.034769
73.312805,0.057698
73.399633,0.281542
73.744967,0.176071
73.957907,0.537968
74.200177,0.556348
74.654794,0.379173
74.964515,0.668085
75.206554,0.374796
75.556903,0.291599
75.750837,0.573799
75.995355,0.296299
76.452018,0.419765
76.763715,0.720514
77.0064,0.360906
77.356901,0.273344
77.554213,0.576316
77.795084,0.509015
78.245488,0.408107
78.551692,0.723123
78.788937,0.180717
79.123784,0.19105
79.332589,0.575529
79.575309,0.529965
79.780727,0.085781
80.035157,0.187247
80.222594,0.720456
80.35403,0.438664
80.470818,0.283404
80.583556,0.664994
80.770681,0.346431
80.923422,0.366602
81.033595,0.681195
81.360541,0.500042
81.557729,0.642481
81.813763,0.409948
82.11291,0.732277
82.353021,0.369888
82.692762,0.29943
82.893281,0.572554
83.150942,0.371803
83.593781,0.28593
83.899117,0.600509
84.146922,0.340988
84.487154,0.258667
84.691069,0.532829
84.932591,0.439109
85.487734,0.826135
85.809874,0.433355
85.934021,0.699575
86.12132,0.346718
86.268193,0.307463
86.395461,0.611999
86.580082,0.091917
86.727057,0.642741
86.91412,0.634564
87.178114,0.268783
87.483361,0.614449
87.730317,0.390032
88.061604,0.367416
88.284634,0.577564
88.522261,0.528632
89.081811,0.937991
89.392512,0.484281
89.525745,0.722108
89.711209,0.497142
89.864752,0.381211
89.988993,0.655013
90.177665,0.160443
90.316515,0.578873
90.496138,0.730147
90.776306,0.266931
91.071251,1.000153
91.319769,0.377756
91.668055,0.205081
91.854721,0.516703
92.117967,0.389794
92.553029,0.28915
92.857546,0.604298
93.096567,0.347624
93.424436,0.144329
93.624449,0.433818
93.877959,0.41361
94.322494,0.297812
94.629491,0.539103
94.877671,0.338326
95.220936,0.165082
95.409651,0.50162
95.676294,0.328331
96.10989,0.317336
96.416445,0.620321
96.656654,0.28736
97.004181,0.246613
97.192132,0.711272
97.45866,0.46794
97.898858,0.234003
98.2052,0.65267
98.445212,0.380317
98.791718,0.207516
98.983676,0.524093
99.243439,0.34681
99.678734,0.316208
99.992625,0.730516
100.231433,0.316981
100.569663,0.176384
100.775491,0.52504
101.011433,0.459636
101.479091,0.276477
101.651903,0.754931
101.7832,0.428919
101.903046,0.31593
102.016575,0.800977
102.208057,0.469522
102.360625,0.290477
102.474749,0.77857
102.814113,0.712926
103.020929,0.723687
103.270926,0.22639
103.575822,0.605285
103.748912,0.032931
103.828578,0.398041
104.175793,0.235198
104.37893,0.62508
104.639946,0.131554
105.076686,0.294703
105.393497,0.553986
105.634452,0.324998
105.971899,0.158208
106.164029,0.496749
106.240366,0.037722
106.426913,0.360686
106.889772,0.231537
107.189603,0.634179
107.435185,0.3943
107.783741,0.17353
107.981481,0.515299
108.243125,0.351014
108.710047,0.217539
109.017187,0.669447
109.273001,0.307398
109.610724,0.14439
109.813439,0.516442
110.06941,0.411998
110.528312,0.330619
110.844051,0.675048
111.091884,0.337465
111.440772,0.237733
111.644847,0.49292
111.895503,0.441089
112.113543,0.113968
112.48884,0.830098
112.799847,0.370357
112.934322,0.699188
113.1176,0.407846
113.269585,0.419173
113.395705,0.631375
113.589161,0.133424
113.724981,0.536909
113.923615,0.62108
114.20631,0.327968
114.503576,0.467111
114.762533,0.301844
115.106143,0.143862
115.312716,0.457453
115.579653,0.214888
116.029028,0.218171
116.347562,0.491593
116.595899,0.373507
116.948604,0.113314
117.146309,0.501455
117.41756,0.29466
117.869392,0.257576
118.179442,0.502185
118.432284,0.276337
118.784082,0.159866
118.984701,0.447029
119.255583,0.282675
119.712147,0.128827
120.024614,0.478279
120.27535,0.328106
120.627589,0.160075
120.826115,0.497441
121.090602,0.451311
121.54656,0.353268
121.871388,0.513562
122.121488,0.319078
122.476198,0.14168
122.675985,0.418606
122.941654,0.413488
123.395219,0.165536
123.711626,0.626388
123.959495,0.362391
124.301109,0.169553
124.4992,0.462346
124.770329,0.377011
125.237828,0.165251
125.552027,0.625811
125.804844,0.262555
126.159133,0.164143
126.364149,0.45012
126.621816,0.203717
127.099787,0.282331
127.407671,0.757096
127.551552,0.240313
127.661071,0.728823
127.851376,0.35697
128.00124,0.161958
128.108152,0.760612
128.473007,0.575816
128.673433,0.749286
128.94877,0.300297
129.253689,0.595192
129.492217,0.424693
129.848214,0.207229
130.044097,0.61054
130.325908,0.349392
130.78059,0.207429
131.081973,0.578507
131.330809,0.407857
131.69024,0.146336
131.879224,0.597926
132.148666,0.426735
132.601412,0.26528
132.916044,0.677148
133.165523,0.407599
133.514963,0.145698
133.716025,0.553012
133.994931,0.294316
134.442126,0.307716
134.758074,0.546825
135.006483,0.386701
135.35313,0.100415
135.556896,0.560576
135.825092,0.324307
136.284377,0.234479
136.60626,0.560084
136.854627,0.398804
137.212832,0.16455
137.412408,0.574618
137.679382,0.425758
138.144201,0.217238
138.452646,0.611915
138.703305,0.378522
139.046149,0.130379
139.253134,0.549166
139.519265,0.160907
139.965043,0.284479
140.284502,0.604604
140.534288,0.275696
140.873026,0.110759
141.085272,0.534673
141.362366,0.16595
141.807366,0.23588
142.128813,0.585193
142.392907,0.309241
142.749104,0.192693
142.964275,0.471698
143.219826,0.306863
143.428538,0.031894
143.796436,0.883579
144.122243,0.43192
144.252661,0.67253
144.449421,0.289152
144.596177,0.427901
144.726336,0.381951
144.91856,0.124856
145.075076,0.396499
145.264087,0.588321
145.55062,0.262434
145.85866,0.548141
146.127023,0.299629
146.472187,0.078888
