Take,N,Label SD,SD,C,P,R1,R2,R1 part,R2 part,C Dens,P Dens,R1 Dens,R2 Dens,C Peak,P Peak,R1 Peak,R2 Peak
221,3,21:11,11,39.054791,39.076056,,,,,9.5,5.5,,,0.13597,0.424977,,
221,3,21:12,12,39.174461,,39.161724,,,,9,,8,,0.14293,,0.467701,
221,3,21:13,13,39.280723,39.322265,39.305686,,,,9,5,8,,0.783303,0.386225,0.026386,
221,3,21:14,14,39.395694,,,,,,9.5,,,,0.124131,,,
221,3,21:15,15,39.506924,,,,,,9,,,,0.129093,,,
221,3,21:16,16,39.627271,,,,,,9,,,,0.109062,,,
221,3,22:01,1,39.73678,39.75635,,,,,9,3.5,,,0.871651,0.648586,,
221,3,22:02,2,39.848788,,39.846446,,,,9,,7.5,,0.116132,,0.265835,
221,3,22:03,3,39.956007,,,,,,9,,,,0.161597,,,
221,3,22:04,4,40.081621,40.07691,,,,,9,3.5,,,0.109949,0.34861,,
221,3,22:05,5,40.188576,,40.196582,,,,9,,7,,0.541918,,0.232783,
221,3,22:06,6,40.304741,40.327445,40.308935,,,,9,3.5,7,,0.126374,0.221372,0.010266,
221,3,22:07,7,40.41749,,,,,,9,,,,0.080697,,,
221,3,22:08,8,40.53507,,40.502437,,,,9,,7.5,,0.076978,,0.062845,
221,3,22:09,9,40.647625,40.668369,40.638848,,,,9,3.5,7.5,,0.525241,0.608117,0.583166,
221,3,22:10,10,40.753118,,40.775451,,,,9,,7.5,,0.093957,,0.074718,
221,3,22:11,11,40.862483,40.881504,,,,,9,3.5,,,0.11973,0.421162,,
221,3,22:12,12,40.977529,,40.971079,,,,9,,7,,0.058426,,0.47333,
221,3,22:13,13,41.090712,41.142523,41.112951,,,,9,3.5,7.5,,0.57178,0.311239,0.01395,
221,3,22:14,14,41.200928,,,,,,9,,,,0.101453,,,
221,3,22:15,15,41.315045,,,,,,9,,,,0.050738,,,
221,3,22:16,16,41.423622,,41.415153,,,,9,,7,,0.076501,,0.298648,
221,3,23:01,1,41.542975,41.582358,41.557546,,,,9,3.5,7.5,,0.48803,0.67319,0.019957,
221,3,23:02,2,41.658383,,,,,,9,,,,0.095118,,,
221,3,23:03,3,41.761943,,,,,,9,,,,0.128631,,,
221,3,23:04,4,41.878351,41.893275,,,,,9,3.5,,,0.062698,0.413212,,
221,3,23:05,5,41.99115,,,,,,9,,,,0.283133,,,
221,3,23:06,6,42.109078,42.127482,,,,,9,3.5,,,0.095945,0.181807,,
221,3,23:07,7,42.221429,,,,,,9,,,,0.105557,,,
221,3,23:08,8,42.334695,,,,,,9,,,,0.063636,,,
221,3,23:09,9,42.467945,42.476908,,,,,9,3.5,,,0.432145,0.532977,,
221,3,23:10,10,42.560243,,42.577314,,,,9,,7.5,,0.091701,,0.009275,
221,3,23:11,11,42.682015,42.691046,42.70193,,,,9,3.5,8,,0.078486,0.528919,0.376792,
221,3,23:12,12,42.804032,,,,,,9,,,,0.078882,,,
221,3,23:13,13,42.911594,42.936748,42.924786,,,,9,3.5,8,,0.473697,0.308022,0.56212,
221,3,23:14,14,43.020798,,43.030193,,,,9,,8,,0.063776,,0.377844,
221,3,23:15,15,43.14061,,,,,,9,,,,0.051102,,,
221,3,23:16,16,43.248488,,43.243397,,,,9,,7.5,,0.055632,,0.484598,
221,3,24:01:00,1,43.376565,43.405875,43.374123,,,,9,3.5,8,,0.345996,0.632928,0.516885,
221,3,24:02:00,2,43.477776,,,,,,9,,,,0.08702,,,
221,3,24:03:00,3,43.595123,,43.603851,,,,9,,7.5,,0.037756,,0.02612,
221,3,24:04:00,4,43.724784,43.713531,,,,,9,3.5,,,0.028527,0.030701,,
221,3,24:05:00,5,43.810364,,,,,,9,,,,0.189931,,,
221,3,24:06:00,6,43.938895,43.95417,,,,,9,4,,,0.062947,0.222163,,
221,3,24:07:00,7,44.055506,,,,,,9,,,,0.040504,,,
221,3,24:08:00,8,44.175699,,,,,,9,,,,0.022802,,,
221,3,24:09:00,9,44.289822,44.30529,,,,,9,4,,,0.471824,0.549405,,
221,3,24:10:00,10,44.398051,,44.421442,,,,9,,6.5,,0.086247,,0.395554,
221,3,24:11:00,11,44.502123,44.524504,44.532381,,,,9,4,6.5,,0.064022,0.388513,0.444752,
221,3,24:12:00,12,44.625139,,,,,,9,,,,0.053207,,,
221,3,24:13:00,13,44.749396,44.776862,44.760954,,,,9,4,5.5,,0.332775,0.346626,0.222232,
221,3,24:14:00,14,44.848461,,44.880851,,,,9,,6,,0.075413,,0.406532,
221,3,24:15:00,15,44.960548,,,,,,9,,,,0.071838,,,
221,3,24:16:00,16,45.087927,,45.079474,,,,9,,5.5,,0.042045,,0.280762,
221,3,25:01:00,1,45.197524,45.241745,,,,,9,4,,,0.440363,0.656482,,
221,3,25:02:00,2,45.3115,,45.332027,,,,9,,5.5,,0.117188,,0.37591,
221,3,25:03:00,3,45.426577,,45.439254,,,,9,,5.5,,0.058577,,0.242828,
221,3,25:04:00,4,45.555266,45.552156,45.542457,,,,9,4,6,,0.021965,0.33906,0.195477,
221,3,25:05:00,5,45.648566,,45.684161,,,,9,,6,,0.469991,,0.481658,
221,3,25:06:00,6,45.776494,45.796679,45.799154,,,,9,4,6.5,,0.089172,0.190149,0.28262,
221,3,25:07:00,7,45.89106,,,,,,9,,,,0.097919,,,
221,3,25:08:00,8,46.011023,,45.999262,,,,9,,6.5,,0.070082,,0.277218,
221,3,25:09:00,9,46.139454,46.150423,,,,,9,3.5,,,0.511442,0.488351,,
221,3,25:10:00,10,46.237422,,46.263703,,,,9,,6,,0.086055,,0.219405,
221,3,25:11:00,11,46.359683,46.361094,,,,,9,3.5,,,0.069007,0.422485,,
221,3,25:12:00,12,46.483506,,,,,,9,,,,0.062353,,,
221,3,25:13:00,13,46.577444,,46.601975,,,,9,,5.5,,0.443144,,0.219961,
221,3,25:14:00,14,46.697158,,46.698112,,,,9,,6,,0.076791,,0.05661,
221,3,25:15:00,15,46.817688,46.819547,46.780827,,,,9,3.5,6,,0.048749,0.950839,0.230515,
221,3,25:16:00,16,46.938458,,46.897824,,,,9,,6,,0.042356,,0.137043,
221,3,26:01:00,1,47.039845,,47.04955,,,,9,,6.5,,0.513611,,0.294937,
221,3,26:02:00,2,47.151199,,47.16445,,,,9,,6.5,,0.078895,,0.203469,
221,3,26:03:00,3,47.26202,,,,,,9,,,,0.064092,,,
221,3,26:04:00,4,47.38963,,47.35217,,,,9,,6.5,,0.065327,,0.174242,
221,3,26:05:00,5,47.484812,47.511152,47.507385,,,,9,4,6.5,,0.343254,0.799639,0.006547,
221,3,26:06:00,6,47.598167,47.636087,,,,,9,4,,,0.093026,0.458071,,
221,3,26:07:00,7,47.70895,,,,,,9,,,,0.050118,,,
221,3,26:08:00,8,47.835285,47.824668,47.806161,,,,9,4,6,,0.048931,0.322433,0.3767,
221,3,26:09:00,9,47.942313,47.971356,,,,,9,4.5,,,0.24646,0.543104,,
221,3,26:10:00,10,48.055209,,48.076726,,,,9,,6,,0.073096,,0.350884,
221,3,26:11:00,11,48.168241,,,,,,9,,,,0.073527,,,
221,3,26:12:00,12,48.286267,48.283127,,,,,9,5,,,0.040323,0.798037,,
221,3,26:13:00,13,48.391143,48.429528,48.407751,,,,9,5,6,,0.458336,0.573328,0.021033,
221,3,26:14:00,14,48.512412,,,,,,9,,,,0.08365,,,
221,3,26:15:00,15,48.629569,48.626044,,,,,9,5,,,0.042452,0.120344,,
221,3,26:16:00,16,48.748871,,48.721731,,,,9,,6.5,,0.035534,,0.199494,
221,3,27:01:00,1,48.850708,48.877187,,,,,9,5,,,0.416521,0.825111,,
221,3,27:02:00,2,48.973519,,48.99142,,,,9,,6,,0.07205,,0.013536,
221,3,27:03:00,3,49.076945,,,,,,9,,,,0.065003,,,
221,3,27:04:00,4,49.201952,49.192067,49.191649,,,,9,5.5,5.5,,0.050481,0.057303,0.249845,
221,3,27:05:00,5,49.295181,,49.325692,,,,9,,6,,0.525595,,0.020261,
221,3,27:06:00,6,49.427817,49.444366,49.434216,,,,9,6.5,6,,0.077795,0.206926,0.317482,
221,3,27:07:00,7,49.535691,,,,,,9,,,,0.052159,,,
221,3,27:08:00,8,49.654602,,49.630991,,,,9,,6,,0.059734,,0.411692,
221,3,27:09:00,9,49.77364,49.811554,,,,,9,6,,,0.437633,0.31316,,
221,3,27:10:00,10,49.881191,,49.899259,,,,9,,5.5,,0.059573,,0.291713,
221,3,27:11:00,11,49.992855,50.021685,,,,,9,5.5,,,0.080488,0.436425,,
221,3,27:12:00,12,50.113992,,,,,,9,,,,0.059662,,,
221,3,27:13:00,13,50.221535,50.263763,50.244415,,,,9,5.5,5.5,,0.416893,0.242913,0.172865,
221,3,27:14:00,14,50.33726,,50.338321,,,,9,,6,,0.061593,,0.138246,
221,3,27:15:00,15,50.45347,,,,,,9,,,,0.054026,,,
221,3,27:16:00,16,50.577077,,50.551488,,,,9,,6.5,,0.053551,,0.254266,
221,3,28:01:00,1,50.683602,50.70895,50.699755,,,,9,4.5,6.5,,0.320317,0.545774,0.157856,
221,3,28:02:00,2,50.800836,,50.822806,,,,9,,6.5,,0.098968,,0.247135,
221,3,28:03:00,3,50.905314,,,,,,9,,,,0.092796,,,
221,3,28:04:00,4,51.026649,51.017089,51.008084,,,,9,4.5,6.5,,0.049268,0.27106,0.263603,
221,3,28:05:00,5,51.151617,,51.15069,,,,9,,7,,0.389356,,0.272535,
221,3,28:06:00,6,51.247361,51.263881,51.248529,,,,9,4.5,7,,0.070793,0.126917,0.286421,
221,3,28:07:00,7,51.37435,,,,,,9,,,,0.047672,,,
221,3,28:08:00,8,51.491877,,51.454783,,,,9,,6.5,,0.054089,,0.060923,
221,3,28:09:00,9,51.600174,51.606378,51.600536,,,,9,3.5,7,,0.32942,0.397248,0.225224,
221,3,28:10:00,10,51.706351,,51.721269,,,,9,,7,,0.081634,,0.065632,
221,3,28:11:00,11,51.819396,51.822822,,,,,9,3.5,,,0.072593,0.319981,,
221,3,28:12:00,12,51.934866,,51.909321,,,,9,,7,,0.062956,,0.129623,
221,3,28:13:00,13,52.048079,52.083318,52.058666,,,,9,3.5,7.5,,0.295542,0.179913,0.138183,
221,3,28:14:00,14,52.155888,,52.158312,,,,9,,8,,0.090996,,0.103167,
221,3,28:15:00,15,52.275655,,52.262416,,,,9,,8,,0.076917,,0.123445,
221,3,28:16:00,16,52.390383,,52.370967,,,,9,,8,,0.088671,,0.27153,
221,3,29:01:00,1,52.506085,52.533945,52.514583,,,,9,3.5,7.5,,0.377984,0.566759,0.101402,
221,3,29:02:00,2,52.615731,,52.637774,,,,9,,7.5,,0.076409,,0.115443,
221,3,29:03:00,3,52.719119,,52.733596,,,,9,,7.5,,0.141544,,0.180832,
221,3,29:04:00,4,52.838512,52.840315,52.832012,,,,9,3.5,7.5,,0.037373,0.264466,0.160665,
221,3,29:05:00,5,52.976232,,52.968359,,,,9,,8,,0.473982,,0.249184,
221,3,29:06:00,6,53.075313,53.087849,53.070201,,,,9,3.5,8,,0.086143,0.180417,0.022719,
221,3,29:07:00,7,53.191675,,,,,,9,,,,0.068837,,,
221,3,29:08:00,8,53.316216,,53.284805,,,,9,,8,,0.049544,,0.078486,
221,3,29:09:00,9,53.418979,53.440173,53.434962,,,,9,3.5,8.5,,0.319113,0.343935,0.141272,
221,3,29:10:00,10,53.530066,,53.550379,,,,9,,8.5,,0.075182,,0.110156,
221,3,29:11:00,11,53.640244,53.655683,53.655536,,,,9,3.5,8.5,,0.091423,0.321653,0.120314,
221,3,29:12:00,12,53.759398,,53.760036,,,,9,,8.5,,0.075978,,0.138083,
221,3,29:13:00,13,53.888512,53.908124,53.88726,,,,9,3.5,9,,0.389877,0.256312,0.169561,
221,3,29:14:00,14,53.994038,,54.00127,,,,9,,9,,0.073571,,0.072352,
221,3,29:15:00,15,54.107418,,54.113022,,,,9,,9,,0.077357,,0.125711,
221,3,29:16:00,16,54.227615,,54.21439,,,,9,,9,,0.095479,,0.345945,
221,3,30:01:00,1,54.347603,54.374334,54.348509,,,,9,3.5,9,,0.370595,0.502837,0.116587,
221,3,30:02:00,2,54.455495,,54.472137,,,,9,,9,,0.086319,,0.091404,
221,3,30:03:00,3,54.566971,,54.573692,,,,9,,9,,0.096812,,0.190486,
221,3,30:04:00,4,54.685072,54.694486,54.67352,,,,9,3.5,9,,0.084371,0.285975,0.192402,
221,3,30:05:00,5,54.795453,,54.813787,,,,9,,9,,0.502125,,0.006072,
221,3,30:06:00,6,54.916007,54.946515,,,,,9,3.5,,,0.106199,0.143294,,
221,3,30:07:00,7,55.024645,,55.034666,,,,9,,9,,0.091356,,0.010022,
221,3,30:08:00,8,55.146307,,,,,,9,,,,0.053638,,,
221,3,30:09:00,9,55.273333,55.28061,,,,,9,3.5,,,0.383394,0.3998,,
221,3,30:10:00,10,55.386203,,55.384905,,,,9,,8.5,,0.087201,,0.286121,
221,3,30:11:00,11,55.488535,55.494653,55.492101,,,,9,3.5,8.5,,0.08923,0.320639,0.340482,
221,3,30:12:00,12,55.610067,,,,,,9,,,,0.084397,,,
221,3,30:13:00,13,55.724998,55.747246,55.736046,,,,9,3.5,8,,0.316102,0.058613,0.242839,
221,3,30:14:00,14,55.843804,,55.853881,,,,9,,8,,0.083982,,0.394011,
221,3,30:15:00,15,55.955647,55.956093,,,,,9,3.5,,,0.087178,0.207039,,
221,3,30:16:00,16,56.074049,,56.061348,,,,9,,7.5,,0.057018,,0.234808,
221,3,31:01:00,1,56.185291,56.209032,56.212486,,,,9,4,7.5,,0.553892,0.577689,0.012493,
221,3,31:02:00,2,56.296759,,,,,,9,,,,0.088343,,,
221,3,31:03:00,3,56.404792,56.413853,,,,,9,4,,,0.119059,0.413602,,
221,3,31:04:00,4,56.519858,56.546659,,,,,9,4.5,,,0.051629,0.117284,,
221,3,31:05:00,5,56.638192,56.675261,,,,,9,5,,,0.391055,0.718377,,
221,3,31:06:00,6,56.753588,56.770878,,,,,9,5,,,0.105654,0.280258,,
221,3,31:07:00,7,56.861871,,,,,,9,,,,0.084457,,,
221,3,31:08:00,8,56.989631,56.972281,,,,,9,5,,,0.061712,0.264243,,
221,3,31:09:00,9,57.097738,57.128311,,,,,9,5.5,,,0.311788,0.583954,,
221,3,31:10:00,10,57.206695,57.236533,,,,,9,6,,,0.086119,0.319315,,
221,3,31:11:00,11,57.314701,,,,,,9,,,,0.110198,,,
221,3,31:12:00,12,57.442604,,,,,,9,,,,0.090904,,,
221,3,31:13:00,13,57.5555,57.579728,,,,,9,5.5,,,0.524762,0.580622,,
221,3,31:14:00,14,57.672646,,,,,,9,,,,0.101836,,,
221,3,31:15:00,15,57.78171,57.789398,,,,,9,5.5,,,0.116434,0.205951,,
221,3,31:16:00,16,57.899211,,57.939518,,,,9,,8,,0.073663,,0.134132,
221,3,32:01:00,1,58.013893,58.043413,58.029521,,,,9,5.5,8.5,,0.405577,0.4883,0.086461,
221,3,32:02:00,2,58.135104,,58.118787,,,,9,,8.5,,0.080198,,0.173154,
221,3,32:03:00,3,58.240966,,58.267252,,,,9,,9,,0.08235,,0.237346,
221,3,32:04:00,4,58.360814,58.365491,58.335164,,,,9,5.5,9,,0.095236,0.283116,0.185036,
221,3,32:05:00,5,58.48024,,58.486067,,,,9,,9.5,,0.396335,,0.184841,
221,3,32:06:00,6,58.591946,58.60538,58.571221,,,,9,5,9.5,,0.079799,0.123234,0.327058,
221,3,32:07:00,7,58.701531,,58.719927,,,,9,,10.5,,0.050111,,0.338986,
221,3,32:08:00,8,58.815188,,58.783341,,,,9,,10.5,,0.062095,,0.020862,
221,3,32:09:00,9,58.924213,58.953283,58.933952,,,,9,4.5,11,,0.375546,0.393052,0.007718,
221,3,32:10:00,10,59.041016,,59.071359,,,,9,,11.5,,0.083418,,0.008056,
221,3,32:11:00,11,59.144603,59.15856,,,,,9,4,,,0.044274,0.39516,,
221,3,32:12:00,12,59.239109,,59.234659,,,,9,,11.5,,0.048853,,0.013977,
221,3,32:13:00,13,59.374637,59.408667,59.403637,,,,9,4,12.5,,0.150309,0.178204,0.009668,
221,3,32:14:00,14,59.482357,,,,,,9,,,,0.087675,,,
221,3,32:15:00,15,59.593939,59.616069,,,,,9,4,,,0.072985,0.774121,,
221,3,32:16:00,16,59.714376,,59.711101,,,,9,,12.5,,0.054028,,0.130972,
221,3,33:01:00,1,59.825354,,59.860191,,,,9,,12.5,,0.512234,,0.169436,
221,3,33:02:00,2,59.949504,60.00529,59.949392,,,,9,4,12.5,,0.06315,0.396368,0.212179,
221,3,33:03:00,3,60.055863,,60.101457,,,,9,,13,,0.065737,,0.295912,
221,3,33:04:00,4,60.180869,,60.165671,,,,9,,13,,0.06562,,0.120692,
221,3,33:05:00,5,60.288626,60.313908,60.322371,,,,9,4,13,,0.257043,0.582062,0.120816,
221,3,33:06:00,6,60.412983,60.446161,60.398336,,,,9,4,13,,0.060315,0.338034,0.336882,
221,3,33:07:00,7,60.519695,,60.55042,,,,9,,13,,0.029202,,0.331716,
221,3,33:08:00,8,60.653274,60.633147,60.614431,,,,9,4,13,,0.059832,0.34415,0.142957,
221,3,33:09:00,9,60.75241,60.775925,60.762281,,,,9,4.5,13,,0.394023,0.395451,0.427617,
221,3,33:10:00,10,60.871741,60.899677,60.909392,,,,9,5,12.5,,0.06122,0.174761,0.017492,
221,3,33:11:00,11,60.975539,,,,,,9,,,,0.052252,,,
221,3,33:12:00,12,61.10494,61.097897,61.073754,,,,9,5,12,,0.052311,0.549508,0.021995,
221,3,33:13:00,13,61.204057,61.244581,61.234115,,,,9,5,12.5,,0.305991,0.511632,0.014433,
221,3,33:14:00,14,61.333767,,,,,,9,,,,0.04304,,,
221,3,33:15:00,15,61.443876,61.431211,,,,,9,5,,,0.048597,0.244083,,
221,3,33:16:00,16,61.566166,,,,,,9,,,,0.034335,,,
221,3,34:01:00,1,61.674282,61.699338,,,,,9,5,,,0.244062,0.434664,,
221,3,34:02:00,2,61.789815,,61.803449,,,,9,,10.5,,0.060717,,0.237476,
221,3,34:03:00,3,61.903754,,61.906488,,,,9,,10.5,,0.063623,,0.32827,
221,3,34:04:00,4,62.018693,62.013984,62.006724,,,,9,5,10.5,,0.036213,0.290924,0.44753,
221,3,34:05:00,5,62.153682,,62.148872,,,,9,,10,,0.439222,,0.027314,
221,3,34:06:00,6,62.238042,62.281613,62.29427,,,,9,5.5,10,,0.032006,0.169839,0.013704,
221,3,34:07:00,7,62.357278,,,,,,9,,,,0.050565,,,
221,3,34:08:00,8,62.467176,,62.462542,,,,9,,10,,0.034506,,0.013894,
221,3,34:09:00,9,62.584193,62.627467,62.622837,,,,9,5,9.5,,0.333862,0.389534,0.023447,
221,3,34:10:00,10,62.70117,,62.765056,,,,9,,9.5,,0.039163,,0.013107,
221,3,34:11:00,11,62.820161,62.851636,,,,,9,4.5,,,0.044655,0.312186,,
221,3,34:12:00,12,62.942419,,62.940067,,,,9,,10,,0.037289,,0.015124,
221,3,34:13:00,13,63.063189,63.108605,63.104503,,,,9,4,10.5,,0.284122,0.572833,0.020925,
221,3,34:14:00,14,63.181369,,63.251165,,,,9,,10.5,,0.051418,,0.007121,
221,3,34:15:00,15,63.294545,,,,,,9,,,,0.066829,,,
221,3,34:16:00,16,63.422316,,63.420883,,,,9,,11,,0.044552,,0.01836,
221,3,35:01:00,1,63.539164,63.570355,63.588799,,,,9,3.5,11.5,,0.252653,0.757043,0.174847,
221,3,35:02:00,2,63.668501,,,,,,9,,,,0.067378,,,
221,3,35:03:00,3,63.779285,,,,,,9,,,,0.074998,,,
221,3,35:04:00,4,63.908239,63.896323,63.903052,,,,8.5,3.5,13,,0.054229,0.354069,0.10795,
221,3,35:05:00,5,64.017945,64.050295,64.038512,,,,9,3.5,12.5,,0.297762,0.515784,0.031594,
221,3,35:06:00,6,64.142449,64.150056,,,,,9,4,,,0.069103,0.299047,,
221,3,35:07:00,7,64.248229,,64.245333,,,,8.5,,12.5,,0.02956,,0.01003,
221,3,35:08:00,8,64.376433,64.326515,,,,,8.5,4,,,0.179865,0.520706,,
221,3,35:09:00,9,,64.499353,,,,,,4.5,,,,0.357031,,
221,3,35:10:00,10,64.6003,64.626644,64.605811,,,,8,5,13,,0.048579,0.280953,0.529965,
221,3,35:11:00,11,64.720119,,64.726848,,,,8,,12.5,,0.041641,,0.630178,
221,3,35:12:00,12,64.838004,64.831091,,,,,8,5,,,0.068221,0.59693,,
221,3,35:13:00,13,64.957142,64.97603,64.953825,,,,8,5,11.5,,0.207113,0.608676,0.286216,
221,3,35:14:00,14,65.072614,,,,,,8,,,,0.032419,,,
221,3,35:15:00,15,65.180796,65.180426,,,,,8.5,5,,,0.062977,0.277413,,
221,3,35:16:00,16,65.290032,,65.286904,,,,8.5,,11,,0.016796,,0.008683,
221,3,36:01:00,1,,65.438709,,,,,,5.5,,,,0.546328,,
221,3,36:02:00,2,65.538291,,65.549399,,,,8.5,,10.5,,0.037121,,0.529261,
221,3,36:03:00,3,65.647979,,,,,,8.5,,,,0.044958,,,
221,3,36:04:00,4,65.767608,65.75508,,,,,8.5,5.5,,,0.051435,0.423428,,
221,3,36:05:00,5,65.899963,,65.897309,,,,8.5,,9,,0.1329,,0.241421,
221,3,36:06:00,6,65.994792,66.004579,66.007729,,,,8.5,5.5,9,,0.060637,0.217471,0.563305,
221,3,36:07:00,7,66.106504,,,,,,8.5,,,,0.06778,,,
221,3,36:08:00,8,66.210402,,66.207581,,,,8.5,,8.5,,0.031052,,0.44638,
221,3,36:09:00,9,66.340001,66.360703,,,,,8.5,4.5,,,0.321146,0.523541,,
221,3,36:10:00,10,66.451465,,66.476931,,,,8.5,,7,,0.045861,,0.114183,
221,3,36:11:00,11,66.565914,66.577283,,,,,9,4.5,,,0.071552,0.236722,,
221,3,36:12:00,12,66.686065,,66.677192,,,,9,,6.5,,0.055708,,0.322447,
221,3,36:13:00,13,66.800324,66.833808,66.822544,,,,9,4,6.5,,0.298432,0.19466,0.205778,
221,3,36:14:00,14,66.909631,,66.940268,,,,9,,7,,0.079594,,0.602891,
221,3,36:15:00,15,67.021609,,,,,,9,,,,0.112615,,,
221,3,36:16:00,16,67.14266,,67.143079,,,,9,,5.5,,0.050207,,0.458251,
221,3,37:01:00,1,67.259438,67.291256,,,,,9,3.5,,,0.310023,0.572349,,
221,3,37:02:00,2,67.380627,,67.386574,,,,9,,5.5,,0.051209,,0.316001,
221,3,37:03:00,3,67.491492,,,,,,9,,,,0.066137,,,
221,3,37:04:00,4,67.614917,67.60483,67.606508,,,,9,3.5,5,,0.087797,0.348298,0.49139,
221,3,37:05:00,5,67.736864,,67.738745,,,,9,,5.5,,0.245577,,0.129627,
221,3,37:06:00,6,67.848252,67.856528,67.845301,,,,9,3.5,6,,0.074234,0.183125,0.450839,
221,3,37:07:00,7,67.9665,,,,,,9,,,,0.06342,,,
221,3,37:08:00,8,68.0638,,68.060163,,,,9,,5.5,,0.0325,,0.322678,
221,3,37:09:00,9,68.189843,68.209921,,,,,9,3.5,,,0.248287,0.446865,,
221,3,37:10:00,10,68.300188,,68.336189,,,,9,,5.5,,0.07098,,0.069298,
221,3,37:11:00,11,68.41373,68.431182,,,,,9,3.5,,,0.098904,0.342056,,
221,3,37:12:00,12,68.534326,,68.532315,,,,9,,5.5,,0.082248,,0.293232,
221,3,37:13:00,13,68.660928,68.695389,68.673973,,,,9,3.5,6,,0.35347,0.258301,0.267405,
221,3,37:14:00,14,68.762611,,68.769369,,,,9,,6,,0.100577,,0.143287,
221,3,37:15:00,15,68.876579,,68.87636,,,,9,,6,,0.07447,,0.327882,
221,3,37:16:00,16,69.001559,,68.988251,,,,9,,6,,0.066732,,0.646891,
221,3,38:01:00,1,69.111552,69.154012,69.13501,,,,9,3.5,6.5,,0.374739,0.527664,0.212239,
221,3,38:02:00,2,69.227585,,69.258659,,,,9,,6.5,,0.096233,,0.186582,
221,3,38:03:00,3,69.339789,,69.360046,,,,9,,7,,0.092339,,0.30201,
221,3,38:04:00,4,69.466836,69.463398,69.461679,,,,9,3.5,7,,0.081729,0.273078,0.233896,
221,3,38:05:00,5,69.57863,,69.592211,,,,9,,7.5,,0.524295,,0.458922,
221,3,38:06:00,6,69.69972,69.714271,69.715598,,,,9,3.5,7.5,,0.096758,0.160789,0.013455,
221,3,38:07:00,7,69.810772,,,,,,9,,,,0.080921,,,
221,3,38:08:00,8,69.930845,,69.909588,,,,9,,7.5,,0.061245,,0.042117,
221,3,38:09:00,9,70.050136,70.063645,70.05952,,,,9,3.5,8,,0.337906,0.392812,0.25934,
221,3,38:10:00,10,70.155113,,70.173921,,,,9,,8,,0.08854,,0.147137,
221,3,38:11:00,11,70.275204,70.280213,70.28756,,,,9,3.5,8.5,,0.084214,0.295998,0.110947,
221,3,38:12:00,12,70.400383,,70.392096,,,,9,,8.5,,0.070417,,0.221287,
221,3,38:13:00,13,70.499732,70.537998,70.522066,,,,9,3.5,9,,0.39027,0.157397,0.264222,
221,3,38:14:00,14,70.62692,,70.641804,,,,9,,9,,0.075281,,0.120688,
221,3,38:15:00,15,70.734356,,70.743203,,,,9,,9,,0.086722,,0.156288,
221,3,38:16:00,16,70.852579,,70.841543,,,,9,,9,,0.050712,,0.600431,
221,3,39:01:00,1,70.977645,70.999162,70.985996,,,,9,3.5,9,,0.286772,0.546686,0.047794,
221,3,39:02:00,2,71.087678,,,,,,9,,,,0.07722,,,
221,3,39:03:00,3,71.205367,,,,,,9,,,,0.062045,,,
221,3,39:04:00,4,71.329568,71.313766,71.314183,,,,9,3.5,8,,0.051893,0.300226,0.006136,
221,3,39:05:00,5,71.429319,,,,,,9,,,,0.25046,,,
221,3,39:06:00,6,71.554309,71.559611,,,,,9,3.5,,,0.08489,0.149682,,
221,3,39:07:00,7,71.663239,,71.652623,,,,9,,8,,0.075665,,0.012406,
221,3,39:08:00,8,71.788329,,,,,,9,,,,0.022931,,,
221,3,39:09:00,9,,71.918997,,,,,,3.5,,,,0.393346,,
221,3,39:10:00,10,71.997218,,72.002595,,,,9,,8,,0.105203,,0.00984,
221,3,39:11:00,11,72.114217,72.128844,,,,,9,3.5,,,0.193979,0.384463,,
221,3,39:12:00,12,72.234914,,,,,,9,,,,0.022287,,,
221,3,39:13:00,13,,72.385412,72.368675,,,,,3.5,8,,,0.257401,0.075324,
221,3,39:14:00,14,72.459763,,,,,,9,,,,0.25768,,,
221,3,39:15:00,15,72.571483,,,,,,9,,,,0.254688,,,
221,3,39:16:00,16,72.690666,,,,,,9,,,,0.619894,,,
221,3,40:01:00,1,,72.843064,72.838145,,,,,3.5,8,,,0.579785,0.06292,
221,3,40:02:00,2,72.919428,,,,,,8.5,,,,0.282231,,,
221,3,40:03:00,3,73.037146,,,,,,8.5,,,,0.296929,,,
221,3,40:04:00,4,73.151974,73.154984,73.157294,,,,8.5,3.5,8.5,,0.72259,0.034769,0.072943,
221,3,40:05:00,5,,,,,,,,,,,,,,
221,3,40:06:00,6,73.369992,73.399633,,,,,8,4.5,,,0.277671,0.176071,,
221,3,40:07:00,7,73.486088,,,,,,8,,,,0.312946,,,
221,3,40:08:00,8,73.603608,,73.607087,,,,8,,8.5,,0.779619,,0.077017,
221,3,40:09:00,9,,73.744967,,,,,,4.5,,,,0.537968,,
221,3,40:10:00,10,73.828443,,,,,,7.5,,,,0.287022,,,
221,3,40:11:00,11,73.943252,73.957907,73.94864,,,,7.5,4.5,8,,0.306206,0.556348,0.025977,
221,3,40:12:00,12,74.058482,,,,,,7.5,,,,0.811524,,,
221,3,40:13:00,13,,74.200177,74.182432,,,,,4.5,8,,,0.379173,0.076049,
221,3,40:14:00,14,74.28153,,,,,,7,,,,0.351257,,,
221,3,40:15:00,15,74.396168,,,,,,7,,,,0.239664,,,
