Take,SD,Cycle,CycleTime,Iso.Time,C_hit,C_vel,C_off,P_hit,P_vel,P_off,R1_hit,R1_vel,R1_off
212,13,4,,9.259473923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.011144,0.10561164583333661
212,14,4,,9.403473923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,15,4,,9.547473923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,16,4,,9.691473923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,1,5,9.835473923,9.835473923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.051462,0.11577519029372023
212,2,5,,9.9774739228125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,3,5,,10.119473922625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,4,5,,10.261473922437501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.059699,0.026824489912173538
212,5,5,,10.40347392225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,6,5,,10.5454739220625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,7,5,,10.687473921875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04783,-0.1093445203908651
212,8,5,,10.8294739216875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,9,5,,10.9714739215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,10,5,,11.113473921312501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,11,5,,11.255473921125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.062729,0.06294421751268729
212,12,5,,11.3974739209375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,13,5,,11.53947392075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.020453,0.12538788220781544
212,14,5,,11.6814739205625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,15,5,,11.823473920375001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,16,5,,11.9654739201875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.046504,-0.04598535349381867
212,1,6,12.10747392,12.10747392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02555,0.11423993662301168
212,2,6,,12.2462877225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,3,6,,12.385101525,1.0,0.122925,0.06535715351504756,0.0,0.0,0.0,0.0,0.0,0.0
212,4,6,,12.523915327500001,1.0,0.104493,-0.03929240033605994,0.0,0.0,0.0,1.0,0.007877,-0.1410474113336153
212,5,6,,12.66272913,1.0,0.245438,0.03972854212389265,0.0,0.0,0.0,0.0,0.0,0.0
212,6,6,,12.8015429325,1.0,0.101965,-0.07734772988442871,0.0,0.0,0.0,0.0,0.0,0.0
212,7,6,,12.940356735,1.0,0.150192,-0.020622841161640173,0.0,0.0,0.0,1.0,0.010464,-0.0859837767213373
212,8,6,,13.0791705375,1.0,0.208274,-0.12828362294880274,0.0,0.0,0.0,0.0,0.0,0.0
212,9,6,,13.217984340000001,1.0,0.269772,-0.010159940687464428,0.0,0.0,0.0,0.0,0.0,0.0
212,10,6,,13.3567981425,1.0,0.134867,-0.026230406734958127,0.0,0.0,0.0,0.0,0.0,0.0
212,11,6,,13.495611945,1.0,0.231155,-0.14054038322305998,0.0,0.0,0.0,1.0,0.016101,-0.1510076420534613
212,12,6,,13.6344257475,1.0,0.279145,-0.20971075624847055,0.0,0.0,0.0,0.0,0.0,0.0
212,13,6,,13.77323955,1.0,0.220897,-0.005399679185361273,0.0,0.0,0.0,1.0,0.020514,-0.018200999860938993
212,14,6,,13.9120533525,1.0,0.075839,-0.010851604616189859,0.0,0.0,0.0,0.0,0.0,0.0
212,15,6,,14.050867155,1.0,0.157745,-0.015496693853624288,1.0,0.198102,-0.02711657581745679,0.0,0.0,0.0
212,16,6,,14.1896809575,1.0,0.272022,-0.1771074421796073,0.0,0.0,0.0,1.0,0.06386,-0.22144020944891724
212,1,7,14.32849476,14.32849476,1.0,0.191224,0.12163164228834489,1.0,0.411817,0.22027076555360972,1.0,0.017525,0.07368653097989246
212,2,7,,14.468550749375,1.0,0.129181,0.119711057697852,0.0,0.0,0.0,0.0,0.0,0.0
212,3,7,,14.60860673875,1.0,0.226327,0.0027007859620193646,0.0,0.0,0.0,0.0,0.0,0.0
212,4,7,,14.748662728125,1.0,0.182757,-0.044237509246471275,1.0,0.228392,0.09360736326596691,1.0,0.011828,0.123623930345747
212,5,7,,14.8887187175,1.0,0.253691,0.06327671197460973,0.0,0.0,0.0,0.0,0.0,0.0
212,6,7,,15.028774706875,1.0,0.147441,-0.011286249749503114,1.0,0.09169,0.10555987781011958,0.0,0.0,0.0
212,7,7,,15.16883069625,1.0,0.205869,0.061441883266839484,0.0,0.0,0.0,1.0,0.011959,0.014010852079635035
212,8,7,,15.308886685625,1.0,0.223605,0.0001521846734015778,0.0,0.0,0.0,0.0,0.0,0.0
212,9,7,,15.448942675000001,1.0,0.336925,0.13077145134406637,1.0,0.237795,0.15014941591460862,0.0,0.0,0.0
212,10,7,,15.588998664375001,1.0,0.152469,0.13742600877612796,0.0,0.0,0.0,1.0,0.035591,0.099298399783265
212,11,7,,15.729054653750001,1.0,0.206122,0.010148414618617046,1.0,0.145475,-0.0065163493119715,1.0,0.013348,0.05770796583613983
212,12,7,,15.869110643125001,1.0,0.260146,-0.0972085748403634,0.0,0.0,0.0,0.0,0.0,0.0
212,13,7,,16.0091666325,1.0,0.204996,0.13358491545765683,1.0,0.181703,0.2848244311293842,1.0,0.020546,0.1545622404054235
212,14,7,,16.149222621875,1.0,0.127211,0.10461800448796156,0.0,0.0,0.0,0.0,0.0,0.0
212,15,7,,16.28927861125,1.0,0.155879,0.08499735572269276,0.0,0.0,0.0,0.0,0.0,0.0
212,16,7,,16.429334600625,1.0,0.201349,-0.016968932464849918,0.0,0.0,0.0,1.0,0.050342,-0.07076884515423709
212,1,8,16.56939059,16.56939059,1.0,0.215064,0.2064373952459946,1.0,0.385575,0.29063153565505734,1.0,0.02042,0.07675337092316294
212,2,8,,16.710718715000002,1.0,0.129823,0.2325813421779813,0.0,0.0,0.0,0.0,0.0,0.0
212,3,8,,16.85204684,1.0,0.190542,0.09917459812051209,0.0,0.0,0.0,0.0,0.0,0.0
212,4,8,,16.993374965,1.0,0.186668,-0.008674600331672893,1.0,0.31971,0.04157725152017657,1.0,0.012107,-0.03634778993920633
