Take,SD,Cycle,CycleTime,Iso.Time,C_hit,C_vel,C_off,P_hit,P_vel,P_off,R1_hit,R1_vel,R1_off
232,14,3,,5.254352660375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,15,3,,5.36774068125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,16,3,,5.481128702125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,1,4,5.594516723,5.594516723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2,4,,5.7062953688124995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.428473,0.17866231105536526
232,3,4,,5.818074014625,0.0,0.0,0.0,1.0,0.020154,-0.24270301744849535,1.0,0.459925,0.05153923035231103
232,4,4,,5.9298526604375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.336485,-0.01274537213386186
232,5,4,,6.04163130625,0.0,0.0,0.0,1.0,0.700768,0.25271994972443346,1.0,0.409242,0.16585183704137316
232,6,4,,6.1534099520625,0.0,0.0,0.0,1.0,0.103912,-0.0902583135550154,0.0,0.0,0.0
232,7,4,,6.265188597875,0.0,0.0,0.0,1.0,0.324482,0.1839743358449214,0.0,0.0,0.0
232,8,4,,6.3769672436875,0.0,0.0,0.0,1.0,0.135223,-0.17712008893639886,0.0,0.0,0.0
232,9,4,,6.4887458895000005,0.0,0.0,0.0,1.0,0.596132,0.15904746716846688,0.0,0.0,0.0
232,10,4,,6.6005245353125,0.0,0.0,0.0,1.0,0.296842,-0.06937403165098298,1.0,0.521545,0.1928943093805945
232,11,4,,6.712303181125,1.0,0.254253,0.1758548668407828,1.0,0.083921,0.05846214030863948,1.0,0.386297,0.15621784239801534
232,12,4,,6.8240818269375,1.0,0.035332,0.13653925534310452,1.0,0.039874,-0.14535716387864567,1.0,0.313969,0.03159971242113872
232,13,4,,6.93586047275,1.0,0.507831,0.16098358607944158,1.0,0.54666,0.22982499978656235,1.0,0.024289,0.13138938250008736
232,14,4,,7.0476391185625005,1.0,0.160186,0.0588205501123031,0.0,0.0,0.0,0.0,0.0,0.0
232,15,4,,7.159417764375,1.0,0.201119,-0.028142802698437403,1.0,0.062026,0.04035865341012982,0.0,0.0,0.0
232,16,4,,7.2711964101875,1.0,0.21681,-0.044377082504831175,1.0,0.320714,-0.14801047254814353,0.0,0.0,0.0
232,1,5,7.382975056,7.382975056,1.0,0.793322,0.108450778460622,1.0,0.149518,0.0911660532067623,0.0,0.0,0.0
232,2,5,,7.4961964101875,1.0,0.163864,0.25727116604047134,1.0,0.140407,0.002875692618551653,1.0,0.453491,0.2583310367765346
232,3,5,,7.609417764375,1.0,0.184381,0.1550346730169901,1.0,0.528419,-0.049290740382400534,1.0,0.357839,0.18174341556560883
232,4,5,,7.7226391185625,1.0,0.121457,0.028924591663837,1.0,0.718841,-0.17769720833034952,1.0,0.289193,0.0663645254150199
232,5,5,,7.83586047275,1.0,0.646789,0.12596146153120322,0.0,0.0,0.0,1.0,0.022105,0.11239511610968432
232,6,5,,7.9490818269375,1.0,0.161293,0.1891619581499797,1.0,0.129847,-0.11983452269110774,0.0,0.0,0.0
232,7,5,,8.062303181125,1.0,0.191688,0.09387645070380009,1.0,0.190101,-0.10174035814765967,0.0,0.0,0.0
232,8,5,,8.1755245353125,1.0,0.148159,0.030316407290242244,1.0,0.246631,-0.18682460975929893,0.0,0.0,0.0
232,9,5,,8.2887458895,1.0,0.452827,0.09597227111420609,1.0,0.033262,0.0021118851802887544,0.0,0.0,0.0
232,10,5,,8.4019672436875,1.0,0.130421,0.14626000926535446,1.0,0.091009,-0.16240084584264078,1.0,0.480205,0.05932411214033363
232,11,5,,8.515188597875,1.0,0.185313,0.0060359826103885995,1.0,0.168194,-0.05805970015261068,1.0,0.443326,0.040419955739280054
232,12,5,,8.6284099520625,1.0,0.220889,-0.06179004051580391,1.0,0.181927,-0.263872060857201,1.0,0.251248,-0.06251428551876714
232,13,5,,8.74163130625,1.0,0.395863,0.07541593024811089,1.0,0.180262,0.08937972719565154,1.0,0.015303,0.07576922049344963
232,14,5,,8.8548526604375,1.0,0.119257,0.09818235828632689,1.0,0.550913,0.02989135385977324,0.0,0.0,0.0
232,15,5,,8.968074014625,1.0,0.164391,0.006897862868754365,1.0,0.0804,-0.12943684281261897,0.0,0.0,0.0
232,16,5,,9.0812953688125,1.0,0.107686,-0.12103166324796538,0.0,0.0,0.0,0.0,0.0,0.0
232,1,6,9.194516723,9.194516723,1.0,0.40582,0.12816799540942025,1.0,0.120229,0.0668114051134361,0.0,0.0,0.0
232,2,6,,9.305295369062499,1.0,0.157827,0.268414825369188,1.0,0.146531,-0.12943260792706252,1.0,0.459409,0.15055817642050084
232,3,6,,9.416074015125,1.0,0.196521,0.04207475935724027,1.0,0.555262,-0.10120195112941065,1.0,0.327912,0.1246177432716697
232,4,6,,9.5268526611875,1.0,0.021151,0.02180328879573133,1.0,0.201816,-0.13163783550191527,1.0,0.213787,0.014446275246932984
232,5,6,,9.63763130725,1.0,0.774411,0.1543861868500366,0.0,0.0,0.0,1.0,0.019406,0.1146673406969953
232,6,6,,9.7484099533125,1.0,0.171719,0.16885967966196627,1.0,0.185857,0.03494397905275258,0.0,0.0,0.0
232,7,6,,9.859188599374999,1.0,0.188949,0.0019624777222697737,1.0,0.044773,0.13714195979999,0.0,0.0,0.0
232,8,6,,9.9699672454375,1.0,0.136813,-0.025115358748199583,1.0,0.246171,-0.048197424569428694,0.0,0.0,0.0
232,9,6,,10.0807458915,1.0,0.441405,-0.0013169641007950792,1.0,0.105569,0.14613925224241472,0.0,0.0,0.0
232,10,6,,10.191524537562499,1.0,0.149776,0.07892732713638491,1.0,0.214694,-0.004166304417898487,1.0,0.458969,0.1332428492506853
232,11,6,,10.302303183625,1.0,0.21192,-0.06951866536313892,1.0,0.190209,0.07814517222133045,1.0,0.338997,0.1118971644409322
232,12,6,,10.4130818296875,1.0,0.259395,-0.17414754894743775,1.0,0.208147,0.05854170043604516,1.0,0.223175,0.02337246756960485
232,13,6,,10.523860475749998,1.0,0.426905,0.00598061335420195,1.0,0.106114,0.13137481606148324,1.0,0.009959,0.20279652305307458
232,14,6,,10.6346391218125,1.0,0.139377,0.09137932758078046,1.0,0.059605,0.11632095756279896,0.0,0.0,0.0
232,15,6,,10.745417767874999,1.0,0.205309,-0.005657840181996715,1.0,0.024639,0.1874569952162623,0.0,0.0,0.0
232,16,6,,10.8561964139375,1.0,0.268052,-0.11557655191304496,0.0,0.0,0.0,0.0,0.0,0.0
232,1,7,10.96697506,10.96697506,1.0,0.487674,0.022300506747958897,1.0,0.078802,0.08559111789417745,0.0,0.0,0.0
232,2,7,,11.078808393125,1.0,0.167446,0.1433526697901493,1.0,0.176299,-0.032024379716883364,1.0,0.365495,0.20378188003684675
232,3,7,,11.19064172625,1.0,0.193135,-0.011943900916435967,1.0,0.448467,-0.012909623720031292,1.0,0.32645,0.040169362966033705
232,4,7,,11.302475059374999,1.0,0.083694,-0.0952762390001328,1.0,0.027999,-0.07273376503861761,1.0,0.241434,-0.026513198633583097
232,5,7,,11.414308392499999,1.0,0.275013,-0.008963271253643476,1.0,0.199589,-0.06006610294348042,1.0,0.013512,0.1426909764208166
232,6,7,,11.526141725625,1.0,0.191035,0.07804716296208972,1.0,0.21632,-0.029979662872537265,0.0,0.0,0.0
232,7,7,,11.63797505875,1.0,0.158904,-0.049019899495187126,1.0,0.038487,0.052649251215815644,1.0,0.333132,-0.042107827947283176
232,8,7,,11.749808391875,1.0,0.158655,-0.05505864578066027,1.0,0.210055,0.17872674958778853,0.0,0.0,0.0
232,9,7,,11.861641724999998,1.0,0.338137,0.10437205682634612,1.0,0.056515,0.05251810740037595,1.0,0.43307,0.20969843556204062
232,10,7,,11.973475058124999,1.0,0.12619,0.09664329563458911,1.0,0.20214,-0.12443569136443144,0.0,0.0,0.0
232,11,7,,12.085308391249999,1.0,0.144848,-0.04108248517338998,1.0,0.230579,-0.080265793741165,1.0,0.33559,0.01137951194371751
232,12,7,,12.197141724375,1.0,0.224115,-0.1535385192875085,1.0,0.252836,-0.09204522558130486,0.0,0.0,0.0
232,13,7,,12.3089750575,1.0,0.341975,0.08107549195431782,1.0,0.102521,0.1005240761932253,1.0,0.008671,0.2645359990024917
232,14,7,,12.420808390624998,1.0,0.139629,0.10771036719024292,1.0,0.096041,0.010029293982929335,0.0,0.0,0.0
232,15,7,,12.532641723749999,1.0,0.127847,0.011170875579695701,1.0,0.057004,0.11284896816850278,0.0,0.0,0.0
232,16,7,,12.644475056874999,1.0,0.183961,-0.1457084074994424,1.0,0.16143,-0.060626440127826,0.0,0.0,0.0
232,1,8,12.75630839,12.75630839,1.0,0.407717,0.04545384412501242,1.0,0.222012,0.07571998617035187,0.0,0.0,0.0
232,2,8,,12.868149535625,1.0,0.12589,0.12444851398133179,1.0,0.311875,0.037924006869730714,1.0,0.417731,0.12660335599991332
232,3,8,,12.97999068125,1.0,0.208457,0.06428151920140832,1.0,0.402148,-0.017620360011388787,1.0,0.28941,0.026156015602777524
232,4,8,,13.091831826875,1.0,0.169661,-0.03940255485021486,1.0,0.042629,-0.016897420573064193,1.0,0.409606,-0.07328990443717417
232,5,8,,13.2036729725,1.0,0.316535,0.11781913915817101,0.0,0.0,0.0,1.0,0.011563,0.0943841145493437
232,6,8,,13.315514118125,1.0,0.118979,0.016012728276266045,1.0,0.031648,-0.03289592666848671,0.0,0.0,0.0
232,7,8,,13.42735526375,1.0,0.165825,0.02108111676453129,1.0,0.139432,-0.05910404183594339,0.0,0.0,0.0
232,8,8,,13.539196409375,1.0,0.149092,-0.08844159561960241,1.0,0.171954,-0.15108401546293457,0.0,0.0,0.0
232,9,8,,13.651037554999998,1.0,0.283334,0.09100805381705493,1.0,0.059443,0.008855819514957829,0.0,0.0,0.0
232,10,8,,13.762878700624999,1.0,0.129438,-0.009126342718455872,1.0,0.15128,0.0158644599452663,1.0,0.433126,0.12371385591304142
232,11,8,,13.874719846249999,1.0,0.153764,-0.023147529789077286,1.0,0.153425,-0.0003205103971191361,1.0,0.286091,0.00934498430036707
232,12,8,,13.986560991874999,1.0,0.274732,-0.19251404976833078,1.0,0.22957,-0.09661910931448765,1.0,0.396918,-0.034700930979476276
232,13,8,,14.098402137499999,1.0,0.216566,0.060477407149248215,1.0,0.09931,0.0431939647345723,1.0,0.006602,0.07430058457970007
232,14,8,,14.210243283125,1.0,0.083717,0.09801148596737862,1.0,0.066976,-0.11048959715087607,0.0,0.0,0.0
232,15,8,,14.32208442875,1.0,0.137873,0.015375121923082038,1.0,0.018487,0.0122814483196255,0.0,0.0,0.0
232,16,8,,14.433925574375,1.0,0.304147,-0.12480714764673784,1.0,0.306188,-0.1373964321370864,0.0,0.0,0.0
232,1,9,14.54576672,14.54576672,1.0,0.273075,0.06709321190886593,1.0,0.104724,-0.004876184805598141,0.0,0.0,0.0
232,2,9,,14.65809224125,1.0,0.129112,0.13441076063558036,1.0,0.157902,-0.06806326082372548,1.0,0.449826,0.11253683587959162
232,3,9,,14.7704177625,1.0,0.12307,0.012448083787549068,1.0,0.487456,-0.12216958663789622,1.0,0.442062,-0.05721551459079943
232,4,9,,14.882743283749999,1.0,0.119204,-0.10792991312291382,1.0,0.017639,-0.1944552182525394,1.0,0.301898,-0.1466032257562301
232,5,9,,14.995068804999999,1.0,0.274724,0.040749376891952925,1.0,0.247019,-0.07635668995392098,1.0,0.010762,0.14824053175717156
232,6,9,,15.10739432625,1.0,0.110055,0.1303592770997275,1.0,0.197025,-0.07765222144473276,0.0,0.0,0.0
232,7,9,,15.2197198475,1.0,0.100841,-0.010023078348286666,1.0,0.053872,0.015403022222791753,0.0,0.0,0.0
232,8,9,,15.33204536875,1.0,0.12722,-0.09916151401790356,1.0,0.290306,-0.14428928145304165,0.0,0.0,0.0
232,9,9,,15.44437089,1.0,0.33873,0.12640146105710254,1.0,0.109334,0.03717863895512096,0.0,0.0,0.0
232,10,9,,15.55669641125,1.0,0.115737,0.0402098178556238,1.0,0.186501,-0.09685609404639531,1.0,0.380601,0.12532849697325774
232,11,9,,15.6690219325,1.0,0.199514,-0.04269673041913829,1.0,0.249242,-0.0425720926712393,1.0,0.37365,-0.04854580187402439
232,12,9,,15.78134745375,1.0,0.277699,-0.1546616793465298,1.0,0.291322,-0.10081817225486038,1.0,0.382927,-0.13736374047763789
232,13,9,,15.893672975000001,1.0,0.415896,0.05157354210808194,1.0,0.110979,0.09944333999695046,1.0,0.009391,0.12826136785008524
232,14,9,,16.00599849625,1.0,0.196924,-0.0261694423252069,1.0,0.068556,0.055370352888522184,0.0,0.0,0.0
232,15,9,,16.1183240175,1.0,0.149674,-0.058971615945221934,1.0,0.049467,0.15847674065433262,0.0,0.0,0.0
232,16,9,,16.23064953875,1.0,0.171242,-0.1404092193340429,1.0,0.360355,-0.06779882848754042,0.0,0.0,0.0
232,1,10,16.34297506,16.34297506,1.0,0.497072,0.04504999695305531,1.0,0.065564,0.049244022024659995,0.0,0.0,0.0
232,2,10,,16.45646985125,1.0,0.096983,0.06001287526047486,1.0,0.152739,-0.04584220291252699,1.0,0.344524,0.10182096132098693
232,3,10,,16.5699646425,1.0,0.114405,-0.05443987721330963,1.0,0.462721,-0.021513256010320725,1.0,0.31683,-0.04448347315675015
232,4,10,,16.683459433750002,1.0,0.170223,-0.24500184936902727,1.0,0.195922,-0.12181557935597234,1.0,0.39276,-0.11444079157247875
232,5,10,,16.796954225,1.0,0.349641,-0.08148589814689386,0.0,0.0,0.0,1.0,0.006386,0.012738690331751774
232,6,10,,16.91044901625,1.0,0.088759,-0.029190910115862258,1.0,0.190435,-0.09311454854980487,0.0,0.0,0.0
232,7,10,,17.0239438075,1.0,0.107577,-0.10407356469761599,1.0,0.035851,0.027121883445894012,1.0,0.00653,-0.05497880062405031
232,8,10,,17.137438598750002,1.0,0.126186,-0.21814744515864617,1.0,0.249385,-0.1811765854937505,0.0,0.0,0.0
232,9,10,,17.25093339,1.0,0.262195,-0.09431613453010301,1.0,0.060168,0.0025517470608977374,1.0,0.323171,0.12466307787494767
232,10,10,,17.36442818125,1.0,0.103494,-0.07588173126841764,1.0,0.22474,-0.14507433397300126,0.0,0.0,0.0
232,11,10,,17.4779229725,1.0,0.113801,-0.21484662187086218,1.0,0.221628,-0.0759591907703622,1.0,0.470717,-0.07931617302303721
232,12,10,,17.59141776375,1.0,0.2287,-0.28156150073541264,1.0,0.270153,-0.14708836913255477,0.0,0.0,0.0
232,13,10,,17.704912555,1.0,0.331036,-0.0003308962427708837,1.0,0.098816,0.020172247332089544,1.0,0.015158,0.12978080172468384
232,14,10,,17.818407346249998,1.0,0.098988,0.03072082614189829,1.0,0.064833,-0.05180278482602035,0.0,0.0,0.0
232,15,10,,17.9319021375,1.0,0.214943,-0.013094323392562234,1.0,0.02081,0.02132135293038703,0.0,0.0,0.0
232,16,10,,18.04539692875,1.0,0.146053,-0.10760783482213958,1.0,0.30675,-0.14477253598192188,0.0,0.0,0.0
232,1,11,18.15889172,18.15889172,1.0,0.312862,0.015151329209614659,1.0,0.055009,0.05505565910653589,0.0,0.0,0.0
232,2,11,,18.272563595,1.0,0.124141,0.0876065869415709,1.0,0.1262,0.030934696907208785,1.0,0.412504,0.04852919862541187
232,3,11,,18.38623547,1.0,0.211464,-0.011713275601376388,1.0,0.341153,0.03130528109965063,1.0,0.309727,-0.0920145814433039
232,4,11,,18.499907345,1.0,0.169679,-0.10144413470791691,1.0,0.091229,-0.08969100756013311,1.0,0.323115,-0.17887753676976553
232,5,11,,18.61357922,1.0,0.365288,0.05466418144332516,1.0,0.117966,0.03699050446737124,1.0,0.006646,-0.023103516151200616
232,6,11,,18.727251095,1.0,0.13969,-0.02904056082475244,1.0,0.139204,-0.019521935395197098,0.0,0.0,0.0
232,7,11,,18.84092297,1.0,0.125657,-0.060709564261169635,1.0,0.050719,0.05854596838485658,1.0,0.012821,-0.13365636838488756
232,8,11,,18.954594845,1.0,0.120798,-0.07242640274912622,1.0,0.363475,-0.14966626529209434,0.0,0.0,0.0
232,9,11,,19.06826672,1.0,0.481139,0.05706143230241123,1.0,0.03494,-0.04289293195877236,1.0,0.266785,0.06531325360823445
232,10,11,,19.181938595000002,1.0,0.12353,0.05061414707900679,1.0,0.208521,-0.12042200412372227,0.0,0.0,0.0
232,11,11,,19.29561047,1.0,0.235354,-0.06026530309278126,1.0,0.197721,-0.05014846460481683,1.0,0.537971,-0.07351396288658778
232,12,11,,19.409282345,1.0,0.313084,-0.19385045773197915,1.0,0.375361,-0.09625375670105309,0.0,0.0,0.0
232,13,11,,19.522954220000003,1.0,0.307878,0.01713510927833525,1.0,0.256722,0.0518930474226709,1.0,0.015479,0.06302156975944116
232,14,11,,19.636626095,1.0,0.066438,0.07613937044673631,1.0,0.526354,-0.017032313402073597,0.0,0.0,0.0
232,15,11,,19.750297970000002,1.0,0.246444,-0.0904178804123756,1.0,0.250756,-0.2002779491409068,0.0,0.0,0.0
232,16,11,,19.863969845,1.0,0.252967,-0.19535918625428847,1.0,0.220676,-0.0870034474226794,0.0,0.0,0.0
232,1,12,19.97764172,19.97764172,1.0,0.37392,0.011343558559794846,1.0,0.071495,0.13758165059001615,0.0,0.0,0.0
232,2,12,,20.090682085,1.0,0.077017,0.1357118317868089,1.0,0.133017,-0.07983064279737673,1.0,0.475386,0.03878185460563797
232,3,12,,20.20372245,1.0,0.126369,-0.03677845520050305,1.0,0.490356,0.03676164704528445,1.0,0.35048,-0.08783986145127323
232,4,12,,20.316762815,1.0,0.138637,-0.13801101049168701,1.0,0.061367,-0.08153560898358793,1.0,0.293144,-0.19284982846615387
232,5,12,,20.42980318,1.0,0.364896,-0.034573313700816725,1.0,0.150372,0.028421882749565815,1.0,0.552199,-0.00539789481393577
232,6,12,,20.542843545,1.0,0.158036,-0.036717370825914065,1.0,0.160338,-0.03289572711483804,1.0,0.450959,0.0998886990501006
232,7,12,,20.65588391,1.0,0.085919,-0.1462920789401137,1.0,0.036583,0.01922401789838026,0.0,0.0,0.0
232,8,12,,20.768924275,1.0,0.126985,-0.2784427934216092,1.0,0.271388,-0.1783900379302573,1.0,0.304016,-0.17409953515276555
232,9,12,,20.88196464,1.0,0.258841,-0.062045447217020905,1.0,0.067777,0.018430230652566586,1.0,0.351609,0.12632089431062757
232,10,12,,20.995005005000003,1.0,0.152091,-0.07308898020633972,1.0,0.19673,-0.048761387138156295,1.0,0.272592,0.1852346725879566
232,11,12,,21.108045370000003,1.0,0.095488,-0.18146057826336914,1.0,0.109986,-0.002356414896590878,0.0,0.0,0.0
232,12,12,,21.221085735000003,1.0,0.187394,-0.3488553403025902,1.0,0.316454,-0.06256822507607158,1.0,0.419704,-0.16803497582481525
232,13,12,,21.334126100000002,1.0,0.272609,-0.026663926642500384,1.0,0.699647,0.11904508623974981,1.0,0.018387,0.06719635061332592
232,14,12,,21.447166465000002,1.0,0.08356,0.06316801082514016,0.0,0.0,0.0,0.0,0.0,0.0
232,15,12,,21.560206830000002,1.0,0.094433,-0.10463368549810899,1.0,0.032759,-0.09712309403815776,0.0,0.0,0.0
232,16,12,,21.673247195000002,1.0,0.182507,-0.18057439039587564,0.0,0.0,0.0,0.0,0.0,0.0
232,1,13,21.78628756,21.78628756,1.0,0.270997,0.10614840672268805,1.0,0.153432,0.08424791263368787,0.0,0.0,0.0
232,2,13,,21.9009425075,1.0,0.134331,0.07195060204444448,0.0,0.0,0.0,1.0,0.419398,-0.0008242775568131425
232,3,13,,22.015597455,1.0,0.118248,-0.03723742492667281,1.0,0.47019,0.05091402619148688,1.0,0.435185,-0.08593135503376996
232,4,13,,22.130252402500002,1.0,0.140144,-0.06430077951937711,1.0,0.045166,-0.10291228383322049,1.0,0.23381,-0.20057924233930902
232,5,13,,22.244907350000002,1.0,0.27644,0.12096861323840054,1.0,0.810401,0.022237592494635677,1.0,0.681623,0.046623805745485754
232,6,13,,22.359562297500002,1.0,0.117051,0.07914793646386478,1.0,0.163365,-0.13033277521670258,1.0,0.389857,0.06614370042775382
232,7,13,,22.474217245000002,1.0,0.127939,-0.040462667343713656,1.0,0.125419,0.016176842259655155,0.0,0.0,0.0
232,8,13,,22.588872192500002,1.0,0.150238,-0.12498538277208664,1.0,0.420285,-0.19181198002816957,1.0,0.376125,-0.27006416360707686
232,9,13,,22.70352714,1.0,0.286687,0.034205763340495535,1.0,0.181516,-0.026306235062378985,1.0,0.284675,0.015959712510450964
232,10,13,,22.8181820875,1.0,0.135212,0.06003153505434257,0.0,0.0,0.0,1.0,0.308897,0.12442474407832126
232,11,13,,22.932837035,1.0,0.133937,-0.11168323111394313,1.0,0.232492,-0.04777844410071737,0.0,0.0,0.0
232,12,13,,23.0474919825,1.0,0.204029,-0.2013082121903026,1.0,0.602974,-0.2608433665716713,1.0,0.332626,-0.2195717066635751
232,13,13,,23.16214693,1.0,0.255464,0.061585392989713265,1.0,0.38827,0.02580848070252562,1.0,0.012509,0.08816078346729112
232,14,13,,23.2768018775,1.0,0.142714,-0.03591539300994433,0.0,0.0,0.0,0.0,0.0,0.0
232,15,13,,23.391456825,1.0,0.126633,-0.06935439920723215,1.0,0.055141,-0.07574749445504356,0.0,0.0,0.0
232,16,13,,23.5061117725,1.0,0.160833,-0.2161683646490575,1.0,0.257083,-0.06360626086369121,0.0,0.0,0.0
232,1,14,23.62076672,23.62076672,1.0,0.374758,0.05303332607695119,1.0,0.033853,0.03235269090396984,0.0,0.0,0.0
232,2,14,,23.734738074375,1.0,0.135261,0.08855668760234166,1.0,0.151693,-0.19839260925690747,1.0,0.507153,-0.02601596156559029
232,3,14,,23.84870942875,1.0,0.217955,-0.1180509683663965,1.0,0.457104,-0.06200179675628524,1.0,0.35979,-0.08551647739422491
232,4,14,,23.962680783125,1.0,0.181997,-0.17044443519624353,1.0,0.055812,-0.11563241656001814,1.0,0.220694,-0.2043652394299271
232,5,14,,24.076652137499998,1.0,0.294868,0.0821071448288077,1.0,0.565892,0.020267044404879895,1.0,0.720048,-0.014083692422531175
232,6,14,,24.190623491874998,1.0,0.176886,0.07111004488316267,1.0,0.077445,-0.12874719227006468,1.0,0.366945,0.0010924510433694618
232,7,14,,24.304594846249998,1.0,0.08957,-0.06758580954169859,1.0,0.178847,-0.03905232393179912,0.0,0.0,0.0
232,8,14,,24.418566200624998,1.0,0.101059,-0.1964546332522007,1.0,0.300867,-0.1807664806474841,1.0,0.386784,-0.27659757838160526
232,9,14,,24.532537554999998,1.0,0.283827,0.04113704733714479,1.0,0.016802,-0.02748545910659218,1.0,0.379237,0.035425085734413414
232,10,14,,24.646508909375,1.0,0.119305,0.021953679841058945,0.0,0.0,0.0,1.0,0.209213,0.08293391507746942
232,11,14,,24.76048026375,1.0,0.127516,-0.1402744034908928,1.0,0.115498,-0.09895700381774482,0.0,0.0,0.0
