Take,SD,Cycle,CycleTime,Iso.Time,C_hit,C_vel,C_off,P_hit,P_vel,P_off,R1_hit,R1_vel,R1_off
312,1,1,0.03541043,0.03541043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,2,1,,0.155493763375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,3,1,,0.27557709675000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,4,1,,0.395660430125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,5,1,,0.5157437635000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,6,1,,0.635827096875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,7,1,,0.75591043025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,8,1,,0.875993763625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,9,1,,0.996077097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,10,1,,1.1161604303750001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,11,1,,1.2362437637500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,12,1,,1.356327097125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,13,1,,1.4764104305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,14,1,,1.596493763875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,15,1,,1.71657709725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,16,1,,1.836660430625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,1,2,1.956743764,1.956743764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,2,2,,2.074160430625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,3,2,,2.19157709725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,4,2,,2.308993763875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.024238,0.06460101741114067
312,5,2,,2.4264104305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,6,2,,2.543827097125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,7,2,,2.66124376375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.019007,-0.1024536302705634
312,8,2,,2.778660430375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,9,2,,2.896077097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,10,2,,3.013493763625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,11,2,,3.13091043025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014218,0.12942429883939868
312,12,2,,3.248327096875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,13,2,,3.3657437635000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014185,0.30684090713514167
312,14,2,,3.4831604301250003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,15,2,,3.60057709675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,16,2,,3.717993763375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006986,0.052660638414713516
312,1,3,3.83541043,3.83541043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.021516,0.3798530371132321
