Take,SD,Cycle,CycleTime,Iso.Time,C_hit,C_vel,C_off,P_hit,P_vel,P_off,R1_hit,R1_vel,R1_off
221,16,3,,6.141833705125,1.0,0.103601,-0.0012039144312353059,0.0,0.0,0.0,0.0,0.0,0.0
221,1,4,6.263690476,6.263690476,1.0,0.225228,0.11999609435897624,1.0,0.351665,0.33309968410256835,1.0,0.02692,0.1649930174358996
221,2,4,,6.385565476,1.0,0.077203,0.04852122256410525,0.0,0.0,0.0,0.0,0.0,0.0
221,3,4,,6.507440476,1.0,0.093248,0.042244299487179324,0.0,0.0,0.0,0.0,0.0,0.0
221,4,4,,6.6293154759999995,1.0,0.111646,0.0025725046153924325,1.0,0.195684,0.1394832738461613,1.0,0.035452,0.04988327384615744
221,5,4,,6.751190476,1.0,0.4008,0.0395366071794875,0.0,0.0,0.0,0.0,0.0,0.0
221,6,4,,6.873065476,1.0,0.084859,0.02477558153846101,1.0,0.127928,0.1739284020512797,0.0,0.0,0.0
221,7,4,,6.994940476,1.0,0.120914,-0.04756082871795225,0.0,0.0,0.0,1.0,0.009155,0.18892737641025903
221,8,4,,7.116815476,1.0,0.127957,-0.07801005948718313,0.0,0.0,0.0,0.0,0.0,0.0
221,9,4,,7.238690476,1.0,0.368086,0.03143814564102357,1.0,0.087625,0.15476122256409566,0.0,0.0,0.0
221,10,4,,7.360565476,1.0,0.107104,0.008012504615387616,0.0,0.0,0.0,0.0,0.0,0.0
221,11,4,,7.482440476,1.0,0.100916,-0.0002090338461558668,1.0,0.110705,0.095708914871798,1.0,0.009628,0.0034914789743567777
221,12,4,,7.604315476,1.0,0.105132,-0.04515672615384888,1.0,0.113591,-0.04957108512820543,0.0,0.0,0.0
221,13,4,,7.726190476,1.0,0.468057,-0.04295775179487323,1.0,0.157272,0.3267981456410236,1.0,0.027075,0.13795711999999818
221,14,4,,7.848065476,1.0,0.090271,-0.02594031589744175,0.0,0.0,0.0,0.0,0.0,0.0
221,15,4,,7.969940476,1.0,0.085881,0.03307917128205267,0.0,0.0,0.0,0.0,0.0,0.0
221,16,4,,8.091815476,1.0,0.117506,0.025292504615383467,0.0,0.0,0.0,0.0,0.0,0.0
221,1,5,8.213690476,8.213690476,1.0,0.295422,0.03254699488403775,1.0,0.380509,0.16517819202033934,1.0,0.020503,0.1881022049178465
221,2,5,,8.33439360125,1.0,0.102135,-0.01802439866817184,0.0,0.0,0.0,0.0,0.0,0.0
221,3,5,,8.4550967265,1.0,0.083148,0.03842712017930519,0.0,0.0,0.0,0.0,0.0,0.0
221,4,5,,8.57579985175,1.0,0.118577,0.03560925403627292,1.0,0.194187,0.0064302249704926906,1.0,0.006622,0.12883799170725552
221,5,5,,8.696502977,1.0,0.221304,0.033487310221905334,0.0,0.0,0.0,0.0,0.0,0.0
221,6,5,,8.817206102250001,1.0,0.115692,0.04271552819630948,1.0,0.101708,0.12469352155402705,0.0,0.0,0.0
221,7,5,,8.9379092275,1.0,0.150336,-0.0031086808997190874,0.0,0.0,0.0,1.0,0.010767,0.2665695062439888
221,8,5,,9.05861235275,1.0,0.11701,-0.027375867386663748,0.0,0.0,0.0,0.0,0.0,0.0
221,9,5,,9.179315478,1.0,0.409878,0.10035798141026166,1.0,0.218009,0.26953338559062295,0.0,0.0,0.0
221,10,5,,9.30001860325,1.0,0.123567,0.05641441955951945,0.0,0.0,0.0,0.0,0.0,0.0
221,11,5,,9.4207217285,1.0,0.094911,0.005130534099403886,1.0,0.114286,0.1781997894043714,1.0,0.023841,0.10261765363859576
221,12,5,,9.541424853750001,1.0,0.106864,0.019014803844103,0.0,0.0,0.0,0.0,0.0,0.0
221,13,5,,9.662127979000001,1.0,0.229975,0.06810942950293591,1.0,0.16793,0.3786730534551635,1.0,0.014821,0.24574360389229763
221,14,5,,9.78283110425,1.0,0.092229,0.08185285782399562,0.0,0.0,0.0,0.0,0.0,0.0
221,15,5,,9.9035342295,1.0,0.104365,0.01883771025224923,0.0,0.0,0.0,0.0,0.0,0.0
221,16,5,,10.024237354750001,1.0,0.112167,-0.008080608915305933,0.0,0.0,0.0,0.0,0.0,0.0
221,1,6,10.14494048,10.14494048,1.0,0.281234,0.042339115068165484,1.0,0.262763,0.24853621148286797,1.0,0.232993,0.24516067822695042
221,2,6,,10.26581027125,1.0,0.082787,0.03885775512167064,0.0,0.0,0.0,0.0,0.0,0.0
221,3,6,,10.3866800625,1.0,0.079741,0.048076011713966964,0.0,0.0,0.0,0.0,0.0,0.0
221,4,6,,10.507549853750001,1.0,0.092191,0.0481687458031331,1.0,0.127516,0.11632473345567598,1.0,0.025286,-0.006931870580202717
221,5,6,,10.628419645000001,1.0,0.273622,0.03406438413947559,0.0,0.0,0.0,0.0,0.0,0.0
221,6,6,,10.74928943625,1.0,0.105525,0.03601862553890723,1.0,0.070292,0.17832879106589597,0.0,0.0,0.0
221,7,6,,10.8701592275,1.0,0.104372,-0.008175967624173485,0.0,0.0,0.0,1.0,0.010361,0.1620237140932354
221,8,6,,10.99102901875,1.0,0.074278,-0.012344016934004644,0.0,0.0,0.0,0.0,0.0,0.0
221,9,6,,11.11189881,1.0,0.29696,0.029156913100900808,1.0,0.20449,0.23896947038039404,0.0,0.0,0.0
221,10,6,,11.232768601250001,1.0,0.080102,0.05600571226268765,0.0,0.0,0.0,1.0,0.006919,0.1063325965659672
221,11,6,,11.3536383925,1.0,0.085486,-0.016558252308559576,1.0,0.151245,0.1320231245125032,0.0,0.0,0.0
221,12,6,,11.47450818375,1.0,0.069917,-0.02395291428949704,0.0,0.0,0.0,0.0,0.0,0.0
221,13,6,,11.595377975,1.0,0.202463,0.10782698360952454,1.0,0.138529,0.31180681798356036,1.0,0.022862,0.18175778060674616
221,14,6,,11.71624776625,1.0,0.082861,0.04692019148333098,0.0,0.0,0.0,0.0,0.0,0.0
221,15,6,,11.837117557500001,1.0,0.096801,-0.027596287422243685,0.0,0.0,0.0,0.0,0.0,0.0
221,16,6,,11.95798734875,1.0,0.102837,-0.00531438619490846,0.0,0.0,0.0,0.0,0.0,0.0
221,1,7,12.07885714,12.07885714,1.0,0.23031,0.014026759727563292,1.0,0.337189,0.23696530643517266,1.0,0.140453,0.13860217828700402
221,2,7,,12.19819047375,1.0,0.088189,0.0430267561346833,0.0,0.0,0.0,0.0,0.0,0.0
221,3,7,,12.3175238075,1.0,0.062335,0.02782284208161256,0.0,0.0,0.0,0.0,0.0,0.0
221,4,7,,12.43685714125,1.0,0.074787,0.05466920721135503,1.0,0.191584,0.0857083132482218,1.0,0.022341,-0.059598948814245475
221,5,7,,12.556190475000001,1.0,0.300966,0.03334797474388283,0.0,0.0,0.0,0.0,0.0,0.0
221,6,7,,12.67552380875,1.0,0.097538,0.0410630550242211,1.0,0.067393,0.19608260755558052,0.0,0.0,0.0
221,7,7,,12.7948571425,1.0,0.108151,-0.01357661308108899,0.0,0.0,0.0,1.0,0.010595,0.10757143118864755
221,8,7,,12.91419047625,1.0,0.094807,-0.008584996478408255,0.0,0.0,0.0,0.0,0.0,0.0
221,9,7,,13.03352381,1.0,0.282542,0.00150159217351956,1.0,0.168949,0.058225055662616,0.0,0.0,0.0
221,10,7,,13.15285714375,1.0,0.081199,0.12443175585045953,0.0,0.0,0.0,1.0,0.007969,0.15345130882176009
221,11,7,,13.2721904775,1.0,0.096106,0.07409097041168679,1.0,0.093414,0.030884266651937647,0.0,0.0,0.0
221,12,7,,13.39152381125,1.0,0.08105,-0.00993696574742733,0.0,0.0,0.0,0.0,0.0,0.0
221,13,7,,13.510857145,1.0,0.322361,0.10481442700833718,1.0,0.073281,0.3163730854875264,1.0,0.025514,0.20678928698747662
221,14,7,,13.63019047875,1.0,0.078798,0.09163844590908017,0.0,0.0,0.0,0.0,0.0,0.0
221,15,7,,13.7495238125,1.0,0.058733,0.08443732512418067,1.0,0.092856,-0.06166602632099635,0.0,0.0,0.0
221,16,7,,13.86885714625,1.0,0.07978,-0.004031951801574277,0.0,0.0,0.0,1.0,0.352137,-0.04676938181993912
221,1,8,13.98819048,13.98819048,1.0,0.337838,0.0775474191732947,1.0,0.449445,0.337324571006078,1.0,0.007788,0.23140637599226382
221,2,8,,14.10635714625,1.0,0.100763,-0.04206047617086714,0.0,0.0,0.0,0.0,0.0,0.0
221,3,8,,14.2245238125,1.0,0.091578,-0.008977256731220334,1.0,0.030514,0.3098859319812651,0.0,0.0,0.0
221,4,8,,14.34269047875,1.0,0.089551,-0.012037902017069363,0.0,0.0,0.0,1.0,0.007896,-0.10835948204640673
221,5,8,,14.460857145,1.0,0.319395,0.017601029681243628,1.0,0.510116,0.351324585159812,0.0,0.0,0.0
221,6,8,,14.57902381125,1.0,0.090387,0.04448114613709682,1.0,0.13529,0.40291556206952334,0.0,0.0,0.0
221,7,8,,14.6971904775,1.0,0.091208,-0.054266382419836154,0.0,0.0,0.0,1.0,0.01308,0.2008901770130161
221,8,8,,14.81535714375,1.0,0.091374,-0.03319162564594798,1.0,0.05449,-0.060145081312217366,0.0,0.0,0.0
221,9,8,,14.93352381,1.0,0.151004,-0.03545678432812479,1.0,0.466817,0.29313842134393087,0.0,0.0,0.0
221,10,8,,15.05169047625,1.0,0.098949,-0.006960306794646925,1.0,0.13015,0.27894942623042324,1.0,0.009042,0.3390594405467556
221,11,8,,15.1698571425,1.0,0.096863,-0.04189119196717857,0.0,0.0,0.0,0.0,0.0,0.0
221,12,8,,15.28802380875,1.0,0.107125,0.03146565243817191,1.0,0.354845,-0.00801248592387457,0.0,0.0,0.0
221,13,8,,15.406190474999999,1.0,0.15406,0.07538949250843194,1.0,0.189532,0.34398469796892334,1.0,0.018145,0.10323152363622305
221,14,8,,15.52435714125,1.0,0.076431,0.029888790655458977,1.0,0.155051,0.29266171118709683,0.0,0.0,0.0
221,15,8,,15.6425238075,1.0,0.089762,0.02104817355800032,0.0,0.0,0.0,0.0,0.0,0.0
221,16,8,,15.76069047375,1.0,0.083533,-0.0020011883004293876,1.0,0.202461,-0.031789622820134554,1.0,0.387974,-0.20296310720368238
221,1,9,15.87885714,15.87885714,1.0,0.310334,0.07312862932124177,1.0,0.433846,0.3512220679598494,1.0,0.008563,0.09844016889167977
221,2,9,,15.99579984875,1.0,0.090896,0.011938762706321266,0.0,0.0,0.0,0.0,0.0,0.0
221,3,9,,16.1127425575,1.0,0.109375,0.005365383671265374,0.0,0.0,0.0,0.0,0.0,0.0
221,4,9,,16.229685266249998,1.0,0.096149,0.03008938126724077,1.0,0.251912,0.15719435565068407,1.0,0.035469,-0.08067425794082966
221,5,9,,16.346627975,1.0,0.371697,-0.0018468445130804306,0.0,0.0,0.0,0.0,0.0,0.0
221,6,9,,16.46357068375,1.0,0.09899,0.03550726928069272,1.0,0.092212,0.1360094735277678,0.0,0.0,0.0
221,7,9,,16.5805133925,1.0,0.110227,0.020673435102040578,0.0,0.0,0.0,1.0,0.010881,0.14314366136144258
221,8,9,,16.697456101249998,1.0,0.10378,0.06633076001844286,0.0,0.0,0.0,0.0,0.0,0.0
221,9,9,,16.81439881,1.0,0.415086,0.04969262352578489,1.0,0.254803,0.24483946289639483,0.0,0.0,0.0
221,10,9,,16.93134151875,1.0,0.107932,0.0343286152074835,0.0,0.0,0.0,1.0,0.0104,0.07946182664423777
221,11,9,,17.048284227499998,1.0,0.09631,0.014270000394534249,1.0,0.167847,0.057855445391358465,0.0,0.0,0.0
221,12,9,,17.16522693625,1.0,0.080527,-0.008037578914034695,0.0,0.0,0.0,0.0,0.0,0.0
221,13,9,,17.282169645,1.0,0.382867,0.03567862455555983,1.0,0.147216,0.37321142520568745,1.0,0.056932,0.2314325988280144
221,14,9,,17.39911235375,1.0,0.049484,-0.005373175948422847,0.0,0.0,0.0,0.0,0.0,0.0
221,15,9,,17.516055062499998,1.0,0.063211,0.05459885073853956,0.0,0.0,0.0,0.0,0.0,0.0
221,16,9,,17.63299777125,1.0,0.094522,0.01407722437420613,0.0,0.0,0.0,1.0,0.401797,-0.03149209804841316
221,1,10,17.74994048,17.74994048,1.0,0.44672,0.004945237333352755,1.0,0.393274,0.294651903999996,1.0,0.009776,0.2265047040000051
221,2,10,,17.86712798,1.0,0.089133,-0.038015829333320046,0.0,0.0,0.0,0.0,0.0,0.0
221,3,10,,17.98431548,1.0,0.09799,-0.010337962666653766,0.0,0.0,0.0,0.0,0.0,0.0
221,4,10,,18.10150298,1.0,0.119078,-0.018858495999999527,1.0,0.171434,0.05637137066666279,0.0,0.0,0.0
221,5,10,,18.21869048,1.0,0.524595,-0.11464942933331865,0.0,0.0,0.0,0.0,0.0,0.0
221,6,10,,18.33587798,1.0,0.096473,-0.07017796266666967,1.0,0.109875,0.13575697066668604,1.0,0.358912,0.16600763733334437
221,7,10,,18.45306548,1.0,0.096657,-0.06490009599998908,0.0,0.0,0.0,1.0,0.025246,0.26466577066667013
221,8,10,,18.57025298,1.0,0.097408,-0.05449369600000864,0.0,0.0,0.0,0.0,0.0,0.0
221,9,10,,18.68744048,1.0,0.4375,0.056025770666686486,1.0,0.238325,0.24016657066667904,0.0,0.0,0.0
221,10,10,,18.80462798,1.0,0.102796,0.05167803733332524,0.0,0.0,0.0,0.0,0.0,0.0
221,11,10,,18.92181548,1.0,0.070959,0.10976017066668646,1.0,0.16908,0.10425617066666745,0.0,0.0,0.0
221,12,10,,19.03900298,1.0,0.106645,0.12405777066666511,0.0,0.0,0.0,1.0,0.483423,-0.27683822933331614
221,13,10,,19.15619048,1.0,0.367112,0.07742737066667663,1.0,0.219931,0.3465345706666691,1.0,0.006412,0.08138683733335104
221,14,10,,19.27337798,1.0,0.100142,0.04020070400001714,0.0,0.0,0.0,0.0,0.0,0.0
221,15,10,,19.39056548,1.0,0.073088,0.053124437333341726,0.0,0.0,0.0,0.0,0.0,0.0
221,16,10,,19.50775298,1.0,0.086402,0.1051479039999928,0.0,0.0,0.0,0.0,0.0,0.0
221,1,11,19.62494048,19.62494048,1.0,0.282967,0.07220087744647251,1.0,0.368922,0.18336231183501747,0.0,0.0,0.0
221,2,11,,19.743893605,1.0,0.100245,0.004896004203324341,0.0,0.0,0.0,1.0,0.324738,0.07732789701824529
221,3,11,,19.86284673,1.0,0.061051,0.006828488112416363,0.0,0.0,0.0,1.0,0.303969,0.1514989202679483
221,4,11,,19.981799855,1.0,0.091323,0.0844042138447503,1.0,0.182755,-0.0038742571916461576,0.0,0.0,0.0
221,5,11,,20.10075298,1.0,0.306616,-0.03403845001970552,0.0,0.0,0.0,0.0,0.0,0.0
221,6,11,,20.219706105,1.0,0.07307,-0.021034378037578634,1.0,0.106536,0.165198644423994,1.0,0.260206,0.17167178247734755
221,7,11,,20.338659229999998,1.0,0.080305,-0.019026234073269914,0.0,0.0,0.0,1.0,0.335165,0.13352965716539145
221,8,11,,20.457612355,1.0,0.082693,-0.02697999737290776,0.0,0.0,0.0,0.0,0.0,0.0
221,9,11,,20.57656548,1.0,0.287485,-0.040709144883756626,1.0,0.367368,0.16744007355838497,0.0,0.0,0.0
221,10,11,,20.695518605,1.0,0.08346,-0.07182329173781504,0.0,0.0,0.0,1.0,0.223395,0.0887273453303534
221,11,11,,20.81447173,1.0,0.083495,-0.09153799027979521,1.0,0.277805,0.0172947957441059,1.0,0.435233,0.11344191251805129
221,12,11,,20.933424855,1.0,0.082409,-0.13264767108890144,0.0,0.0,0.0,0.0,0.0,0.0
221,13,11,,21.05237798,1.0,0.46778,-0.174413072376184,1.0,0.283786,0.1965565847891934,1.0,0.313784,0.11364997766977775
221,14,11,,21.171331105,1.0,0.081151,-0.11105303034282424,0.0,0.0,0.0,1.0,0.292285,0.13996181268881602
221,15,11,,21.290284229999997,1.0,0.071314,-0.13852708787597567,0.0,0.0,0.0,0.0,0.0,0.0
221,16,11,,21.409237355,1.0,0.057586,-0.043549549454851705,0.0,0.0,0.0,1.0,0.296787,0.0035025981873227623
221,1,12,21.52819048,21.52819048,1.0,0.25859,-0.13271046808510428,1.0,0.502915,0.11845548936170847,1.0,0.012236,0.1279448510638246
221,2,12,,21.64569048,1.0,0.088586,-0.18437004255316888,0.0,0.0,0.0,0.0,0.0,0.0
221,3,12,,21.76319048,1.0,0.064494,-0.09289770212764072,0.0,0.0,0.0,1.0,0.295668,0.08117038297874127
221,4,12,,21.88069048,1.0,0.038355,-0.0799870638297703,1.0,0.15974,-0.13998706382976667,1.0,0.325568,0.12723846808513098
221,5,12,,21.998190479999998,1.0,0.399442,-0.09415727659572047,0.0,0.0,0.0,0.0,0.0,0.0
221,6,12,,22.115690479999998,1.0,0.089439,-0.1057913191489281,1.0,0.119122,0.01731506382980651,1.0,0.357338,0.04089804255320394
221,7,12,,22.233190479999998,1.0,0.077994,-0.08358706382975195,0.0,0.0,0.0,1.0,0.418286,0.134506553191517
221,8,12,,22.350690479999997,1.0,0.048171,-0.05891472340422577,0.0,0.0,0.0,0.0,0.0,0.0
221,9,12,,22.468190479999997,1.0,0.194505,-0.00023387234039502972,1.0,0.313257,0.1513831489361909,1.0,0.178606,0.06034485106384685
221,10,12,,22.58569048,1.0,0.061538,-0.05195302127660599,0.0,0.0,0.0,1.0,0.007661,0.10540868085105308
221,11,12,,22.70319048,1.0,0.075859,-0.14928068085107243,1.0,0.290512,0.008234212765954627,0.0,0.0,0.0
221,12,12,,22.82069048,1.0,0.044389,-0.18459982978723602,0.0,0.0,0.0,1.0,0.175051,0.035153361702130806
221,13,12,,22.93819048,1.0,0.251395,-0.12590195744679203,1.0,0.08347,0.27446400000000565,1.0,0.022099,0.1788129361702201
221,14,12,,23.05569048,1.0,0.081615,-0.11731472340424039,0.0,0.0,0.0,0.0,0.0,0.0
221,15,12,,23.17319048,1.0,0.058489,-0.08026791489361668,1.0,0.702912,-0.009161531914878914,1.0,0.223176,0.1021916595744763
221,16,12,,23.29069048,1.0,0.052855,-0.08086365957444519,0.0,0.0,0.0,1.0,0.009924,0.10282995744680769
221,1,13,23.40819048,23.40819048,1.0,0.243097,0.07278079649651843,0.0,0.0,0.0,0.0,0.0,0.0
221,2,13,,23.522362355,1.0,0.075427,0.037580577528406905,1.0,0.031879,0.2881063747091952,1.0,0.341323,0.08003411523199275
221,3,13,,23.63653423,1.0,0.041822,0.08309200492680258,0.0,0.0,0.0,1.0,0.00799,0.05838364308198883
221,4,13,,23.750706105,1.0,0.064605,0.11530768851788324,0.0,0.0,0.0,1.0,0.260584,-0.012158029286986763
221,5,13,,23.86487798,1.0,0.335654,0.24442990009580387,1.0,0.557562,0.2206587217736384,1.0,0.334847,0.2540732557821186
221,6,13,,23.979049855,1.0,0.064802,0.09351817161624892,1.0,0.240329,0.4473531244012774,1.0,0.464628,0.3037275598740914
221,7,13,,24.09322173,1.0,0.084169,0.07524856712741322,0.0,0.0,0.0,0.0,0.0,0.0
221,8,13,,24.207393605,1.0,0.056115,0.024668027918434074,1.0,0.289159,0.0734015710962059,1.0,0.045423,0.011170833447382714
221,9,13,,24.321565479999997,1.0,0.391614,0.15686455179967407,1.0,0.454824,0.3112721061995594,1.0,0.285466,0.28038008485018356
221,10,13,,24.435737354999997,1.0,0.07028,0.13404916928975744,1.0,0.131563,0.4930780457096124,1.0,0.085247,0.3711040481730225
221,11,13,,24.549909229999997,1.0,0.081171,0.05405683317368373,0.0,0.0,0.0,0.0,0.0,0.0
221,12,13,,24.664081104999998,1.0,0.100937,0.09178175448202172,1.0,0.517589,0.07020025728755247,1.0,0.44401,0.15960055836871773
221,13,13,,24.778252979999998,1.0,0.440745,0.10638364308200203,1.0,0.560114,0.475476293964715,1.0,0.150742,0.38647013548653386
221,14,13,,24.892424854999998,1.0,0.084379,0.07925896811278865,0.0,0.0,0.0,1.0,0.181101,0.293497369645576
221,15,13,,25.00659673,1.0,0.109304,0.009382958806629227,1.0,0.055785,0.1820261776378946,1.0,0.288149,0.23468362939649884
221,16,13,,25.120768605,1.0,0.104059,0.02989698645137068,0.0,0.0,0.0,1.0,0.431909,0.14748286300807953
221,1,14,25.23494048,25.23494048,1.0,0.443427,0.07058673393553473,0.0,0.0,0.0,1.0,0.227067,0.38691697678773973
221,2,14,,25.34893527125,1.0,0.116889,0.06107058641593344,0.0,0.0,0.0,0.0,0.0,0.0
221,3,14,,25.4629300625,1.0,0.145624,-0.035335496085673296,0.0,0.0,0.0,0.0,0.0,0.0
221,4,14,,25.57692485375,1.0,0.104159,-0.01568364422965592,1.0,0.396867,0.143832416114881,1.0,0.211443,0.2132917301166517
221,5,14,,25.690919645,1.0,0.563804,0.03349587255812376,0.0,0.0,0.0,1.0,0.398344,0.32107041557477467
221,6,14,,25.804914436249998,1.0,0.103732,0.09304428416155637,1.0,0.246707,0.36568832043017996,1.0,0.315725,0.38346983463600354
221,7,14,,25.9189092275,1.0,0.142521,0.08587912125329741,0.0,0.0,0.0,0.0,0.0,0.0
221,8,14,,26.03290401875,1.0,0.110225,0.06309920980709892,0.0,0.0,0.0,1.0,0.041585,0.05644978318251933
221,9,14,,26.14689881,1.0,0.62921,0.09044439563375177,1.0,0.47934,0.49909464613367593,1.0,0.1585,0.14182393618796865
221,10,14,,26.26089360125,1.0,0.10179,0.050251407868615136,0.0,0.0,0.0,1.0,0.084924,0.24611123405165566
221,11,14,,26.3748883925,1.0,0.097733,-0.003810634637227484,1.0,0.193392,0.2794303770436553,0.0,0.0,0.0
221,12,14,,26.48888318375,1.0,0.10771,0.06589613584645489,0.0,0.0,0.0,1.0,0.414431,-0.08383000350465536
221,13,14,,26.602877975,1.0,0.468847,0.06103809589635915,0.0,0.0,0.0,1.0,0.050913,0.12520769452263295
221,14,14,,26.71687276625,1.0,0.100255,0.03836345241784666,0.0,0.0,0.0,0.0,0.0,0.0
221,15,14,,26.8308675575,1.0,0.113662,0.008442863831294082,0.0,0.0,0.0,0.0,0.0,0.0
221,16,14,,26.94486234875,1.0,0.108392,0.035998585593256596,0.0,0.0,0.0,1.0,0.103668,0.03521784816636897
221,1,15,27.05885714,27.05885714,1.0,0.651965,0.08355198073716465,1.0,0.610534,0.3173767075882813,1.0,0.114049,0.3401615591663478
221,2,15,,27.173143598750002,1.0,0.123802,0.05084942970110427,0.0,0.0,0.0,0.0,0.0,0.0
221,3,15,,27.2874300575,1.0,0.163613,-0.08859367602027009,0.0,0.0,0.0,0.0,0.0,0.0
221,4,15,,27.40171651625,1.0,0.113458,0.008955424476305606,1.0,0.297141,0.0486889156498575,1.0,0.206923,0.15104574889103928
221,5,15,,27.516002975,1.0,0.67719,-0.008644724937730356,0.0,0.0,0.0,1.0,0.275064,0.24177864378879196
