Take,N,Label SD,SD,C,P,R1,R2,R1 part,R2 part,C Dens,P Dens,R1 Dens,R2 Dens,C Peak,P Peak,R1 Peak,R2 Peak
213,3,03:16,16,,,,,,,,,,,,,,
213,3,04:01,1,,,7.461862,,,,,,3.5,,,,0.026214,
213,3,04:02,2,,,,,,,,,,,,,,
213,3,04:03,3,,,,,,,,,,,,,,
213,3,04:04,4,,,7.810451,,,,,,3.5,,,,0.027383,
213,3,04:05,5,,,,,,,,,,,,,,
213,3,04:06,6,,,,,,,,,,,,,,
213,3,04:07,7,,,8.19279,,,,,,3.5,,,,0.027136,
213,3,04:08,8,,,,,,,,,,,,,,
213,3,04:09,9,,,,,,,,,,,,,,
213,3,04:10,10,,,,,,,,,,,,,,
213,3,04:11,11,,,8.676508,,,,,,3.5,,,,0.052153,
213,3,04:12,12,,,,,,,,,,,,,,
213,3,04:13,13,,,8.944733,,,,,,3.5,,,,0.006693,
213,3,04:14,14,,,,,,,,,,,,,,
213,3,04:15,15,,,,,,,,,,,,,,
213,3,04:16,16,,,,,,,,,,,,,,
213,3,05:01,1,,,9.41385,,,,,,3.5,,,,0.028228,
213,3,05:02,2,,,,,,,,,,,,,,
213,3,05:03,3,,,,,,,,,,,,,,
213,3,05:04,4,,,9.77445,,,,,,3.5,,,,0.035939,
213,3,05:05,5,,,,,,,,,,,,,,
213,3,05:06,6,,,,,,,,,,,,,,
213,3,05:07,7,,,10.14441,,,,,,3.5,,,,0.030372,
213,3,05:08,8,,,,,,,,,,,,,,
213,3,05:09,9,,,,,,,,,,,,,,
213,3,05:10,10,,,,,,,,,,,,,,
213,3,05:11,11,,,10.624406,,,,,,3.5,,,,0.045497,
213,3,05:12,12,,,,,,,,,,,,,,
213,3,05:13,13,,,10.899165,,,,,,3.5,,,,0.015199,
213,3,05:14,14,,,,,,,,,,,,,,
213,3,05:15,15,,,,,,,,,,,,,,
213,3,05:16,16,,,,,,,,,,,,,,
213,3,06:01,1,,,11.380425,,,,,,3.5,,,,0.014758,
213,3,06:02,2,,,,,,,,,,,,,,
213,3,06:03,3,11.626576,,,,,,1,,,,0.157315,,,
213,3,06:04,4,11.741705,11.729907,11.696886,,,,1.5,1,4,,0.069576,0.227589,0.020887,
213,3,06:05,5,11.861338,11.878381,,,,,2,1.5,,,0.488048,0.523742,,
213,3,06:06,6,11.986286,12.003846,,,,,2.5,2,,,0.155188,0.24074,,
213,3,06:07,7,12.113561,,12.082336,,,,3,,4.5,,0.183209,,0.006632,
213,3,06:08,8,12.218172,12.194841,,,,,3.5,2.5,,,0.08499,0.182928,,
213,3,06:09,9,12.350686,12.345505,,,,,4,3,,,0.769143,0.421869,,
213,3,06:10,10,12.470572,12.474861,,,,,4.5,3.5,,,0.156545,0.122694,,
213,3,06:11,11,12.589295,,12.558123,,,,5,,5.5,,0.198231,,0.007071,
213,3,06:12,12,12.694146,12.661241,,,,,5.5,4,,,0.207815,0.36949,,
213,3,06:13,13,12.827243,12.824208,12.829843,,,,6,4.5,6,,0.508937,0.223691,0.019418,
213,3,06:14,14,12.951328,12.950599,,,,,6.5,5,,,0.227681,0.454071,,
213,3,06:15,15,13.054131,13.051017,,,,,7,5.5,,,0.286123,0.323793,,
213,3,06:16,16,13.158768,,,,,,7.5,,,,0.261873,,,
213,3,07:01,1,13.301726,13.325187,13.310678,,,,8,6,7,,0.598312,0.544199,0.065555,
213,3,07:02,2,13.43584,,,,,,8.5,,,,0.247551,,,
213,3,07:03,3,13.539439,,,,,,8.5,,,,0.275138,,,
213,3,07:04,4,13.64113,13.649447,13.636364,,,,8.5,6,7.5,,0.235753,0.192618,0.017446,
213,3,07:05,5,13.769752,,,,,,8.5,,,,0.924535,,,
213,3,07:06,6,13.894856,13.881265,,,,,8.5,5.5,,,0.262065,0.189245,,
213,3,07:07,7,13.99827,,13.977988,,,,8.5,,8.5,,0.319036,,0.041885,
213,3,07:08,8,14.09717,,,,,,9,,,,0.201367,,,
213,3,07:09,9,14.228032,14.250743,,,,,8.5,5,,,0.735868,0.619942,,
213,3,07:10,10,14.360572,,14.334665,,,,8.5,,9,,0.243284,,0.089931,
213,3,07:11,11,14.45185,14.460644,,,,,9,5,,,0.200246,0.411799,,
213,3,07:12,12,14.556413,,,,,,9,,,,0.221115,,,
213,3,07:13,13,14.694239,14.72393,14.702194,,,,8.5,4.5,8.5,,0.681201,0.372711,0.088282,
213,3,07:14,14,14.833762,,,,,,8.5,,,,0.17177,,,
213,3,07:15,15,14.924538,,,,,,9,,,,0.218758,,,
213,3,07:16,16,15.027254,,15.025012,,,,9,,9,,0.148496,,0.037919,
213,3,08:01,1,15.155168,15.187374,15.154908,,,,9,3.5,9,,0.758017,0.600701,0.041309,
213,3,08:02,2,15.282206,,,,,,9,,,,0.189464,,,
213,3,08:03,3,15.380874,,,,,,9,,,,0.209267,,,
213,3,08:04,4,15.484092,15.507635,15.489181,,,,9,3.5,9,,0.115301,0.265747,0.019123,
213,3,08:05,5,15.612435,,,,,,9,,,,0.730589,,,
213,3,08:06,6,15.745679,15.738036,,,,,9,3.5,,,0.138153,0.158023,,
213,3,08:07,7,15.845006,,15.844614,,,,9,,9,,0.181251,,0.022471,
213,3,08:08,8,15.950929,,,,,,9,,,,0.159711,,,
213,3,08:09,9,16.077174,16.097322,,,,,9,3.5,,,0.70536,0.568897,,
213,3,08:10,10,16.208377,,16.185418,,,,9,,9,,0.201944,,0.043032,
213,3,08:11,11,16.299571,16.317723,,,,,9,3.5,,,0.140462,0.322074,,
213,3,08:12,12,16.407111,,,,,,9,,,,0.215227,,,
213,3,08:13,13,16.54301,16.576639,16.547433,,,,9,3.5,9,,0.653572,0.212935,0.04251,
213,3,08:14,14,16.675794,,,,,,9,,,,0.170984,,,
213,3,08:15,15,16.767734,,,,,,9,,,,0.241909,,,
213,3,08:16,16,16.874213,,16.879864,,,,9,,9,,0.172682,,0.050304,
213,3,09:01,1,17.008214,17.027232,17.010891,,,,9,3.5,9,,0.659791,0.554143,0.037063,
213,3,09:02,2,17.132233,,,,,,9,,,,0.220787,,,
213,3,09:03,3,17.236358,,,,,,9,,,,0.261117,,,
213,3,09:04,4,17.340221,17.360962,17.336716,,,,9,3.5,9,,0.163067,0.281875,0.075595,
213,3,09:05,5,17.462847,,,,,,9,,,,0.748124,,,
213,3,09:06,6,17.585806,17.59387,,,,,9,3.5,,,0.225105,0.16662,,
213,3,09:07,7,17.696079,,17.698938,,,,9,,9,,0.225291,,0.06448,
213,3,09:08,8,17.803273,,,,,,9,,,,0.150486,,,
213,3,09:09,9,17.928623,17.948173,,,,,9,3.5,,,0.602766,0.504721,,
213,3,09:10,10,18.049913,,18.039859,,,,9,,9,,0.155382,,0.056032,
213,3,09:11,11,18.150184,18.173574,18.157409,,,,9,3.5,9,,0.171549,0.25788,0.009238,
213,3,09:12,12,18.258683,,,,,,9,,,,0.217483,,,
213,3,09:13,13,18.393052,18.431326,18.398966,,,,9,3.5,9,,0.515336,0.183803,0.062252,
213,3,09:14,14,18.520384,,,,,,9,,,,0.196464,,,
213,3,09:15,15,18.618943,,18.623472,,,,9,,9,,0.228387,,0.024214,
213,3,09:16,16,18.729063,,18.732532,,,,9,,9,,0.195563,,0.066747,
213,3,10:01,1,18.85208,18.882066,18.861219,,,,9,3.5,9,,0.612781,0.510813,0.026404,
213,3,10:02,2,18.97966,,,,,,9,,,,0.135932,,,
213,3,10:03,3,19.081645,19.095392,,,,,9,3.5,,,0.19262,0.432358,,
213,3,10:04,4,19.186472,19.219739,19.185099,,,,9,4,9,,0.143543,0.312384,0.02238,
213,3,10:05,5,19.29308,19.337633,,,,,9,4.5,,,0.57984,0.601835,,
213,3,10:06,6,19.436927,19.443574,,,,,9,4.5,,,0.197682,0.211701,,
213,3,10:07,7,19.544191,,19.535205,,,,9,,9,,0.192208,,0.027512,
213,3,10:08,8,19.654136,19.636431,,,,,9,4.5,,,0.188775,0.205971,,
213,3,10:09,9,19.775379,19.802527,,,,,9,5,,,0.48348,0.63617,,
213,3,10:10,10,19.901144,19.911179,19.887182,,,,9,5.5,9,,0.158468,0.395336,0.034816,
213,3,10:11,11,20.001307,,,,,,9,,,,0.239404,,,
213,3,10:12,12,20.101024,,,,,,9,,,,0.261,,,
213,3,10:13,13,20.233607,20.271632,20.257862,,,,9,5,9,,0.529632,0.600299,0.015749,
213,3,10:14,14,20.357498,,,,,,9,,,,0.153782,,,
213,3,10:15,15,20.460795,20.467358,,,,,9,5,,,0.405973,0.030419,,
213,3,10:16,16,20.569784,,,,,,9,,,,0.19039,,,
213,3,11:01,1,20.70785,20.742062,,,,,9,6,,,0.432632,0.553003,,
213,3,11:02,2,20.83204,,20.841567,,,,9,,9,,0.19242,,0.318268,
213,3,11:03,3,20.939616,,20.946266,,,,9,,9,,0.217831,,0.376445,
213,3,11:04,4,21.047622,21.059168,21.046892,,,,9,6,9,,0.18435,0.292467,0.618724,
213,3,11:05,5,21.174167,,21.188791,,,,9,,8.5,,0.648613,,0.484531,
213,3,11:06,6,21.29691,21.314388,21.311928,,,,8.5,5.5,9,,0.166648,0.143554,0.717493,
213,3,11:07,7,21.407635,,,,,,9,,,,0.278918,,,
213,3,11:08,8,21.523789,,21.511063,,,,9,,8.5,,0.13106,,0.006751,
213,3,11:09,9,21.659075,21.659843,,,,,8.5,4.5,,,0.384853,0.495267,,
213,3,11:10,10,21.78422,,21.780864,,,,8.5,,8,,0.150266,,0.710718,
213,3,11:11,11,21.882868,21.870022,,,,,9,4.5,,,0.16263,0.032756,,
213,3,11:12,12,21.99064,,,,,,9,,,,0.165233,,,
213,3,11:13,13,22.131155,22.151962,22.141206,,,,8.5,5,7,,0.419429,0.204363,0.358916,
213,3,11:14,14,22.262621,,22.236809,,,,8.5,,7.5,,0.123697,,0.112593,
213,3,11:15,15,22.35949,,,,,,8.5,,,,0.292114,,,
213,3,11:16,16,22.46564,,22.47272,,,,8.5,,8,,0.247352,,0.424603,
213,3,12:01,1,22.601795,22.615016,22.618792,,,,8.5,4.5,7.5,,0.518434,0.500089,0.602448,
213,3,12:02,2,22.725701,,22.758281,,,,8.5,,7.5,,0.13339,,0.006403,
213,3,12:03,3,22.824976,,,,,,9,,,,0.130914,,,
213,3,12:04,4,22.932076,22.94319,22.926109,,,,9,4,7.5,,0.10602,0.272487,0.62037,
213,3,12:05,5,23.068821,,23.081651,,,,8.5,,7,,0.366585,,0.382827,
213,3,12:06,6,23.1951,23.193628,23.18002,,,,8.5,4,7.5,,0.10205,0.163451,0.065143,
213,3,12:07,7,23.303673,,,,,,8.5,,,,0.050066,,,
213,3,12:08,8,23.407797,,23.396539,,,,8.5,,7.5,,0.135339,,0.829196,
213,3,12:09,9,23.531755,23.55843,,,,,8.5,4,,,0.593213,0.505008,,
213,3,12:10,10,23.672154,,23.673679,,,,8.5,,7.5,,0.180988,,0.631628,
213,3,12:11,11,23.773456,23.779227,,,,,9,4,,,0.117159,0.413017,,
213,3,12:12,12,23.881684,,,,,,9,,,,0.173358,,,
213,3,12:13,13,24.018761,24.04776,24.033402,,,,8.5,3.5,7,,0.491192,0.298562,0.28261,
213,3,12:14,14,24.154911,,24.119129,,,,8.5,,7.5,,0.118094,,0.187316,
213,3,12:15,15,24.254704,,,,,,9,,,,0.171229,,,
213,3,12:16,16,24.365058,,24.351952,,,,8.5,,7.5,,0.157731,,0.943755,
213,3,13:01,1,24.498743,24.511987,,,,,8.5,3.5,,,0.433679,0.504125,,
213,3,13:02,2,24.636548,,24.625548,,,,8.5,,6.5,,0.094243,,0.753304,
213,3,13:03,3,24.739048,,,,,,8.5,,,,0.124213,,,
213,3,13:04,4,24.841696,24.840379,,,,,8.5,3.5,,,0.09334,0.297246,,
213,3,13:05,5,24.96585,,24.982164,,,,8.5,,6,,0.927487,,0.359925,
213,3,13:06,6,25.09139,25.09187,25.084295,,,,8.5,3.5,6,,0.163021,0.12696,0.083594,
213,3,13:07,7,25.197287,,,,,,8.5,,,,0.094842,,,
213,3,13:08,8,25.302431,,25.30157,,,,9,,6,,0.118889,,0.566651,
213,3,13:09,9,25.438896,25.455598,,,,,8.5,3.5,,,0.70118,0.420432,,
213,3,13:10,10,25.561634,,25.5712,,,,8.5,,6,,0.140746,,0.607841,
213,3,13:11,11,25.66686,25.680883,,,,,9,3.5,,,0.084202,0.187775,,
213,3,13:12,12,25.769464,,,,,,9,,,,0.131745,,,
213,3,13:13,13,25.908405,25.944985,25.927405,,,,8.5,3.5,6,,0.486226,0.18399,0.116141,
213,3,13:14,14,26.038745,,26.012494,,,,8.5,,6.5,,0.133105,,0.13894,
213,3,13:15,15,26.143528,,,,,,9,,,,0.128656,,,
213,3,13:16,16,26.24175,,26.250293,,,,9,,6,,0.174128,,0.373498,
213,3,14:01,1,26.377826,26.417181,26.396053,,,,8.5,3.5,5.5,,0.642387,0.674467,0.64171,
213,3,14:02,2,26.510134,,26.539882,,,,8.5,,6,,0.128644,,0.585328,
213,3,14:03,3,26.618329,26.626113,,,,,9,3.5,,,0.101134,0.762473,,
213,3,14:04,4,26.719343,,,,,,9,,,,0.107309,,,
213,3,14:05,5,26.858244,,26.875622,,,,8.5,,6,,0.470881,,0.374698,
213,3,14:06,6,26.983224,27.00118,26.985935,,,,8.5,3.5,6,,0.148245,0.316448,0.677607,
213,3,14:07,7,27.095339,,,,,,8.5,,,,0.106692,,,
213,3,14:08,8,27.204461,27.197436,27.199481,,,,8.5,3.5,5.5,,0.099711,0.278536,0.685247,
213,3,14:09,9,27.340312,27.366077,,,,,8.5,4,,,0.629688,0.728588,,
213,3,14:10,10,27.45891,27.473396,27.47498,,,,8.5,4,5.5,,0.161267,0.264257,0.68553,
213,3,14:11,11,27.567378,,,,,,8.5,,,,0.132246,,,
213,3,14:12,12,27.670313,,,,,,8.5,,,,0.143345,,,
213,3,14:13,13,27.810078,27.838739,27.822527,,,,8.5,4,5.5,,0.642709,0.525452,0.006338,
213,3,14:14,14,27.931214,,,,,,8.5,,,,0.165019,,,
213,3,14:15,15,28.03766,28.041615,,,,,9,4,,,0.205378,0.131338,,
213,3,14:16,16,28.144289,,,,,,8.5,,,,0.211148,,,
213,3,15:01,1,28.28322,28.314901,,,,,8.5,4.5,,,0.787424,0.61994,,
213,3,15:02,2,28.411285,,28.411857,,,,8.5,,5.5,,0.219128,,0.240064,
213,3,15:03,3,28.515227,,28.521426,,,,8.5,,6,,0.259557,,0.22269,
213,3,15:04,4,28.614431,28.628597,28.621917,,,,9,4,6,,0.193135,0.329833,0.428093,
213,3,15:05,5,28.743991,,28.757,,,,8.5,,6.5,,0.615664,,0.412601,
213,3,15:06,6,28.874645,28.902386,28.885733,,,,8.5,4.5,6.5,,0.2022,0.342401,0.507341,
213,3,15:07,7,28.979518,,,,,,9,,,,0.098912,,,
213,3,15:08,8,29.089148,,29.085508,,,,9,,6.5,,0.184015,,0.538971,
213,3,15:09,9,29.239411,29.252574,,,,,8.5,4,,,0.77299,0.758649,,
213,3,15:10,10,29.353149,,29.353476,,,,8.5,,6.5,,0.216387,,0.638341,
213,3,15:11,11,29.466883,,,,,,8.5,,,,0.144818,,,
213,3,15:12,12,29.568194,,,,,,8.5,,,,0.248065,,,
213,3,15:13,13,29.706531,29.73445,29.711487,,,,8.5,3.5,6.5,,0.914054,0.04199,0.2036,
213,3,15:14,14,29.835107,,29.821408,,,,8.5,,7,,0.23063,,0.047548,
213,3,15:15,15,29.929728,,,,,,9,,,,0.321468,,,
213,3,15:16,16,30.036062,30.054448,30.035212,,,,9,3.5,6.5,,0.227556,0.43103,0.423512,
213,3,16:01,1,30.176014,30.210578,30.188783,,,,8.5,4,6.5,,0.941203,0.286237,0.012531,
213,3,16:02,2,30.306198,,,,,,8.5,,,,0.179609,,,
213,3,16:03,3,30.411015,,,,,,9,,,,0.251135,,,
213,3,16:04,4,30.508774,30.52527,30.535949,,,,9,4.5,7,,0.178445,0.205719,0.006506,
213,3,16:05,5,30.629548,30.672019,,,,,8.5,4.5,,,0.826757,0.504513,,
213,3,16:06,6,30.769038,30.795476,,,,,8.5,5,,,0.200293,0.320097,,
213,3,16:07,7,30.873682,,30.885027,,,,9,,7.5,,0.128845,,0.029468,
213,3,16:08,8,30.979857,30.977714,,,,,8.5,5,,,0.205477,0.265954,,
213,3,16:09,9,31.117495,31.132569,,,,,8.5,5.5,,,0.641031,0.337953,,
213,3,16:10,10,31.24491,31.26563,31.243255,,,,8.5,5.5,7,,0.207349,0.155358,0.006039,
213,3,16:11,11,31.343051,,,,,,9,,,,0.222926,,,
213,3,16:12,12,31.453285,31.470126,,,,,9,6,,,0.21747,0.44071,,
213,3,16:13,13,31.583462,31.631276,31.628183,,,,8.5,6.5,8,,0.854775,0.522684,0.006418,
213,3,16:14,14,31.705226,,,,,,9,,,,0.228656,,,
213,3,16:15,15,31.817542,31.825057,,,,,9,6.5,,,0.211998,0.23471,,
213,3,16:16,16,31.925162,,,,,,9,,,,0.205322,,,
213,3,17:01,1,32.062814,32.101845,,,,,8.5,6,,,0.744499,0.520125,,
213,3,17:02,2,32.197669,,32.204963,,,,8.5,,7.5,,0.218868,,0.023805,
213,3,17:03,3,32.299395,,,,,,9,,,,0.209271,,,
213,3,17:04,4,32.415449,32.418626,,,,,8.5,5.5,,,0.174865,0.354616,,
213,3,17:05,5,32.544627,,32.565954,,,,8.5,,7,,1.000382,,0.389813,
213,3,17:06,6,32.671868,32.677865,32.696129,,,,8.5,5,7,,0.228,0.229775,0.490853,
213,3,17:07,7,32.781708,,,,,,8.5,,,,0.055623,,,
213,3,17:08,8,32.89057,,32.881925,,,,8.5,,7,,0.11423,,0.516442,
213,3,17:09,9,33.035744,33.046533,,,,,8.5,4.5,,,0.749537,0.595976,,
213,3,17:10,10,33.151763,,33.160649,,,,8.5,,7,,0.174936,,0.847535,
213,3,17:11,11,33.26175,33.262435,,,,,8.5,4.5,,,0.125039,0.485137,,
213,3,17:12,12,33.37689,,,,,,8.5,,,,0.064201,,,
213,3,17:13,13,33.507022,33.540153,33.517863,,,,8.5,4,6,,0.651142,0.343201,0.317385,
213,3,17:14,14,33.641034,,33.626992,,,,8.5,,6.5,,0.138754,,0.057222,
213,3,17:15,15,33.738117,,,,,,8.5,,,,0.219363,,,
213,3,17:16,16,33.850006,,33.847592,,,,8.5,,7,,0.121253,,0.371754,
213,3,18:01,1,33.980005,34.004122,33.991982,,,,8.5,3.5,7,,0.552729,0.61075,0.488648,
213,3,18:02,2,34.113859,,34.126047,,,,8.5,,7,,0.148214,,0.347245,
213,3,18:03,3,34.22486,,,,,,8.5,,,,0.253345,,,
213,3,18:04,4,34.333568,34.334831,34.311484,,,,8.5,3.5,6.5,,0.182056,0.377157,0.730154,
213,3,18:05,5,34.453947,,34.468161,,,,8.5,,6.5,,0.64366,,0.403672,
213,3,18:06,6,34.585106,34.582978,34.581209,,,,8.5,3.5,6.5,,0.170935,0.236118,0.698451,
213,3,18:07,7,34.68947,,,,,,8.5,,,,0.257216,,,
213,3,18:08,8,34.796125,,34.784879,,,,8.5,,6.5,,0.121652,,0.658937,
213,3,18:09,9,34.927477,34.951424,,,,,8.5,3.5,,,0.642625,0.542753,,
213,3,18:10,10,35.060462,,35.046645,,,,8.5,,6.5,,0.167121,,0.007317,
213,3,18:11,11,35.160287,35.166457,,,,,8.5,3.5,,,0.319575,0.41507,,
213,3,18:12,12,35.263799,,35.278371,,,,8.5,,6.5,,0.143593,,0.511892,
213,3,18:13,13,35.404566,35.426154,35.407527,,,,8.5,3.5,7,,0.417047,0.35606,0.28892,
213,3,18:14,14,35.541013,,35.506541,,,,8.5,,7.5,,0.19916,,0.033586,
213,3,18:15,15,35.641614,,,,,,8.5,,,,0.345267,,,
213,3,18:16,16,35.744721,,35.738719,,,,8.5,,6.5,,0.186468,,0.231817,
213,3,19:01,1,35.890474,35.904961,35.888211,,,,8.5,3.5,6.5,,0.613343,0.596699,0.670426,
213,3,19:02,2,36.020211,,36.021631,,,,8.5,,6.5,,0.212584,,0.013861,
213,3,19:03,3,36.130755,,,,,,8.5,,,,0.239268,,,
213,3,19:04,4,36.231423,36.236308,36.213825,,,,8.5,3.5,6.5,,0.141836,0.327673,0.573982,
213,3,19:05,5,36.365856,,36.363363,,,,8.5,,6.5,,0.572199,,0.407967,
213,3,19:06,6,36.481829,36.478708,36.471936,,,,8.5,3.5,6.5,,0.183212,0.205349,0.08155,
213,3,19:07,7,36.593271,,,,,,8.5,,,,0.170731,,,
213,3,19:08,8,36.702504,,36.686503,,,,8.5,,7,,0.150481,,0.590718,
213,3,19:09,9,36.841799,36.85024,,,,,8.5,3.5,,,0.86215,0.492645,,
213,3,19:10,10,36.951755,,36.96046,,,,8.5,,7,,0.164447,,0.056865,
213,3,19:11,11,37.060873,37.076714,,,,,8.5,3.5,,,0.193226,0.368783,,
213,3,19:12,12,37.159475,,,,,,9,,,,0.386559,,,
213,3,19:13,13,37.298143,37.333913,37.317486,,,,8.5,3.5,7,,0.743492,0.299679,0.257563,
213,3,19:14,14,37.439285,,37.412552,,,,8.5,,7,,0.141117,,0.143289,
213,3,19:15,15,37.537441,,,,,,9,,,,0.137531,,,
213,3,19:16,16,37.640945,,37.640165,,,,9,,7.5,,0.323456,,0.012243,
213,3,20:01,1,37.773461,37.80911,,,,,8.5,3.5,,,0.686299,0.632941,,
213,3,20:02,2,37.902409,,37.919178,,,,8.5,,7.5,,0.145842,,0.010769,
213,3,20:03,3,38.011704,,,,,,9,,,,0.092899,,,
213,3,20:04,4,38.11851,38.130371,38.134205,,,,9,3.5,7.5,,0.105235,0.335868,0.524145,
213,3,20:05,5,38.257387,,38.274118,,,,8.5,,7.5,,0.935879,,0.268661,
213,3,20:06,6,38.371599,38.394335,38.369152,,,,8.5,3.5,7.5,,0.152325,0.29194,0.017058,
213,3,20:07,7,38.48562,,,,,,8.5,,,,0.128892,,,
213,3,20:08,8,38.596276,,38.585598,,,,8.5,,7.5,,0.099599,,0.512593,
213,3,20:09,9,38.735453,38.761715,,,,,8.5,3.5,,,0.614133,0.458284,,
213,3,20:10,10,38.84915,,38.852344,,,,8.5,,7.5,,0.143006,,0.655813,
213,3,20:11,11,38.948344,38.977926,,,,,9,3.5,,,0.103796,0.32945,,
213,3,20:12,12,39.066787,,,,,,8.5,,,,0.154481,,,
213,3,20:13,13,39.206537,39.229465,39.213123,,,,8.5,3.5,7,,0.313834,0.34369,0.146439,
213,3,20:14,14,39.334436,,39.307519,,,,8.5,,7.5,,0.122471,,0.040689,
213,3,20:15,15,39.438387,,,,,,9,,,,0.156076,,,
213,3,20:16,16,39.545637,,39.548289,,,,8.5,,6.5,,0.122317,,0.354018,
213,3,21:01,1,39.684087,39.713342,39.697469,,,,8.5,3.5,6.5,,0.757026,0.656629,0.670086,
213,3,21:02,2,39.803655,,39.833349,,,,8.5,,6.5,,0.11716,,0.030984,
213,3,21:03,3,39.912142,,,,,,8.5,,,,0.107928,,,
213,3,21:04,4,40.02013,40.047086,40.010309,,,,8.5,3.5,6.5,,0.090725,0.716655,0.655756,
213,3,21:05,5,40.160946,,40.170715,,,,8.5,,6.5,,0.630307,,0.270924,
213,3,21:06,6,40.286619,40.278624,40.280248,,,,8.5,3.5,6.5,,0.129459,0.314569,0.013839,
213,3,21:07,7,40.384243,,,,,,8.5,,,,0.090865,,,
213,3,21:08,8,40.496996,40.491148,40.486736,,,,8.5,3.5,7,,0.114088,0.282123,0.304459,
213,3,21:09,9,40.635536,40.649246,40.63717,,,,8.5,4,7,,0.536,0.622448,0.508511,
213,3,21:10,10,40.760193,40.761701,40.783059,,,,8.5,4.5,7.5,,0.130959,0.366686,0.916595,
213,3,21:11,11,40.863879,,,,,,8.5,,,,0.067029,,,
213,3,21:12,12,40.977669,,,,,,8.5,,,,0.105921,,,
213,3,21:13,13,41.119479,41.133339,41.110737,,,,8.5,4,7.5,,0.821009,0.514074,0.193254,
213,3,21:14,14,41.241427,,41.230681,,,,8.5,,7.5,,0.123643,,0.21287,
213,3,21:15,15,41.345232,41.34035,41.346752,,,,8.5,4,7.5,,0.092022,0.098448,0.492132,
213,3,21:16,16,41.461067,,41.441016,,,,8.5,,7.5,,0.123109,,0.543636,
213,3,22:01,1,41.590375,41.614796,41.589795,,,,8.5,4.5,7.5,,0.706171,0.599146,0.031023,
213,3,22:02,2,41.715005,,,,,,8.5,,,,0.144981,,,
213,3,22:03,3,41.818754,,,,,,8.5,,,,0.132701,,,
213,3,22:04,4,41.92894,41.947695,41.918858,,,,8.5,4.5,7,,0.108797,0.322091,0.024852,
213,3,22:05,5,42.059389,,,,,,8.5,,,,0.957505,,,
213,3,22:06,6,42.172511,42.191003,,,,,8.5,4.5,,,0.143283,0.256567,,
213,3,22:07,7,42.28169,,42.290748,,,,9,,6.5,,0.103887,,0.044697,
213,3,22:08,8,42.388962,,,,,,8.5,,,,0.141578,,,
213,3,22:09,9,42.524796,42.559697,,,,,8.5,4,,,0.831598,0.472913,,
213,3,22:10,10,42.64625,,42.656768,,,,8.5,,5.5,,0.170118,,0.100358,
